sample_id,raw_path,ground_truth,prediction,confidence,correct
IMG_7934,./test/skeleton_final_v2/the-finger/IMG_7934.npy,the-finger,rock,0.9369982481002808,False
IMG_7935,./test/skeleton_final_v2/the-finger/IMG_7935.npy,the-finger,the-finger,0.998792290687561,True
IMG_7963,./test/skeleton_final_v2/the-finger/IMG_7963.npy,the-finger,paper,0.9742907285690308,False
IMG_7966,./test/skeleton_final_v2/the-finger/IMG_7966.npy,the-finger,the-finger,0.9976646900177002,True
IMG_8026,./test/skeleton_final_v2/the-finger/IMG_8026.npy,the-finger,the-finger,0.999421238899231,True
IMG_8027,./test/skeleton_final_v2/the-finger/IMG_8027.npy,the-finger,the-finger,0.9944908618927002,True
IMG_8030,./test/skeleton_final_v2/the-finger/IMG_8030.npy,the-finger,scissors,0.9128379225730896,False
IMG_8059,./test/skeleton_final_v2/the-finger/IMG_8059.npy,the-finger,the-finger,0.8321190476417542,True
IMG_8092,./test/skeleton_final_v2/the-finger/IMG_8092.npy,the-finger,the-finger,0.9778072237968445,True
IMG_8095,./test/skeleton_final_v2/the-finger/IMG_8095.npy,the-finger,the-finger,0.9413730502128601,True
IMG_8122,./test/skeleton_final_v2/the-finger/IMG_8122.npy,the-finger,the-finger,0.9985313415527344,True
IMG_8162,./test/skeleton_final_v2/the-finger/IMG_8162.npy,the-finger,the-finger,0.9886892437934875,True
IMG_8192,./test/skeleton_final_v2/the-finger/IMG_8192.npy,the-finger,scissors,0.9495758414268494,False
IMG_6299,./test/skeleton_final_v2/thumbdown/IMG_6299.npy,thumb,thumb,0.9975762963294983,True
IMG_6301,./test/skeleton_final_v2/thumbdown/IMG_6301.npy,thumb,thumb,0.9977828860282898,True
IMG_6302,./test/skeleton_final_v2/thumbdown/IMG_6302.npy,thumb,thumb,0.994568943977356,True
IMG_6338,./test/skeleton_final_v2/thumbdown/IMG_6338.npy,thumb,thumb,0.9967551827430725,True
IMG_6368,./test/skeleton_final_v2/thumbdown/IMG_6368.npy,thumb,thumb,0.9990309476852417,True
IMG_6444,./test/skeleton_final_v2/thumbdown/IMG_6444.npy,thumb,thumb,0.9980707764625549,True
IMG_6447,./test/skeleton_final_v2/thumbdown/IMG_6447.npy,thumb,rock,0.8885561227798462,False
IMG_6483,./test/skeleton_final_v2/thumbdown/IMG_6483.npy,thumb,thumb,0.997008740901947,True
IMG_6485,./test/skeleton_final_v2/thumbdown/IMG_6485.npy,thumb,the-finger,0.9106345772743225,False
IMG_6522,./test/skeleton_final_v2/thumbdown/IMG_6522.npy,thumb,thumb,0.9685227274894714,True
IMG_6524,./test/skeleton_final_v2/thumbdown/IMG_6524.npy,thumb,rock,0.5752218961715698,False
IMG_6525,./test/skeleton_final_v2/thumbdown/IMG_6525.npy,thumb,thumb,0.8942522406578064,True
IMG_6561,./test/skeleton_final_v2/thumbdown/IMG_6561.npy,thumb,thumb,0.9953603148460388,True
IMG_6562,./test/skeleton_final_v2/thumbdown/IMG_6562.npy,thumb,thumb,0.9993890523910522,True
IMG_6564,./test/skeleton_final_v2/thumbdown/IMG_6564.npy,thumb,thumb,0.9985246062278748,True
IMG_6565,./test/skeleton_final_v2/thumbdown/IMG_6565.npy,thumb,thumb,0.9983024597167969,True
IMG_6601,./test/skeleton_final_v2/thumbdown/IMG_6601.npy,thumb,rock,0.49206337332725525,False
IMG_6633,./test/skeleton_final_v2/thumbdown/IMG_6633.npy,thumb,thumb,0.997386634349823,True
IMG_6634,./test/skeleton_final_v2/thumbdown/IMG_6634.npy,thumb,thumb,0.9382773637771606,True
IMG_6635,./test/skeleton_final_v2/thumbdown/IMG_6635.npy,thumb,thumb,0.8463996052742004,True
IMG_6636,./test/skeleton_final_v2/thumbdown/IMG_6636.npy,thumb,thumb,0.5062932968139648,True
IMG_6742,./test/skeleton_final_v2/thumbdown/IMG_6742.npy,thumb,thumb,0.9991267323493958,True
IMG_6747,./test/skeleton_final_v2/thumbdown/IMG_6747.npy,thumb,thumb,0.9702427387237549,True
IMG_6749,./test/skeleton_final_v2/thumbdown/IMG_6749.npy,thumb,thumb,0.9886149168014526,True
IMG_6811,./test/skeleton_final_v2/thumbdown/IMG_6811.npy,thumb,thumb,0.9873266816139221,True
IMG_6813,./test/skeleton_final_v2/thumbdown/IMG_6813.npy,thumb,thumb,0.9900771379470825,True
IMG_6814,./test/skeleton_final_v2/thumbdown/IMG_6814.npy,thumb,thumb,0.9964794516563416,True
IMG_6841,./test/skeleton_final_v2/thumbdown/IMG_6841.npy,thumb,thumb,0.998871386051178,True
IMG_6878,./test/skeleton_final_v2/thumbdown/IMG_6878.npy,thumb,thumb,0.976473331451416,True
IMG_6879,./test/skeleton_final_v2/thumbdown/IMG_6879.npy,thumb,thumb,0.9987340569496155,True
IMG_6896,./test/skeleton_final_v2/thumbdown/IMG_6896.npy,thumb,thumb,0.9545090198516846,True
IMG_6898,./test/skeleton_final_v2/thumbdown/IMG_6898.npy,thumb,thumb,0.9984256029129028,True
IMG_6946,./test/skeleton_final_v2/thumbdown/IMG_6946.npy,thumb,thumb,0.9899905920028687,True
IMG_6947,./test/skeleton_final_v2/thumbdown/IMG_6947.npy,thumb,thumb,0.9641597270965576,True
IMG_6976,./test/skeleton_final_v2/thumbdown/IMG_6976.npy,thumb,thumb,0.997732400894165,True
IMG_7044,./test/skeleton_final_v2/thumbdown/IMG_7044.npy,thumb,thumb,0.980237603187561,True
IMG_7048,./test/skeleton_final_v2/thumbdown/IMG_7048.npy,thumb,thumb,0.9909678101539612,True
IMG_7079,./test/skeleton_final_v2/thumbdown/IMG_7079.npy,thumb,thumb,0.9645651578903198,True
IMG_7081,./test/skeleton_final_v2/thumbdown/IMG_7081.npy,thumb,thumb,0.9967901110649109,True
IMG_7236,./test/skeleton_final_v2/thumbdown/IMG_7236.npy,thumb,thumb,0.9018791317939758,True
IMG_7267,./test/skeleton_final_v2/thumbdown/IMG_7267.npy,thumb,thumb,0.9864756464958191,True
IMG_7268,./test/skeleton_final_v2/thumbdown/IMG_7268.npy,thumb,thumb,0.9979921579360962,True
IMG_7297,./test/skeleton_final_v2/thumbdown/IMG_7297.npy,thumb,thumb,0.9613475203514099,True
IMG_7330,./test/skeleton_final_v2/thumbdown/IMG_7330.npy,thumb,thumb,0.9912443161010742,True
IMG_7331,./test/skeleton_final_v2/thumbdown/IMG_7331.npy,thumb,thumb,0.9278590679168701,True
IMG_7388,./test/skeleton_final_v2/thumbdown/IMG_7388.npy,thumb,rock,0.7483975291252136,False
IMG_7424,./test/skeleton_final_v2/thumbdown/IMG_7424.npy,thumb,thumb,0.931135892868042,True
IMG_7426,./test/skeleton_final_v2/thumbdown/IMG_7426.npy,thumb,thumb,0.8932173848152161,True
IMG_7457,./test/skeleton_final_v2/thumbdown/IMG_7457.npy,thumb,thumb,0.9761782288551331,True
IMG_7459,./test/skeleton_final_v2/thumbdown/IMG_7459.npy,thumb,thumb,0.9979335069656372,True
IMG_7557,./test/skeleton_final_v2/thumbdown/IMG_7557.npy,thumb,thumb,0.9903600215911865,True
IMG_7625,./test/skeleton_final_v2/thumbdown/IMG_7625.npy,thumb,thumb,0.5159878730773926,True
IMG_6293,./test/skeleton_final_v2/thumbup/IMG_6293.npy,thumb,thumb,0.9963892698287964,True
IMG_6295,./test/skeleton_final_v2/thumbup/IMG_6295.npy,thumb,thumb,0.9893536567687988,True
IMG_6331,./test/skeleton_final_v2/thumbup/IMG_6331.npy,thumb,thumb,0.9794347882270813,True
IMG_6332,./test/skeleton_final_v2/thumbup/IMG_6332.npy,thumb,thumb,0.9990034699440002,True
IMG_6334,./test/skeleton_final_v2/thumbup/IMG_6334.npy,thumb,thumb,0.999427318572998,True
IMG_6374,./test/skeleton_final_v2/thumbup/IMG_6374.npy,thumb,thumb,0.9982573390007019,True
IMG_6375,./test/skeleton_final_v2/thumbup/IMG_6375.npy,thumb,thumb,0.9990614056587219,True
IMG_6402,./test/skeleton_final_v2/thumbup/IMG_6402.npy,thumb,thumb,0.9990917444229126,True
IMG_6403,./test/skeleton_final_v2/thumbup/IMG_6403.npy,thumb,thumb,0.9778628349304199,True
IMG_6438,./test/skeleton_final_v2/thumbup/IMG_6438.npy,thumb,thumb,0.9991734623908997,True
IMG_6477,./test/skeleton_final_v2/thumbup/IMG_6477.npy,thumb,thumb,0.8535585403442383,True
IMG_6479,./test/skeleton_final_v2/thumbup/IMG_6479.npy,thumb,thumb,0.9993404746055603,True
IMG_6480,./test/skeleton_final_v2/thumbup/IMG_6480.npy,thumb,thumb,0.6077762246131897,True
IMG_6521,./test/skeleton_final_v2/thumbup/IMG_6521.npy,thumb,thumb,0.9994483590126038,True
IMG_6537,./test/skeleton_final_v2/thumbup/IMG_6537.npy,thumb,thumb,0.9825589656829834,True
IMG_6557,./test/skeleton_final_v2/thumbup/IMG_6557.npy,thumb,thumb,0.9243183732032776,True
IMG_6558,./test/skeleton_final_v2/thumbup/IMG_6558.npy,thumb,thumb,0.9983749389648438,True
IMG_6596,./test/skeleton_final_v2/thumbup/IMG_6596.npy,thumb,thumb,0.9976441264152527,True
IMG_6663,./test/skeleton_final_v2/thumbup/IMG_6663.npy,thumb,thumb,0.9887406229972839,True
IMG_6664,./test/skeleton_final_v2/thumbup/IMG_6664.npy,thumb,thumb,0.9936044812202454,True
IMG_6667,./test/skeleton_final_v2/thumbup/IMG_6667.npy,thumb,rock,0.6722913980484009,False
IMG_6682,./test/skeleton_final_v2/thumbup/IMG_6682.npy,thumb,thumb,0.9947659969329834,True
IMG_6686,./test/skeleton_final_v2/thumbup/IMG_6686.npy,thumb,thumb,0.9971091151237488,True
IMG_6688,./test/skeleton_final_v2/thumbup/IMG_6688.npy,thumb,thumb,0.9857349991798401,True
IMG_6689,./test/skeleton_final_v2/thumbup/IMG_6689.npy,thumb,thumb,0.9800590872764587,True
IMG_6745,./test/skeleton_final_v2/thumbup/IMG_6745.npy,thumb,thumb,0.9985167384147644,True
IMG_6776,./test/skeleton_final_v2/thumbup/IMG_6776.npy,thumb,thumb,0.9873616695404053,True
IMG_6809,./test/skeleton_final_v2/thumbup/IMG_6809.npy,thumb,thumb,0.9952982068061829,True
IMG_6810,./test/skeleton_final_v2/thumbup/IMG_6810.npy,thumb,thumb,0.9987481832504272,True
IMG_6840,./test/skeleton_final_v2/thumbup/IMG_6840.npy,thumb,thumb,0.9984675049781799,True
IMG_6875,./test/skeleton_final_v2/thumbup/IMG_6875.npy,thumb,thumb,0.9975051283836365,True
IMG_6886,./test/skeleton_final_v2/thumbup/IMG_6886.npy,thumb,thumb,0.9599588513374329,True
IMG_6887,./test/skeleton_final_v2/thumbup/IMG_6887.npy,thumb,thumb,0.9963499307632446,True
IMG_6889,./test/skeleton_final_v2/thumbup/IMG_6889.npy,thumb,thumb,0.9984273910522461,True
IMG_6941,./test/skeleton_final_v2/thumbup/IMG_6941.npy,thumb,thumb,0.9954909682273865,True
IMG_6943,./test/skeleton_final_v2/thumbup/IMG_6943.npy,thumb,thumb,0.9988779425621033,True
IMG_6971,./test/skeleton_final_v2/thumbup/IMG_6971.npy,thumb,the-finger,0.7645081281661987,False
IMG_7005,./test/skeleton_final_v2/thumbup/IMG_7005.npy,thumb,thumb,0.9986181259155273,True
IMG_7006,./test/skeleton_final_v2/thumbup/IMG_7006.npy,thumb,thumb,0.998178243637085,True
IMG_7008,./test/skeleton_final_v2/thumbup/IMG_7008.npy,thumb,thumb,0.9950992465019226,True
IMG_7039,./test/skeleton_final_v2/thumbup/IMG_7039.npy,thumb,the-finger,0.9697703719139099,False
IMG_7041,./test/skeleton_final_v2/thumbup/IMG_7041.npy,thumb,thumb,0.9984270334243774,True
IMG_7042,./test/skeleton_final_v2/thumbup/IMG_7042.npy,thumb,thumb,0.9974168539047241,True
IMG_7074,./test/skeleton_final_v2/thumbup/IMG_7074.npy,thumb,thumb,0.9935331344604492,True
IMG_7263,./test/skeleton_final_v2/thumbup/IMG_7263.npy,thumb,thumb,0.9987887740135193,True
IMG_7326,./test/skeleton_final_v2/thumbup/IMG_7326.npy,thumb,thumb,0.9932621121406555,True
IMG_7361,./test/skeleton_final_v2/thumbup/IMG_7361.npy,thumb,thumb,0.9962708950042725,True
IMG_7384,./test/skeleton_final_v2/thumbup/IMG_7384.npy,thumb,thumb,0.9742016792297363,True
IMG_7453,./test/skeleton_final_v2/thumbup/IMG_7453.npy,thumb,thumb,0.9994345307350159,True
IMG_7487,./test/skeleton_final_v2/thumbup/IMG_7487.npy,thumb,thumb,0.9992613196372986,True
IMG_7556,./test/skeleton_final_v2/thumbup/IMG_7556.npy,thumb,thumb,0.999484658241272,True
IMG_7621,./test/skeleton_final_v2/thumbup/IMG_7621.npy,thumb,thumb,0.9986379742622375,True
IMG_7622,./test/skeleton_final_v2/thumbup/IMG_7622.npy,thumb,thumb,0.9994557499885559,True
IMG_7623,./test/skeleton_final_v2/thumbup/IMG_7623.npy,thumb,thumb,0.9953058362007141,True
IMG_7727,./test/skeleton_final_v2/thumbup/IMG_7727.npy,thumb,thumb,0.9845847487449646,True
IMG_7760,./test/skeleton_final_v2/thumbup/IMG_7760.npy,thumb,thumb,0.9970701932907104,True
IMG_7787,./test/skeleton_final_v2/thumbup/IMG_7787.npy,thumb,thumb,0.9989460110664368,True
IMG_7788,./test/skeleton_final_v2/thumbup/IMG_7788.npy,thumb,thumb,0.9993951320648193,True
IMG_7789,./test/skeleton_final_v2/thumbup/IMG_7789.npy,thumb,scissors,0.38316628336906433,False
IMG_7790,./test/skeleton_final_v2/thumbup/IMG_7790.npy,thumb,thumb,0.999007523059845,True
IMG_7860,./test/skeleton_final_v2/thumbup/IMG_7860.npy,thumb,thumb,0.998842716217041,True
IMG_7894,./test/skeleton_final_v2/thumbup/IMG_7894.npy,thumb,thumb,0.9987899661064148,True
IMG_8020,./test/skeleton_final_v2/thumbup/IMG_8020.npy,thumb,thumb,0.8404695987701416,True
IMG_8113,./test/skeleton_final_v2/thumbup/IMG_8113.npy,thumb,thumb,0.9993491768836975,True
IMG_8117,./test/skeleton_final_v2/thumbup/IMG_8117.npy,thumb,thumb,0.9988487958908081,True
IMG_8145,./test/skeleton_final_v2/thumbup/IMG_8145.npy,thumb,rock,0.8898618221282959,False
IMG_8146,./test/skeleton_final_v2/thumbup/IMG_8146.npy,thumb,thumb,0.9747289419174194,True
IMG_8148,./test/skeleton_final_v2/thumbup/IMG_8148.npy,thumb,thumb,0.7820003628730774,True
IMG_8181,./test/skeleton_final_v2/thumbup/IMG_8181.npy,thumb,thumb,0.9975773692131042,True
IMG_8183,./test/skeleton_final_v2/thumbup/IMG_8183.npy,thumb,thumb,0.9990768432617188,True
