action,sample_id,input_path,split,handedness
thumbup,IMG_6402,./test/droh_real2d_wristnorm/thumbup/IMG_6402.npy,test,Left
thumbup,IMG_6403,./test/droh_real2d_wristnorm/thumbup/IMG_6403.npy,test,Left
thumbup,IMG_6438,./test/droh_real2d_wristnorm/thumbup/IMG_6438.npy,test,Left
thumbup,IMG_6477,./test/droh_real2d_wristnorm/thumbup/IMG_6477.npy,test,Right
thumbup,IMG_6479,./test/droh_real2d_wristnorm/thumbup/IMG_6479.npy,test,Right
thumbup,IMG_6480,./test/droh_real2d_wristnorm/thumbup/IMG_6480.npy,test,Right
thumbup,IMG_6521,./test/droh_real2d_wristnorm/thumbup/IMG_6521.npy,test,Left
thumbup,IMG_6537,./test/droh_real2d_wristnorm/thumbup/IMG_6537.npy,test,Left
thumbup,IMG_6557,./test/droh_real2d_wristnorm/thumbup/IMG_6557.npy,test,Left
thumbup,IMG_6558,./test/droh_real2d_wristnorm/thumbup/IMG_6558.npy,test,Left
thumbup,IMG_6596,./test/droh_real2d_wristnorm/thumbup/IMG_6596.npy,test,Left
thumbup,IMG_6663,./test/droh_real2d_wristnorm/thumbup/IMG_6663.npy,test,Left
thumbup,IMG_6664,./test/droh_real2d_wristnorm/thumbup/IMG_6664.npy,test,Left
thumbup,IMG_6667,./test/droh_real2d_wristnorm/thumbup/IMG_6667.npy,test,Left
thumbup,IMG_6682,./test/droh_real2d_wristnorm/thumbup/IMG_6682.npy,test,Left
thumbup,IMG_6686,./test/droh_real2d_wristnorm/thumbup/IMG_6686.npy,test,Left
thumbup,IMG_6688,./test/droh_real2d_wristnorm/thumbup/IMG_6688.npy,test,Left
thumbup,IMG_6689,./test/droh_real2d_wristnorm/thumbup/IMG_6689.npy,test,Left
thumbup,IMG_6745,./test/droh_real2d_wristnorm/thumbup/IMG_6745.npy,test,Right
thumbup,IMG_6776,./test/droh_real2d_wristnorm/thumbup/IMG_6776.npy,test,Right
thumbup,IMG_6809,./test/droh_real2d_wristnorm/thumbup/IMG_6809.npy,test,Left
thumbup,IMG_6810,./test/droh_real2d_wristnorm/thumbup/IMG_6810.npy,test,Left
thumbup,IMG_6840,./test/droh_real2d_wristnorm/thumbup/IMG_6840.npy,test,Right
thumbup,IMG_6875,./test/droh_real2d_wristnorm/thumbup/IMG_6875.npy,test,Left
thumbup,IMG_6886,./test/droh_real2d_wristnorm/thumbup/IMG_6886.npy,test,Left
thumbup,IMG_6887,./test/droh_real2d_wristnorm/thumbup/IMG_6887.npy,test,Left
thumbup,IMG_6889,./test/droh_real2d_wristnorm/thumbup/IMG_6889.npy,test,Left
thumbup,IMG_6941,./test/droh_real2d_wristnorm/thumbup/IMG_6941.npy,test,Left
thumbup,IMG_6943,./test/droh_real2d_wristnorm/thumbup/IMG_6943.npy,test,Left
thumbup,IMG_6971,./test/droh_real2d_wristnorm/thumbup/IMG_6971.npy,test,Left
thumbup,IMG_7005,./test/droh_real2d_wristnorm/thumbup/IMG_7005.npy,test,Left
thumbup,IMG_7006,./test/droh_real2d_wristnorm/thumbup/IMG_7006.npy,test,Left
thumbup,IMG_7008,./test/droh_real2d_wristnorm/thumbup/IMG_7008.npy,test,Left
thumbup,IMG_7039,./test/droh_real2d_wristnorm/thumbup/IMG_7039.npy,test,Right
thumbup,IMG_7041,./test/droh_real2d_wristnorm/thumbup/IMG_7041.npy,test,Right
thumbup,IMG_7042,./test/droh_real2d_wristnorm/thumbup/IMG_7042.npy,test,Right
thumbup,IMG_7074,./test/droh_real2d_wristnorm/thumbup/IMG_7074.npy,test,Right
thumbup,IMG_7263,./test/droh_real2d_wristnorm/thumbup/IMG_7263.npy,test,Left
thumbup,IMG_7326,./test/droh_real2d_wristnorm/thumbup/IMG_7326.npy,test,Left
thumbup,IMG_7361,./test/droh_real2d_wristnorm/thumbup/IMG_7361.npy,test,Left
thumbup,IMG_7384,./test/droh_real2d_wristnorm/thumbup/IMG_7384.npy,test,Right
thumbup,IMG_7453,./test/droh_real2d_wristnorm/thumbup/IMG_7453.npy,test,Left
thumbup,IMG_7487,./test/droh_real2d_wristnorm/thumbup/IMG_7487.npy,test,Right
thumbup,IMG_7556,./test/droh_real2d_wristnorm/thumbup/IMG_7556.npy,test,Left
thumbup,IMG_7621,./test/droh_real2d_wristnorm/thumbup/IMG_7621.npy,test,Left
thumbup,IMG_7622,./test/droh_real2d_wristnorm/thumbup/IMG_7622.npy,test,Left
thumbup,IMG_7623,./test/droh_real2d_wristnorm/thumbup/IMG_7623.npy,test,Left
thumbup,IMG_7727,./test/droh_real2d_wristnorm/thumbup/IMG_7727.npy,test,Right
thumbup,IMG_7760,./test/droh_real2d_wristnorm/thumbup/IMG_7760.npy,test,Left
thumbup,IMG_7787,./test/droh_real2d_wristnorm/thumbup/IMG_7787.npy,test,Left
thumbup,IMG_7788,./test/droh_real2d_wristnorm/thumbup/IMG_7788.npy,test,Left
thumbup,IMG_7789,./test/droh_real2d_wristnorm/thumbup/IMG_7789.npy,test,Left
thumbup,IMG_7790,./test/droh_real2d_wristnorm/thumbup/IMG_7790.npy,test,Left
thumbup,IMG_7860,./test/droh_real2d_wristnorm/thumbup/IMG_7860.npy,test,Left
thumbup,IMG_7894,./test/droh_real2d_wristnorm/thumbup/IMG_7894.npy,test,Left
thumbup,IMG_8020,./test/droh_real2d_wristnorm/thumbup/IMG_8020.npy,test,Left
thumbup,IMG_8113,./test/droh_real2d_wristnorm/thumbup/IMG_8113.npy,test,Left
thumbup,IMG_8117,./test/droh_real2d_wristnorm/thumbup/IMG_8117.npy,test,Left
thumbup,IMG_8145,./test/droh_real2d_wristnorm/thumbup/IMG_8145.npy,test,Right
thumbup,IMG_8146,./test/droh_real2d_wristnorm/thumbup/IMG_8146.npy,test,Right
thumbup,IMG_8148,./test/droh_real2d_wristnorm/thumbup/IMG_8148.npy,test,Right
thumbup,IMG_8181,./test/droh_real2d_wristnorm/thumbup/IMG_8181.npy,test,Left
thumbup,IMG_8183,./test/droh_real2d_wristnorm/thumbup/IMG_8183.npy,test,Left
