action,sample_id,aug_id,input_path,split
the-finger,the-finger (23),the-finger (23)_rotp060,./dataset/rot3d_salux/the-finger/the-finger (23)_rotp060.npy,train
the-finger,the-finger (23),the-finger (23)_rotp075,./dataset/rot3d_salux/the-finger/the-finger (23)_rotp075.npy,train
the-finger,the-finger (23),the-finger (23)_rotp090,./dataset/rot3d_salux/the-finger/the-finger (23)_rotp090.npy,train
the-finger,the-finger (23),the-finger (23)_rotp135,./dataset/rot3d_salux/the-finger/the-finger (23)_rotp135.npy,train
scissors,scissors_5746,scissors_5746_rot000,./dataset/rot3d_salux/scissors/scissors_5746_rot000.npy,train
scissors,scissors_5746,scissors_5746_rotm015,./dataset/rot3d_salux/scissors/scissors_5746_rotm015.npy,train
scissors,scissors_5746,scissors_5746_rotm030,./dataset/rot3d_salux/scissors/scissors_5746_rotm030.npy,train
scissors,scissors_5746,scissors_5746_rotm045,./dataset/rot3d_salux/scissors/scissors_5746_rotm045.npy,train
scissors,scissors_5746,scissors_5746_rotm060,./dataset/rot3d_salux/scissors/scissors_5746_rotm060.npy,train
scissors,scissors_5746,scissors_5746_rotm075,./dataset/rot3d_salux/scissors/scissors_5746_rotm075.npy,train
scissors,scissors_5746,scissors_5746_rotp000,./dataset/rot3d_salux/scissors/scissors_5746_rotp000.npy,train
scissors,scissors_5746,scissors_5746_rotp015,./dataset/rot3d_salux/scissors/scissors_5746_rotp015.npy,train
scissors,scissors_5746,scissors_5746_rotp030,./dataset/rot3d_salux/scissors/scissors_5746_rotp030.npy,train
scissors,scissors_5746,scissors_5746_rotp045,./dataset/rot3d_salux/scissors/scissors_5746_rotp045.npy,train
scissors,scissors_5746,scissors_5746_rotp060,./dataset/rot3d_salux/scissors/scissors_5746_rotp060.npy,train
scissors,scissors_5746,scissors_5746_rotp075,./dataset/rot3d_salux/scissors/scissors_5746_rotp075.npy,train
scissors,scissors_5746,scissors_5746_rotp090,./dataset/rot3d_salux/scissors/scissors_5746_rotp090.npy,train
scissors,scissors_5746,scissors_5746_rotp135,./dataset/rot3d_salux/scissors/scissors_5746_rotp135.npy,train
ok,ok (51),ok (51)_rot000,./dataset/rot3d_salux/ok/ok (51)_rot000.npy,train
ok,ok (51),ok (51)_rotm015,./dataset/rot3d_salux/ok/ok (51)_rotm015.npy,train
ok,ok (51),ok (51)_rotm030,./dataset/rot3d_salux/ok/ok (51)_rotm030.npy,train
ok,ok (51),ok (51)_rotm045,./dataset/rot3d_salux/ok/ok (51)_rotm045.npy,train
ok,ok (51),ok (51)_rotm060,./dataset/rot3d_salux/ok/ok (51)_rotm060.npy,train
ok,ok (51),ok (51)_rotm075,./dataset/rot3d_salux/ok/ok (51)_rotm075.npy,train
ok,ok (51),ok (51)_rotp000,./dataset/rot3d_salux/ok/ok (51)_rotp000.npy,train
ok,ok (51),ok (51)_rotp015,./dataset/rot3d_salux/ok/ok (51)_rotp015.npy,train
ok,ok (51),ok (51)_rotp030,./dataset/rot3d_salux/ok/ok (51)_rotp030.npy,train
ok,ok (51),ok (51)_rotp045,./dataset/rot3d_salux/ok/ok (51)_rotp045.npy,train
ok,ok (51),ok (51)_rotp060,./dataset/rot3d_salux/ok/ok (51)_rotp060.npy,train
ok,ok (51),ok (51)_rotp075,./dataset/rot3d_salux/ok/ok (51)_rotp075.npy,train
ok,ok (51),ok (51)_rotp090,./dataset/rot3d_salux/ok/ok (51)_rotp090.npy,train
ok,ok (51),ok (51)_rotp135,./dataset/rot3d_salux/ok/ok (51)_rotp135.npy,train
rock,rock (131),rock (131)_rot000,./dataset/rot3d_salux/rock/rock (131)_rot000.npy,train
rock,rock (131),rock (131)_rotm015,./dataset/rot3d_salux/rock/rock (131)_rotm015.npy,train
rock,rock (131),rock (131)_rotm030,./dataset/rot3d_salux/rock/rock (131)_rotm030.npy,train
rock,rock (131),rock (131)_rotm045,./dataset/rot3d_salux/rock/rock (131)_rotm045.npy,train
rock,rock (131),rock (131)_rotm060,./dataset/rot3d_salux/rock/rock (131)_rotm060.npy,train
rock,rock (131),rock (131)_rotm075,./dataset/rot3d_salux/rock/rock (131)_rotm075.npy,train
rock,rock (131),rock (131)_rotp000,./dataset/rot3d_salux/rock/rock (131)_rotp000.npy,train
rock,rock (131),rock (131)_rotp015,./dataset/rot3d_salux/rock/rock (131)_rotp015.npy,train
rock,rock (131),rock (131)_rotp030,./dataset/rot3d_salux/rock/rock (131)_rotp030.npy,train
rock,rock (131),rock (131)_rotp045,./dataset/rot3d_salux/rock/rock (131)_rotp045.npy,train
rock,rock (131),rock (131)_rotp060,./dataset/rot3d_salux/rock/rock (131)_rotp060.npy,train
rock,rock (131),rock (131)_rotp075,./dataset/rot3d_salux/rock/rock (131)_rotp075.npy,train
rock,rock (131),rock (131)_rotp090,./dataset/rot3d_salux/rock/rock (131)_rotp090.npy,train
rock,rock (131),rock (131)_rotp135,./dataset/rot3d_salux/rock/rock (131)_rotp135.npy,train
ok,ok_9228,ok_9228_rot000,./dataset/rot3d_salux/ok/ok_9228_rot000.npy,train
ok,ok_9228,ok_9228_rotm015,./dataset/rot3d_salux/ok/ok_9228_rotm015.npy,train
ok,ok_9228,ok_9228_rotm030,./dataset/rot3d_salux/ok/ok_9228_rotm030.npy,train
ok,ok_9228,ok_9228_rotm045,./dataset/rot3d_salux/ok/ok_9228_rotm045.npy,train
ok,ok_9228,ok_9228_rotm060,./dataset/rot3d_salux/ok/ok_9228_rotm060.npy,train
ok,ok_9228,ok_9228_rotm075,./dataset/rot3d_salux/ok/ok_9228_rotm075.npy,train
ok,ok_9228,ok_9228_rotp000,./dataset/rot3d_salux/ok/ok_9228_rotp000.npy,train
ok,ok_9228,ok_9228_rotp015,./dataset/rot3d_salux/ok/ok_9228_rotp015.npy,train
ok,ok_9228,ok_9228_rotp030,./dataset/rot3d_salux/ok/ok_9228_rotp030.npy,train
ok,ok_9228,ok_9228_rotp045,./dataset/rot3d_salux/ok/ok_9228_rotp045.npy,train
ok,ok_9228,ok_9228_rotp060,./dataset/rot3d_salux/ok/ok_9228_rotp060.npy,train
ok,ok_9228,ok_9228_rotp075,./dataset/rot3d_salux/ok/ok_9228_rotp075.npy,train
ok,ok_9228,ok_9228_rotp090,./dataset/rot3d_salux/ok/ok_9228_rotp090.npy,train
ok,ok_9228,ok_9228_rotp135,./dataset/rot3d_salux/ok/ok_9228_rotp135.npy,train
scissors,scissors (54),scissors (54)_rot000,./dataset/rot3d_salux/scissors/scissors (54)_rot000.npy,train
scissors,scissors (54),scissors (54)_rotm015,./dataset/rot3d_salux/scissors/scissors (54)_rotm015.npy,train
scissors,scissors (54),scissors (54)_rotm030,./dataset/rot3d_salux/scissors/scissors (54)_rotm030.npy,train
scissors,scissors (54),scissors (54)_rotm045,./dataset/rot3d_salux/scissors/scissors (54)_rotm045.npy,train
scissors,scissors (54),scissors (54)_rotm060,./dataset/rot3d_salux/scissors/scissors (54)_rotm060.npy,train
scissors,scissors (54),scissors (54)_rotm075,./dataset/rot3d_salux/scissors/scissors (54)_rotm075.npy,train
scissors,scissors (54),scissors (54)_rotp000,./dataset/rot3d_salux/scissors/scissors (54)_rotp000.npy,train
scissors,scissors (54),scissors (54)_rotp015,./dataset/rot3d_salux/scissors/scissors (54)_rotp015.npy,train
scissors,scissors (54),scissors (54)_rotp030,./dataset/rot3d_salux/scissors/scissors (54)_rotp030.npy,train
scissors,scissors (54),scissors (54)_rotp045,./dataset/rot3d_salux/scissors/scissors (54)_rotp045.npy,train
scissors,scissors (54),scissors (54)_rotp060,./dataset/rot3d_salux/scissors/scissors (54)_rotp060.npy,train
scissors,scissors (54),scissors (54)_rotp075,./dataset/rot3d_salux/scissors/scissors (54)_rotp075.npy,train
scissors,scissors (54),scissors (54)_rotp090,./dataset/rot3d_salux/scissors/scissors (54)_rotp090.npy,train
scissors,scissors (54),scissors (54)_rotp135,./dataset/rot3d_salux/scissors/scissors (54)_rotp135.npy,train
thumbup,thumbup_5789,thumbup_5789_rot000,./dataset/rot3d_salux/thumbup/thumbup_5789_rot000.npy,train
thumbup,thumbup_5789,thumbup_5789_rotm015,./dataset/rot3d_salux/thumbup/thumbup_5789_rotm015.npy,train
thumbup,thumbup_5789,thumbup_5789_rotm030,./dataset/rot3d_salux/thumbup/thumbup_5789_rotm030.npy,train
thumbup,thumbup_5789,thumbup_5789_rotm045,./dataset/rot3d_salux/thumbup/thumbup_5789_rotm045.npy,train
thumbup,thumbup_5789,thumbup_5789_rotm060,./dataset/rot3d_salux/thumbup/thumbup_5789_rotm060.npy,train
thumbup,thumbup_5789,thumbup_5789_rotm075,./dataset/rot3d_salux/thumbup/thumbup_5789_rotm075.npy,train
thumbup,thumbup_5789,thumbup_5789_rotp000,./dataset/rot3d_salux/thumbup/thumbup_5789_rotp000.npy,train
thumbup,thumbup_5789,thumbup_5789_rotp015,./dataset/rot3d_salux/thumbup/thumbup_5789_rotp015.npy,train
thumbup,thumbup_5789,thumbup_5789_rotp030,./dataset/rot3d_salux/thumbup/thumbup_5789_rotp030.npy,train
thumbup,thumbup_5789,thumbup_5789_rotp045,./dataset/rot3d_salux/thumbup/thumbup_5789_rotp045.npy,train
thumbup,thumbup_5789,thumbup_5789_rotp060,./dataset/rot3d_salux/thumbup/thumbup_5789_rotp060.npy,train
thumbup,thumbup_5789,thumbup_5789_rotp075,./dataset/rot3d_salux/thumbup/thumbup_5789_rotp075.npy,train
thumbup,thumbup_5789,thumbup_5789_rotp090,./dataset/rot3d_salux/thumbup/thumbup_5789_rotp090.npy,train
thumbup,thumbup_5789,thumbup_5789_rotp135,./dataset/rot3d_salux/thumbup/thumbup_5789_rotp135.npy,train
scissors,scissors-set2 (34),scissors-set2 (34)_rot000,./dataset/rot3d_salux/scissors/scissors-set2 (34)_rot000.npy,train
scissors,scissors-set2 (34),scissors-set2 (34)_rotm015,./dataset/rot3d_salux/scissors/scissors-set2 (34)_rotm015.npy,train
scissors,scissors-set2 (34),scissors-set2 (34)_rotm030,./dataset/rot3d_salux/scissors/scissors-set2 (34)_rotm030.npy,train
scissors,scissors-set2 (34),scissors-set2 (34)_rotm045,./dataset/rot3d_salux/scissors/scissors-set2 (34)_rotm045.npy,train
scissors,scissors-set2 (34),scissors-set2 (34)_rotm060,./dataset/rot3d_salux/scissors/scissors-set2 (34)_rotm060.npy,train
scissors,scissors-set2 (34),scissors-set2 (34)_rotm075,./dataset/rot3d_salux/scissors/scissors-set2 (34)_rotm075.npy,train
scissors,scissors-set2 (34),scissors-set2 (34)_rotp000,./dataset/rot3d_salux/scissors/scissors-set2 (34)_rotp000.npy,train
scissors,scissors-set2 (34),scissors-set2 (34)_rotp015,./dataset/rot3d_salux/scissors/scissors-set2 (34)_rotp015.npy,train
scissors,scissors-set2 (34),scissors-set2 (34)_rotp030,./dataset/rot3d_salux/scissors/scissors-set2 (34)_rotp030.npy,train
scissors,scissors-set2 (34),scissors-set2 (34)_rotp045,./dataset/rot3d_salux/scissors/scissors-set2 (34)_rotp045.npy,train
scissors,scissors-set2 (34),scissors-set2 (34)_rotp060,./dataset/rot3d_salux/scissors/scissors-set2 (34)_rotp060.npy,train
scissors,scissors-set2 (34),scissors-set2 (34)_rotp075,./dataset/rot3d_salux/scissors/scissors-set2 (34)_rotp075.npy,train
scissors,scissors-set2 (34),scissors-set2 (34)_rotp090,./dataset/rot3d_salux/scissors/scissors-set2 (34)_rotp090.npy,train
scissors,scissors-set2 (34),scissors-set2 (34)_rotp135,./dataset/rot3d_salux/scissors/scissors-set2 (34)_rotp135.npy,train
paper,paper-set2 (83),paper-set2 (83)_rot000,./dataset/rot3d_salux/paper/paper-set2 (83)_rot000.npy,train
paper,paper-set2 (83),paper-set2 (83)_rotm015,./dataset/rot3d_salux/paper/paper-set2 (83)_rotm015.npy,train
paper,paper-set2 (83),paper-set2 (83)_rotm030,./dataset/rot3d_salux/paper/paper-set2 (83)_rotm030.npy,train
paper,paper-set2 (83),paper-set2 (83)_rotm045,./dataset/rot3d_salux/paper/paper-set2 (83)_rotm045.npy,train
paper,paper-set2 (83),paper-set2 (83)_rotm060,./dataset/rot3d_salux/paper/paper-set2 (83)_rotm060.npy,train
paper,paper-set2 (83),paper-set2 (83)_rotm075,./dataset/rot3d_salux/paper/paper-set2 (83)_rotm075.npy,train
paper,paper-set2 (83),paper-set2 (83)_rotp000,./dataset/rot3d_salux/paper/paper-set2 (83)_rotp000.npy,train
paper,paper-set2 (83),paper-set2 (83)_rotp015,./dataset/rot3d_salux/paper/paper-set2 (83)_rotp015.npy,train
paper,paper-set2 (83),paper-set2 (83)_rotp030,./dataset/rot3d_salux/paper/paper-set2 (83)_rotp030.npy,train
paper,paper-set2 (83),paper-set2 (83)_rotp045,./dataset/rot3d_salux/paper/paper-set2 (83)_rotp045.npy,train
paper,paper-set2 (83),paper-set2 (83)_rotp060,./dataset/rot3d_salux/paper/paper-set2 (83)_rotp060.npy,train
paper,paper-set2 (83),paper-set2 (83)_rotp075,./dataset/rot3d_salux/paper/paper-set2 (83)_rotp075.npy,train
paper,paper-set2 (83),paper-set2 (83)_rotp090,./dataset/rot3d_salux/paper/paper-set2 (83)_rotp090.npy,train
paper,paper-set2 (83),paper-set2 (83)_rotp135,./dataset/rot3d_salux/paper/paper-set2 (83)_rotp135.npy,train
thumbdown,hand-9-1905,hand-9-1905_rot000,./dataset/rot3d_salux/thumbdown/hand-9-1905_rot000.npy,train
thumbdown,hand-9-1905,hand-9-1905_rotm015,./dataset/rot3d_salux/thumbdown/hand-9-1905_rotm015.npy,train
thumbdown,hand-9-1905,hand-9-1905_rotm030,./dataset/rot3d_salux/thumbdown/hand-9-1905_rotm030.npy,train
thumbdown,hand-9-1905,hand-9-1905_rotm045,./dataset/rot3d_salux/thumbdown/hand-9-1905_rotm045.npy,train
thumbdown,hand-9-1905,hand-9-1905_rotm060,./dataset/rot3d_salux/thumbdown/hand-9-1905_rotm060.npy,train
thumbdown,hand-9-1905,hand-9-1905_rotm075,./dataset/rot3d_salux/thumbdown/hand-9-1905_rotm075.npy,train
thumbdown,hand-9-1905,hand-9-1905_rotp000,./dataset/rot3d_salux/thumbdown/hand-9-1905_rotp000.npy,train
thumbdown,hand-9-1905,hand-9-1905_rotp015,./dataset/rot3d_salux/thumbdown/hand-9-1905_rotp015.npy,train
thumbdown,hand-9-1905,hand-9-1905_rotp030,./dataset/rot3d_salux/thumbdown/hand-9-1905_rotp030.npy,train
thumbdown,hand-9-1905,hand-9-1905_rotp045,./dataset/rot3d_salux/thumbdown/hand-9-1905_rotp045.npy,train
thumbdown,hand-9-1905,hand-9-1905_rotp060,./dataset/rot3d_salux/thumbdown/hand-9-1905_rotp060.npy,train
thumbdown,hand-9-1905,hand-9-1905_rotp075,./dataset/rot3d_salux/thumbdown/hand-9-1905_rotp075.npy,train
thumbdown,hand-9-1905,hand-9-1905_rotp090,./dataset/rot3d_salux/thumbdown/hand-9-1905_rotp090.npy,train
thumbdown,hand-9-1905,hand-9-1905_rotp135,./dataset/rot3d_salux/thumbdown/hand-9-1905_rotp135.npy,train
ok,ok (134),ok (134)_rot000,./dataset/rot3d_salux/ok/ok (134)_rot000.npy,train
ok,ok (134),ok (134)_rotm015,./dataset/rot3d_salux/ok/ok (134)_rotm015.npy,train
ok,ok (134),ok (134)_rotm030,./dataset/rot3d_salux/ok/ok (134)_rotm030.npy,train
ok,ok (134),ok (134)_rotm045,./dataset/rot3d_salux/ok/ok (134)_rotm045.npy,train
ok,ok (134),ok (134)_rotm060,./dataset/rot3d_salux/ok/ok (134)_rotm060.npy,train
ok,ok (134),ok (134)_rotm075,./dataset/rot3d_salux/ok/ok (134)_rotm075.npy,train
ok,ok (134),ok (134)_rotp000,./dataset/rot3d_salux/ok/ok (134)_rotp000.npy,train
ok,ok (134),ok (134)_rotp015,./dataset/rot3d_salux/ok/ok (134)_rotp015.npy,train
ok,ok (134),ok (134)_rotp030,./dataset/rot3d_salux/ok/ok (134)_rotp030.npy,train
ok,ok (134),ok (134)_rotp045,./dataset/rot3d_salux/ok/ok (134)_rotp045.npy,train
ok,ok (134),ok (134)_rotp060,./dataset/rot3d_salux/ok/ok (134)_rotp060.npy,train
ok,ok (134),ok (134)_rotp075,./dataset/rot3d_salux/ok/ok (134)_rotp075.npy,train
ok,ok (134),ok (134)_rotp090,./dataset/rot3d_salux/ok/ok (134)_rotp090.npy,train
ok,ok (134),ok (134)_rotp135,./dataset/rot3d_salux/ok/ok (134)_rotp135.npy,train
paper,paper (57),paper (57)_rot000,./dataset/rot3d_salux/paper/paper (57)_rot000.npy,train
paper,paper (57),paper (57)_rotm015,./dataset/rot3d_salux/paper/paper (57)_rotm015.npy,train
paper,paper (57),paper (57)_rotm030,./dataset/rot3d_salux/paper/paper (57)_rotm030.npy,train
paper,paper (57),paper (57)_rotm045,./dataset/rot3d_salux/paper/paper (57)_rotm045.npy,train
paper,paper (57),paper (57)_rotm060,./dataset/rot3d_salux/paper/paper (57)_rotm060.npy,train
paper,paper (57),paper (57)_rotm075,./dataset/rot3d_salux/paper/paper (57)_rotm075.npy,train
paper,paper (57),paper (57)_rotp000,./dataset/rot3d_salux/paper/paper (57)_rotp000.npy,train
paper,paper (57),paper (57)_rotp015,./dataset/rot3d_salux/paper/paper (57)_rotp015.npy,train
paper,paper (57),paper (57)_rotp030,./dataset/rot3d_salux/paper/paper (57)_rotp030.npy,train
paper,paper (57),paper (57)_rotp045,./dataset/rot3d_salux/paper/paper (57)_rotp045.npy,train
paper,paper (57),paper (57)_rotp060,./dataset/rot3d_salux/paper/paper (57)_rotp060.npy,train
paper,paper (57),paper (57)_rotp075,./dataset/rot3d_salux/paper/paper (57)_rotp075.npy,train
paper,paper (57),paper (57)_rotp090,./dataset/rot3d_salux/paper/paper (57)_rotp090.npy,train
paper,paper (57),paper (57)_rotp135,./dataset/rot3d_salux/paper/paper (57)_rotp135.npy,train
thumbup,thumbup_6203,thumbup_6203_rot000,./dataset/rot3d_salux/thumbup/thumbup_6203_rot000.npy,train
thumbup,thumbup_6203,thumbup_6203_rotm015,./dataset/rot3d_salux/thumbup/thumbup_6203_rotm015.npy,train
thumbup,thumbup_6203,thumbup_6203_rotm030,./dataset/rot3d_salux/thumbup/thumbup_6203_rotm030.npy,train
thumbup,thumbup_6203,thumbup_6203_rotm045,./dataset/rot3d_salux/thumbup/thumbup_6203_rotm045.npy,train
thumbup,thumbup_6203,thumbup_6203_rotm060,./dataset/rot3d_salux/thumbup/thumbup_6203_rotm060.npy,train
thumbup,thumbup_6203,thumbup_6203_rotm075,./dataset/rot3d_salux/thumbup/thumbup_6203_rotm075.npy,train
thumbup,thumbup_6203,thumbup_6203_rotp000,./dataset/rot3d_salux/thumbup/thumbup_6203_rotp000.npy,train
thumbup,thumbup_6203,thumbup_6203_rotp015,./dataset/rot3d_salux/thumbup/thumbup_6203_rotp015.npy,train
thumbup,thumbup_6203,thumbup_6203_rotp030,./dataset/rot3d_salux/thumbup/thumbup_6203_rotp030.npy,train
thumbup,thumbup_6203,thumbup_6203_rotp045,./dataset/rot3d_salux/thumbup/thumbup_6203_rotp045.npy,train
thumbup,thumbup_6203,thumbup_6203_rotp060,./dataset/rot3d_salux/thumbup/thumbup_6203_rotp060.npy,train
thumbup,thumbup_6203,thumbup_6203_rotp075,./dataset/rot3d_salux/thumbup/thumbup_6203_rotp075.npy,train
thumbup,thumbup_6203,thumbup_6203_rotp090,./dataset/rot3d_salux/thumbup/thumbup_6203_rotp090.npy,train
thumbup,thumbup_6203,thumbup_6203_rotp135,./dataset/rot3d_salux/thumbup/thumbup_6203_rotp135.npy,train
ok,ok_Set2_ (560),ok_Set2_ (560)_rot000,./dataset/rot3d_salux/ok/ok_Set2_ (560)_rot000.npy,train
ok,ok_Set2_ (560),ok_Set2_ (560)_rotm015,./dataset/rot3d_salux/ok/ok_Set2_ (560)_rotm015.npy,train
ok,ok_Set2_ (560),ok_Set2_ (560)_rotm030,./dataset/rot3d_salux/ok/ok_Set2_ (560)_rotm030.npy,train
ok,ok_Set2_ (560),ok_Set2_ (560)_rotm045,./dataset/rot3d_salux/ok/ok_Set2_ (560)_rotm045.npy,train
ok,ok_Set2_ (560),ok_Set2_ (560)_rotm060,./dataset/rot3d_salux/ok/ok_Set2_ (560)_rotm060.npy,train
ok,ok_Set2_ (560),ok_Set2_ (560)_rotm075,./dataset/rot3d_salux/ok/ok_Set2_ (560)_rotm075.npy,train
ok,ok_Set2_ (560),ok_Set2_ (560)_rotp000,./dataset/rot3d_salux/ok/ok_Set2_ (560)_rotp000.npy,train
ok,ok_Set2_ (560),ok_Set2_ (560)_rotp015,./dataset/rot3d_salux/ok/ok_Set2_ (560)_rotp015.npy,train
ok,ok_Set2_ (560),ok_Set2_ (560)_rotp030,./dataset/rot3d_salux/ok/ok_Set2_ (560)_rotp030.npy,train
ok,ok_Set2_ (560),ok_Set2_ (560)_rotp045,./dataset/rot3d_salux/ok/ok_Set2_ (560)_rotp045.npy,train
ok,ok_Set2_ (560),ok_Set2_ (560)_rotp060,./dataset/rot3d_salux/ok/ok_Set2_ (560)_rotp060.npy,train
ok,ok_Set2_ (560),ok_Set2_ (560)_rotp075,./dataset/rot3d_salux/ok/ok_Set2_ (560)_rotp075.npy,train
ok,ok_Set2_ (560),ok_Set2_ (560)_rotp090,./dataset/rot3d_salux/ok/ok_Set2_ (560)_rotp090.npy,train
ok,ok_Set2_ (560),ok_Set2_ (560)_rotp135,./dataset/rot3d_salux/ok/ok_Set2_ (560)_rotp135.npy,train
the-finger,the-finger-set2 (310),the-finger-set2 (310)_rot000,./dataset/rot3d_salux/the-finger/the-finger-set2 (310)_rot000.npy,train
the-finger,the-finger-set2 (310),the-finger-set2 (310)_rotm015,./dataset/rot3d_salux/the-finger/the-finger-set2 (310)_rotm015.npy,train
the-finger,the-finger-set2 (310),the-finger-set2 (310)_rotm030,./dataset/rot3d_salux/the-finger/the-finger-set2 (310)_rotm030.npy,train
the-finger,the-finger-set2 (310),the-finger-set2 (310)_rotm045,./dataset/rot3d_salux/the-finger/the-finger-set2 (310)_rotm045.npy,train
the-finger,the-finger-set2 (310),the-finger-set2 (310)_rotm060,./dataset/rot3d_salux/the-finger/the-finger-set2 (310)_rotm060.npy,train
the-finger,the-finger-set2 (310),the-finger-set2 (310)_rotm075,./dataset/rot3d_salux/the-finger/the-finger-set2 (310)_rotm075.npy,train
the-finger,the-finger-set2 (310),the-finger-set2 (310)_rotp000,./dataset/rot3d_salux/the-finger/the-finger-set2 (310)_rotp000.npy,train
the-finger,the-finger-set2 (310),the-finger-set2 (310)_rotp015,./dataset/rot3d_salux/the-finger/the-finger-set2 (310)_rotp015.npy,train
the-finger,the-finger-set2 (310),the-finger-set2 (310)_rotp030,./dataset/rot3d_salux/the-finger/the-finger-set2 (310)_rotp030.npy,train
the-finger,the-finger-set2 (310),the-finger-set2 (310)_rotp045,./dataset/rot3d_salux/the-finger/the-finger-set2 (310)_rotp045.npy,train
the-finger,the-finger-set2 (310),the-finger-set2 (310)_rotp060,./dataset/rot3d_salux/the-finger/the-finger-set2 (310)_rotp060.npy,train
the-finger,the-finger-set2 (310),the-finger-set2 (310)_rotp075,./dataset/rot3d_salux/the-finger/the-finger-set2 (310)_rotp075.npy,train
the-finger,the-finger-set2 (310),the-finger-set2 (310)_rotp090,./dataset/rot3d_salux/the-finger/the-finger-set2 (310)_rotp090.npy,train
the-finger,the-finger-set2 (310),the-finger-set2 (310)_rotp135,./dataset/rot3d_salux/the-finger/the-finger-set2 (310)_rotp135.npy,train
ok,ok_1997,ok_1997_rot000,./dataset/rot3d_salux/ok/ok_1997_rot000.npy,train
ok,ok_1997,ok_1997_rotm015,./dataset/rot3d_salux/ok/ok_1997_rotm015.npy,train
ok,ok_1997,ok_1997_rotm030,./dataset/rot3d_salux/ok/ok_1997_rotm030.npy,train
ok,ok_1997,ok_1997_rotm045,./dataset/rot3d_salux/ok/ok_1997_rotm045.npy,train
ok,ok_1997,ok_1997_rotm060,./dataset/rot3d_salux/ok/ok_1997_rotm060.npy,train
ok,ok_1997,ok_1997_rotm075,./dataset/rot3d_salux/ok/ok_1997_rotm075.npy,train
ok,ok_1997,ok_1997_rotp000,./dataset/rot3d_salux/ok/ok_1997_rotp000.npy,train
ok,ok_1997,ok_1997_rotp015,./dataset/rot3d_salux/ok/ok_1997_rotp015.npy,train
ok,ok_1997,ok_1997_rotp030,./dataset/rot3d_salux/ok/ok_1997_rotp030.npy,train
ok,ok_1997,ok_1997_rotp045,./dataset/rot3d_salux/ok/ok_1997_rotp045.npy,train
ok,ok_1997,ok_1997_rotp060,./dataset/rot3d_salux/ok/ok_1997_rotp060.npy,train
ok,ok_1997,ok_1997_rotp075,./dataset/rot3d_salux/ok/ok_1997_rotp075.npy,train
ok,ok_1997,ok_1997_rotp090,./dataset/rot3d_salux/ok/ok_1997_rotp090.npy,train
ok,ok_1997,ok_1997_rotp135,./dataset/rot3d_salux/ok/ok_1997_rotp135.npy,train
thumbup,thumbup (181),thumbup (181)_rot000,./dataset/rot3d_salux/thumbup/thumbup (181)_rot000.npy,train
thumbup,thumbup (181),thumbup (181)_rotm015,./dataset/rot3d_salux/thumbup/thumbup (181)_rotm015.npy,train
thumbup,thumbup (181),thumbup (181)_rotm030,./dataset/rot3d_salux/thumbup/thumbup (181)_rotm030.npy,train
thumbup,thumbup (181),thumbup (181)_rotm045,./dataset/rot3d_salux/thumbup/thumbup (181)_rotm045.npy,train
thumbup,thumbup (181),thumbup (181)_rotm060,./dataset/rot3d_salux/thumbup/thumbup (181)_rotm060.npy,train
thumbup,thumbup (181),thumbup (181)_rotm075,./dataset/rot3d_salux/thumbup/thumbup (181)_rotm075.npy,train
thumbup,thumbup (181),thumbup (181)_rotp000,./dataset/rot3d_salux/thumbup/thumbup (181)_rotp000.npy,train
thumbup,thumbup (181),thumbup (181)_rotp015,./dataset/rot3d_salux/thumbup/thumbup (181)_rotp015.npy,train
thumbup,thumbup (181),thumbup (181)_rotp030,./dataset/rot3d_salux/thumbup/thumbup (181)_rotp030.npy,train
thumbup,thumbup (181),thumbup (181)_rotp045,./dataset/rot3d_salux/thumbup/thumbup (181)_rotp045.npy,train
thumbup,thumbup (181),thumbup (181)_rotp060,./dataset/rot3d_salux/thumbup/thumbup (181)_rotp060.npy,train
thumbup,thumbup (181),thumbup (181)_rotp075,./dataset/rot3d_salux/thumbup/thumbup (181)_rotp075.npy,train
thumbup,thumbup (181),thumbup (181)_rotp090,./dataset/rot3d_salux/thumbup/thumbup (181)_rotp090.npy,train
thumbup,thumbup (181),thumbup (181)_rotp135,./dataset/rot3d_salux/thumbup/thumbup (181)_rotp135.npy,train
thumbdown,thumbdown (252),thumbdown (252)_rot000,./dataset/rot3d_salux/thumbdown/thumbdown (252)_rot000.npy,train
thumbdown,thumbdown (252),thumbdown (252)_rotm015,./dataset/rot3d_salux/thumbdown/thumbdown (252)_rotm015.npy,train
thumbdown,thumbdown (252),thumbdown (252)_rotm030,./dataset/rot3d_salux/thumbdown/thumbdown (252)_rotm030.npy,train
thumbdown,thumbdown (252),thumbdown (252)_rotm045,./dataset/rot3d_salux/thumbdown/thumbdown (252)_rotm045.npy,train
thumbdown,thumbdown (252),thumbdown (252)_rotm060,./dataset/rot3d_salux/thumbdown/thumbdown (252)_rotm060.npy,train
thumbdown,thumbdown (252),thumbdown (252)_rotm075,./dataset/rot3d_salux/thumbdown/thumbdown (252)_rotm075.npy,train
thumbdown,thumbdown (252),thumbdown (252)_rotp000,./dataset/rot3d_salux/thumbdown/thumbdown (252)_rotp000.npy,train
thumbdown,thumbdown (252),thumbdown (252)_rotp015,./dataset/rot3d_salux/thumbdown/thumbdown (252)_rotp015.npy,train
