action,sample_id,cam_0_path,cam_1_path,cam_2_path,cam_3_path,split
the-finger,the-finger-set2 (176),./dataset/mv3d_salux/the-finger/the-finger-set2 (176)/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (176)/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (176)/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (176)/cam_3.npy,train
ok,ok_9256,./dataset/mv3d_salux/ok/ok_9256/cam_0.npy,./dataset/mv3d_salux/ok/ok_9256/cam_1.npy,./dataset/mv3d_salux/ok/ok_9256/cam_2.npy,./dataset/mv3d_salux/ok/ok_9256/cam_3.npy,train
paper,paper-set2 (311),./dataset/mv3d_salux/paper/paper-set2 (311)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (311)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (311)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (311)/cam_3.npy,train
the-finger,the-finger-set2 (151),./dataset/mv3d_salux/the-finger/the-finger-set2 (151)/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (151)/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (151)/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (151)/cam_3.npy,train
scissors,scissors-set2 (586),./dataset/mv3d_salux/scissors/scissors-set2 (586)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (586)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (586)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (586)/cam_3.npy,train
paper,paper_2484,./dataset/mv3d_salux/paper/paper_2484/cam_0.npy,./dataset/mv3d_salux/paper/paper_2484/cam_1.npy,./dataset/mv3d_salux/paper/paper_2484/cam_2.npy,./dataset/mv3d_salux/paper/paper_2484/cam_3.npy,train
ok,ok_Set2_ (253),./dataset/mv3d_salux/ok/ok_Set2_ (253)/cam_0.npy,./dataset/mv3d_salux/ok/ok_Set2_ (253)/cam_1.npy,./dataset/mv3d_salux/ok/ok_Set2_ (253)/cam_2.npy,./dataset/mv3d_salux/ok/ok_Set2_ (253)/cam_3.npy,train
scissors,scissors (417),./dataset/mv3d_salux/scissors/scissors (417)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (417)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (417)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (417)/cam_3.npy,train
scissors,scissors (14),./dataset/mv3d_salux/scissors/scissors (14)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (14)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (14)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (14)/cam_3.npy,train
thumbdown,thumbdown (21),./dataset/mv3d_salux/thumbdown/thumbdown (21)/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown (21)/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown (21)/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown (21)/cam_3.npy,train
paper,paper-set2 (228),./dataset/mv3d_salux/paper/paper-set2 (228)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (228)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (228)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (228)/cam_3.npy,train
scissors,scissors-set2 (519),./dataset/mv3d_salux/scissors/scissors-set2 (519)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (519)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (519)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (519)/cam_3.npy,train
ok,ok_1929,./dataset/mv3d_salux/ok/ok_1929/cam_0.npy,./dataset/mv3d_salux/ok/ok_1929/cam_1.npy,./dataset/mv3d_salux/ok/ok_1929/cam_2.npy,./dataset/mv3d_salux/ok/ok_1929/cam_3.npy,train
ok,ok_5959,./dataset/mv3d_salux/ok/ok_5959/cam_0.npy,./dataset/mv3d_salux/ok/ok_5959/cam_1.npy,./dataset/mv3d_salux/ok/ok_5959/cam_2.npy,./dataset/mv3d_salux/ok/ok_5959/cam_3.npy,train
thumbdown,thumbdown_7446,./dataset/mv3d_salux/thumbdown/thumbdown_7446/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown_7446/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown_7446/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown_7446/cam_3.npy,train
ok,ok_Set2_ (466),./dataset/mv3d_salux/ok/ok_Set2_ (466)/cam_0.npy,./dataset/mv3d_salux/ok/ok_Set2_ (466)/cam_1.npy,./dataset/mv3d_salux/ok/ok_Set2_ (466)/cam_2.npy,./dataset/mv3d_salux/ok/ok_Set2_ (466)/cam_3.npy,train
the-finger,the-finger-set2 (347),./dataset/mv3d_salux/the-finger/the-finger-set2 (347)/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (347)/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (347)/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (347)/cam_3.npy,train
paper,paper-set2 (236),./dataset/mv3d_salux/paper/paper-set2 (236)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (236)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (236)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (236)/cam_3.npy,train
thumbup,thumbup (55),./dataset/mv3d_salux/thumbup/thumbup (55)/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup (55)/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup (55)/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup (55)/cam_3.npy,train
ok,ok_Set2_ (216),./dataset/mv3d_salux/ok/ok_Set2_ (216)/cam_0.npy,./dataset/mv3d_salux/ok/ok_Set2_ (216)/cam_1.npy,./dataset/mv3d_salux/ok/ok_Set2_ (216)/cam_2.npy,./dataset/mv3d_salux/ok/ok_Set2_ (216)/cam_3.npy,train
scissors,scissors_6943,./dataset/mv3d_salux/scissors/scissors_6943/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_6943/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_6943/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_6943/cam_3.npy,train
thumbdown,thumbdown_7456,./dataset/mv3d_salux/thumbdown/thumbdown_7456/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown_7456/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown_7456/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown_7456/cam_3.npy,train
scissors,scissors (104),./dataset/mv3d_salux/scissors/scissors (104)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (104)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (104)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (104)/cam_3.npy,train
paper,paper (233),./dataset/mv3d_salux/paper/paper (233)/cam_0.npy,./dataset/mv3d_salux/paper/paper (233)/cam_1.npy,./dataset/mv3d_salux/paper/paper (233)/cam_2.npy,./dataset/mv3d_salux/paper/paper (233)/cam_3.npy,train
scissors,scissors (76),./dataset/mv3d_salux/scissors/scissors (76)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (76)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (76)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (76)/cam_3.npy,train
the-finger,the-finger-set2 (406),./dataset/mv3d_salux/the-finger/the-finger-set2 (406)/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (406)/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (406)/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (406)/cam_3.npy,train
paper,paper-set2 (115),./dataset/mv3d_salux/paper/paper-set2 (115)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (115)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (115)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (115)/cam_3.npy,train
paper,paper-set2 (290),./dataset/mv3d_salux/paper/paper-set2 (290)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (290)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (290)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (290)/cam_3.npy,train
scissors,scissors_1524,./dataset/mv3d_salux/scissors/scissors_1524/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_1524/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_1524/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_1524/cam_3.npy,train
ok,ok_5945,./dataset/mv3d_salux/ok/ok_5945/cam_0.npy,./dataset/mv3d_salux/ok/ok_5945/cam_1.npy,./dataset/mv3d_salux/ok/ok_5945/cam_2.npy,./dataset/mv3d_salux/ok/ok_5945/cam_3.npy,train
scissors,scissors (275),./dataset/mv3d_salux/scissors/scissors (275)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (275)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (275)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (275)/cam_3.npy,train
paper,paper-set2 (377),./dataset/mv3d_salux/paper/paper-set2 (377)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (377)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (377)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (377)/cam_3.npy,train
ok,ok_4991,./dataset/mv3d_salux/ok/ok_4991/cam_0.npy,./dataset/mv3d_salux/ok/ok_4991/cam_1.npy,./dataset/mv3d_salux/ok/ok_4991/cam_2.npy,./dataset/mv3d_salux/ok/ok_4991/cam_3.npy,train
paper,paper_8732,./dataset/mv3d_salux/paper/paper_8732/cam_0.npy,./dataset/mv3d_salux/paper/paper_8732/cam_1.npy,./dataset/mv3d_salux/paper/paper_8732/cam_2.npy,./dataset/mv3d_salux/paper/paper_8732/cam_3.npy,train
paper,paper-set2 (344),./dataset/mv3d_salux/paper/paper-set2 (344)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (344)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (344)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (344)/cam_3.npy,train
ok,ok_Set2_ (418),./dataset/mv3d_salux/ok/ok_Set2_ (418)/cam_0.npy,./dataset/mv3d_salux/ok/ok_Set2_ (418)/cam_1.npy,./dataset/mv3d_salux/ok/ok_Set2_ (418)/cam_2.npy,./dataset/mv3d_salux/ok/ok_Set2_ (418)/cam_3.npy,train
thumbup,thumbup_8926,./dataset/mv3d_salux/thumbup/thumbup_8926/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup_8926/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup_8926/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup_8926/cam_3.npy,train
thumbup,thumbup_6798,./dataset/mv3d_salux/thumbup/thumbup_6798/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup_6798/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup_6798/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup_6798/cam_3.npy,train
paper,paper_3723,./dataset/mv3d_salux/paper/paper_3723/cam_0.npy,./dataset/mv3d_salux/paper/paper_3723/cam_1.npy,./dataset/mv3d_salux/paper/paper_3723/cam_2.npy,./dataset/mv3d_salux/paper/paper_3723/cam_3.npy,train
thumbdown,thumbdown_856,./dataset/mv3d_salux/thumbdown/thumbdown_856/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown_856/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown_856/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown_856/cam_3.npy,train
paper,paper_6694,./dataset/mv3d_salux/paper/paper_6694/cam_0.npy,./dataset/mv3d_salux/paper/paper_6694/cam_1.npy,./dataset/mv3d_salux/paper/paper_6694/cam_2.npy,./dataset/mv3d_salux/paper/paper_6694/cam_3.npy,train
thumbup,thumbup (148),./dataset/mv3d_salux/thumbup/thumbup (148)/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup (148)/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup (148)/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup (148)/cam_3.npy,train
scissors,scissors (248),./dataset/mv3d_salux/scissors/scissors (248)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (248)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (248)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (248)/cam_3.npy,train
ok,ok_8046,./dataset/mv3d_salux/ok/ok_8046/cam_0.npy,./dataset/mv3d_salux/ok/ok_8046/cam_1.npy,./dataset/mv3d_salux/ok/ok_8046/cam_2.npy,./dataset/mv3d_salux/ok/ok_8046/cam_3.npy,train
thumbup,thumbup_7396,./dataset/mv3d_salux/thumbup/thumbup_7396/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup_7396/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup_7396/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup_7396/cam_3.npy,train
rock,rock-set2 (157),./dataset/mv3d_salux/rock/rock-set2 (157)/cam_0.npy,./dataset/mv3d_salux/rock/rock-set2 (157)/cam_1.npy,./dataset/mv3d_salux/rock/rock-set2 (157)/cam_2.npy,./dataset/mv3d_salux/rock/rock-set2 (157)/cam_3.npy,train
scissors,scissors (44),./dataset/mv3d_salux/scissors/scissors (44)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (44)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (44)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (44)/cam_3.npy,train
ok,ok (194),./dataset/mv3d_salux/ok/ok (194)/cam_0.npy,./dataset/mv3d_salux/ok/ok (194)/cam_1.npy,./dataset/mv3d_salux/ok/ok (194)/cam_2.npy,./dataset/mv3d_salux/ok/ok (194)/cam_3.npy,train
thumbdown,thumbdown_849,./dataset/mv3d_salux/thumbdown/thumbdown_849/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown_849/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown_849/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown_849/cam_3.npy,train
paper,paper_6693,./dataset/mv3d_salux/paper/paper_6693/cam_0.npy,./dataset/mv3d_salux/paper/paper_6693/cam_1.npy,./dataset/mv3d_salux/paper/paper_6693/cam_2.npy,./dataset/mv3d_salux/paper/paper_6693/cam_3.npy,train
paper,paper-set2 (229),./dataset/mv3d_salux/paper/paper-set2 (229)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (229)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (229)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (229)/cam_3.npy,train
thumbdown,thumbdown (75),./dataset/mv3d_salux/thumbdown/thumbdown (75)/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown (75)/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown (75)/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown (75)/cam_3.npy,train
thumbup,hand-10-250,./dataset/mv3d_salux/thumbup/hand-10-250/cam_0.npy,./dataset/mv3d_salux/thumbup/hand-10-250/cam_1.npy,./dataset/mv3d_salux/thumbup/hand-10-250/cam_2.npy,./dataset/mv3d_salux/thumbup/hand-10-250/cam_3.npy,train
paper,paper_3826,./dataset/mv3d_salux/paper/paper_3826/cam_0.npy,./dataset/mv3d_salux/paper/paper_3826/cam_1.npy,./dataset/mv3d_salux/paper/paper_3826/cam_2.npy,./dataset/mv3d_salux/paper/paper_3826/cam_3.npy,train
paper,paper_1059,./dataset/mv3d_salux/paper/paper_1059/cam_0.npy,./dataset/mv3d_salux/paper/paper_1059/cam_1.npy,./dataset/mv3d_salux/paper/paper_1059/cam_2.npy,./dataset/mv3d_salux/paper/paper_1059/cam_3.npy,train
rock,rock-set2 (49),./dataset/mv3d_salux/rock/rock-set2 (49)/cam_0.npy,./dataset/mv3d_salux/rock/rock-set2 (49)/cam_1.npy,./dataset/mv3d_salux/rock/rock-set2 (49)/cam_2.npy,./dataset/mv3d_salux/rock/rock-set2 (49)/cam_3.npy,train
ok,ok_1580,./dataset/mv3d_salux/ok/ok_1580/cam_0.npy,./dataset/mv3d_salux/ok/ok_1580/cam_1.npy,./dataset/mv3d_salux/ok/ok_1580/cam_2.npy,./dataset/mv3d_salux/ok/ok_1580/cam_3.npy,train
scissors,scissors-set2 (456),./dataset/mv3d_salux/scissors/scissors-set2 (456)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (456)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (456)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (456)/cam_3.npy,train
ok,ok_9264,./dataset/mv3d_salux/ok/ok_9264/cam_0.npy,./dataset/mv3d_salux/ok/ok_9264/cam_1.npy,./dataset/mv3d_salux/ok/ok_9264/cam_2.npy,./dataset/mv3d_salux/ok/ok_9264/cam_3.npy,train
scissors,scissors_5223,./dataset/mv3d_salux/scissors/scissors_5223/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_5223/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_5223/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_5223/cam_3.npy,train
thumbup,thumbup (417),./dataset/mv3d_salux/thumbup/thumbup (417)/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup (417)/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup (417)/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup (417)/cam_3.npy,train
ok,ok_Set2_ (545),./dataset/mv3d_salux/ok/ok_Set2_ (545)/cam_0.npy,./dataset/mv3d_salux/ok/ok_Set2_ (545)/cam_1.npy,./dataset/mv3d_salux/ok/ok_Set2_ (545)/cam_2.npy,./dataset/mv3d_salux/ok/ok_Set2_ (545)/cam_3.npy,train
the-finger,the-finger-set2 (325),./dataset/mv3d_salux/the-finger/the-finger-set2 (325)/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (325)/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (325)/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (325)/cam_3.npy,train
thumbdown,thumbdown_5828,./dataset/mv3d_salux/thumbdown/thumbdown_5828/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown_5828/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown_5828/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown_5828/cam_3.npy,train
the-finger,the-finger_6870,./dataset/mv3d_salux/the-finger/the-finger_6870/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger_6870/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger_6870/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger_6870/cam_3.npy,train
scissors,scissors-set2 (178),./dataset/mv3d_salux/scissors/scissors-set2 (178)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (178)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (178)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (178)/cam_3.npy,train
rock,rock-set2 (566),./dataset/mv3d_salux/rock/rock-set2 (566)/cam_0.npy,./dataset/mv3d_salux/rock/rock-set2 (566)/cam_1.npy,./dataset/mv3d_salux/rock/rock-set2 (566)/cam_2.npy,./dataset/mv3d_salux/rock/rock-set2 (566)/cam_3.npy,train
paper,paper (166),./dataset/mv3d_salux/paper/paper (166)/cam_0.npy,./dataset/mv3d_salux/paper/paper (166)/cam_1.npy,./dataset/mv3d_salux/paper/paper (166)/cam_2.npy,./dataset/mv3d_salux/paper/paper (166)/cam_3.npy,train
ok,ok_Set2_ (460),./dataset/mv3d_salux/ok/ok_Set2_ (460)/cam_0.npy,./dataset/mv3d_salux/ok/ok_Set2_ (460)/cam_1.npy,./dataset/mv3d_salux/ok/ok_Set2_ (460)/cam_2.npy,./dataset/mv3d_salux/ok/ok_Set2_ (460)/cam_3.npy,train
ok,ok_Set2_ (379),./dataset/mv3d_salux/ok/ok_Set2_ (379)/cam_0.npy,./dataset/mv3d_salux/ok/ok_Set2_ (379)/cam_1.npy,./dataset/mv3d_salux/ok/ok_Set2_ (379)/cam_2.npy,./dataset/mv3d_salux/ok/ok_Set2_ (379)/cam_3.npy,train
scissors,scissors_4656,./dataset/mv3d_salux/scissors/scissors_4656/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_4656/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_4656/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_4656/cam_3.npy,train
ok,ok_4046,./dataset/mv3d_salux/ok/ok_4046/cam_0.npy,./dataset/mv3d_salux/ok/ok_4046/cam_1.npy,./dataset/mv3d_salux/ok/ok_4046/cam_2.npy,./dataset/mv3d_salux/ok/ok_4046/cam_3.npy,train
thumbup,hand-11-510,./dataset/mv3d_salux/thumbup/hand-11-510/cam_0.npy,./dataset/mv3d_salux/thumbup/hand-11-510/cam_1.npy,./dataset/mv3d_salux/thumbup/hand-11-510/cam_2.npy,./dataset/mv3d_salux/thumbup/hand-11-510/cam_3.npy,train
the-finger,the-finger_3452,./dataset/mv3d_salux/the-finger/the-finger_3452/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger_3452/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger_3452/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger_3452/cam_3.npy,train
paper,paper-set2 (127),./dataset/mv3d_salux/paper/paper-set2 (127)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (127)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (127)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (127)/cam_3.npy,train
scissors,scissors_6741,./dataset/mv3d_salux/scissors/scissors_6741/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_6741/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_6741/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_6741/cam_3.npy,train
the-finger,the-finger-set2 (16),./dataset/mv3d_salux/the-finger/the-finger-set2 (16)/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (16)/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (16)/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (16)/cam_3.npy,train
paper,paper (242),./dataset/mv3d_salux/paper/paper (242)/cam_0.npy,./dataset/mv3d_salux/paper/paper (242)/cam_1.npy,./dataset/mv3d_salux/paper/paper (242)/cam_2.npy,./dataset/mv3d_salux/paper/paper (242)/cam_3.npy,train
scissors,scissors (408),./dataset/mv3d_salux/scissors/scissors (408)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (408)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (408)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (408)/cam_3.npy,train
paper,paper-set2 (50),./dataset/mv3d_salux/paper/paper-set2 (50)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (50)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (50)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (50)/cam_3.npy,train
scissors,scissors (412),./dataset/mv3d_salux/scissors/scissors (412)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (412)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (412)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (412)/cam_3.npy,train
scissors,scissors_4632,./dataset/mv3d_salux/scissors/scissors_4632/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_4632/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_4632/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_4632/cam_3.npy,train
paper,paper_7595,./dataset/mv3d_salux/paper/paper_7595/cam_0.npy,./dataset/mv3d_salux/paper/paper_7595/cam_1.npy,./dataset/mv3d_salux/paper/paper_7595/cam_2.npy,./dataset/mv3d_salux/paper/paper_7595/cam_3.npy,train
thumbdown,thumbdown (91),./dataset/mv3d_salux/thumbdown/thumbdown (91)/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown (91)/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown (91)/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown (91)/cam_3.npy,train
scissors,scissors_6739,./dataset/mv3d_salux/scissors/scissors_6739/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_6739/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_6739/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_6739/cam_3.npy,train
thumbdown,thumbdown (3),./dataset/mv3d_salux/thumbdown/thumbdown (3)/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown (3)/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown (3)/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown (3)/cam_3.npy,train
scissors,scissors_7625,./dataset/mv3d_salux/scissors/scissors_7625/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_7625/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_7625/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_7625/cam_3.npy,train
scissors,scissors (486),./dataset/mv3d_salux/scissors/scissors (486)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (486)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (486)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (486)/cam_3.npy,train
ok,ok_6988,./dataset/mv3d_salux/ok/ok_6988/cam_0.npy,./dataset/mv3d_salux/ok/ok_6988/cam_1.npy,./dataset/mv3d_salux/ok/ok_6988/cam_2.npy,./dataset/mv3d_salux/ok/ok_6988/cam_3.npy,train
rock,rock (262),./dataset/mv3d_salux/rock/rock (262)/cam_0.npy,./dataset/mv3d_salux/rock/rock (262)/cam_1.npy,./dataset/mv3d_salux/rock/rock (262)/cam_2.npy,./dataset/mv3d_salux/rock/rock (262)/cam_3.npy,train
scissors,scissors-set2 (692),./dataset/mv3d_salux/scissors/scissors-set2 (692)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (692)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (692)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (692)/cam_3.npy,train
thumbdown,thumbdown_6240,./dataset/mv3d_salux/thumbdown/thumbdown_6240/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown_6240/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown_6240/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown_6240/cam_3.npy,train
scissors,scissors_3909,./dataset/mv3d_salux/scissors/scissors_3909/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_3909/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_3909/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_3909/cam_3.npy,train
scissors,scissors_4633,./dataset/mv3d_salux/scissors/scissors_4633/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_4633/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_4633/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_4633/cam_3.npy,train
scissors,scissors-set2 (331),./dataset/mv3d_salux/scissors/scissors-set2 (331)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (331)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (331)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (331)/cam_3.npy,train
