action,render_pose,sample_id,split,skeleton_path,skeleton_orig_path,num_existing_cams,num_existing_skeleton_cams,rgb_cam_0_path,skeleton_cam_0_path,rgb_cam_1_path,skeleton_cam_1_path,rgb_cam_2_path,skeleton_cam_2_path,rgb_cam_3_path,skeleton_cam_3_path,rgb_cam_4_path,skeleton_cam_4_path,rgb_cam_5_path,skeleton_cam_5_path,rgb_cam_6_path,skeleton_cam_6_path,rgb_cam_7_path,skeleton_cam_7_path
scissors,scissors,scissors (177),train,./dataset/skeleton_final_v2/scissors/scissors (177).npy,./dataset/skeleton_final_v2/scissors/scissors (177).npy,8,8,./renders_scissors/scissors (177)/scissors (177)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (177)_cam0.npy,./renders_scissors/scissors (177)/scissors (177)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (177)_cam1.npy,./renders_scissors/scissors (177)/scissors (177)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (177)_cam2.npy,./renders_scissors/scissors (177)/scissors (177)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (177)_cam3.npy,./renders_scissors/scissors (177)/scissors (177)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (177)_cam4.npy,./renders_scissors/scissors (177)/scissors (177)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (177)_cam5.npy,./renders_scissors/scissors (177)/scissors (177)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (177)_cam6.npy,./renders_scissors/scissors (177)/scissors (177)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (177)_cam7.npy
scissors,scissors,scissors (138),train,./dataset/skeleton_final_v2/scissors/scissors (138).npy,./dataset/skeleton_final_v2/scissors/scissors (138).npy,8,8,./renders_scissors/scissors (138)/scissors (138)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (138)_cam0.npy,./renders_scissors/scissors (138)/scissors (138)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (138)_cam1.npy,./renders_scissors/scissors (138)/scissors (138)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (138)_cam2.npy,./renders_scissors/scissors (138)/scissors (138)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (138)_cam3.npy,./renders_scissors/scissors (138)/scissors (138)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (138)_cam4.npy,./renders_scissors/scissors (138)/scissors (138)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (138)_cam5.npy,./renders_scissors/scissors (138)/scissors (138)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (138)_cam6.npy,./renders_scissors/scissors (138)/scissors (138)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (138)_cam7.npy
scissors,scissors,scissors (264),train,./dataset/skeleton_final_v2/scissors/scissors (264).npy,./dataset/skeleton_final_v2/scissors/scissors (264).npy,8,8,./renders_scissors/scissors (264)/scissors (264)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (264)_cam0.npy,./renders_scissors/scissors (264)/scissors (264)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (264)_cam1.npy,./renders_scissors/scissors (264)/scissors (264)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (264)_cam2.npy,./renders_scissors/scissors (264)/scissors (264)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (264)_cam3.npy,./renders_scissors/scissors (264)/scissors (264)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (264)_cam4.npy,./renders_scissors/scissors (264)/scissors (264)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (264)_cam5.npy,./renders_scissors/scissors (264)/scissors (264)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (264)_cam6.npy,./renders_scissors/scissors (264)/scissors (264)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (264)_cam7.npy
scissors,scissors,scissors (298),train,./dataset/skeleton_final_v2/scissors/scissors (298).npy,./dataset/skeleton_final_v2/scissors/scissors (298).npy,8,8,./renders_scissors/scissors (298)/scissors (298)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (298)_cam0.npy,./renders_scissors/scissors (298)/scissors (298)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (298)_cam1.npy,./renders_scissors/scissors (298)/scissors (298)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (298)_cam2.npy,./renders_scissors/scissors (298)/scissors (298)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (298)_cam3.npy,./renders_scissors/scissors (298)/scissors (298)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (298)_cam4.npy,./renders_scissors/scissors (298)/scissors (298)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (298)_cam5.npy,./renders_scissors/scissors (298)/scissors (298)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (298)_cam6.npy,./renders_scissors/scissors (298)/scissors (298)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (298)_cam7.npy
scissors,scissors,scissors (240),train,./dataset/skeleton_final_v2/scissors/scissors (240).npy,./dataset/skeleton_final_v2/scissors/scissors (240).npy,8,8,./renders_scissors/scissors (240)/scissors (240)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (240)_cam0.npy,./renders_scissors/scissors (240)/scissors (240)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (240)_cam1.npy,./renders_scissors/scissors (240)/scissors (240)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (240)_cam2.npy,./renders_scissors/scissors (240)/scissors (240)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (240)_cam3.npy,./renders_scissors/scissors (240)/scissors (240)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (240)_cam4.npy,./renders_scissors/scissors (240)/scissors (240)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (240)_cam5.npy,./renders_scissors/scissors (240)/scissors (240)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (240)_cam6.npy,./renders_scissors/scissors (240)/scissors (240)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (240)_cam7.npy
scissors,scissors,scissors (372),train,./dataset/skeleton_final_v2/scissors/scissors (372).npy,./dataset/skeleton_final_v2/scissors/scissors (372).npy,8,8,./renders_scissors/scissors (372)/scissors (372)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (372)_cam0.npy,./renders_scissors/scissors (372)/scissors (372)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (372)_cam1.npy,./renders_scissors/scissors (372)/scissors (372)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (372)_cam2.npy,./renders_scissors/scissors (372)/scissors (372)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (372)_cam3.npy,./renders_scissors/scissors (372)/scissors (372)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (372)_cam4.npy,./renders_scissors/scissors (372)/scissors (372)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (372)_cam5.npy,./renders_scissors/scissors (372)/scissors (372)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (372)_cam6.npy,./renders_scissors/scissors (372)/scissors (372)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (372)_cam7.npy
scissors,scissors,scissors (19),train,./dataset/skeleton_final_v2/scissors/scissors (19).npy,./dataset/skeleton_final_v2/scissors/scissors (19).npy,8,8,./renders_scissors/scissors (19)/scissors (19)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (19)_cam0.npy,./renders_scissors/scissors (19)/scissors (19)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (19)_cam1.npy,./renders_scissors/scissors (19)/scissors (19)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (19)_cam2.npy,./renders_scissors/scissors (19)/scissors (19)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (19)_cam3.npy,./renders_scissors/scissors (19)/scissors (19)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (19)_cam4.npy,./renders_scissors/scissors (19)/scissors (19)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (19)_cam5.npy,./renders_scissors/scissors (19)/scissors (19)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (19)_cam6.npy,./renders_scissors/scissors (19)/scissors (19)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (19)_cam7.npy
scissors,scissors,scissors (117),train,./dataset/skeleton_final_v2/scissors/scissors (117).npy,./dataset/skeleton_final_v2/scissors/scissors (117).npy,8,8,./renders_scissors/scissors (117)/scissors (117)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (117)_cam0.npy,./renders_scissors/scissors (117)/scissors (117)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (117)_cam1.npy,./renders_scissors/scissors (117)/scissors (117)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (117)_cam2.npy,./renders_scissors/scissors (117)/scissors (117)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (117)_cam3.npy,./renders_scissors/scissors (117)/scissors (117)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (117)_cam4.npy,./renders_scissors/scissors (117)/scissors (117)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (117)_cam5.npy,./renders_scissors/scissors (117)/scissors (117)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (117)_cam6.npy,./renders_scissors/scissors (117)/scissors (117)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (117)_cam7.npy
scissors,scissors,scissors (105),train,./dataset/skeleton_final_v2/scissors/scissors (105).npy,./dataset/skeleton_final_v2/scissors/scissors (105).npy,8,8,./renders_scissors/scissors (105)/scissors (105)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (105)_cam0.npy,./renders_scissors/scissors (105)/scissors (105)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (105)_cam1.npy,./renders_scissors/scissors (105)/scissors (105)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (105)_cam2.npy,./renders_scissors/scissors (105)/scissors (105)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (105)_cam3.npy,./renders_scissors/scissors (105)/scissors (105)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (105)_cam4.npy,./renders_scissors/scissors (105)/scissors (105)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (105)_cam5.npy,./renders_scissors/scissors (105)/scissors (105)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (105)_cam6.npy,./renders_scissors/scissors (105)/scissors (105)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (105)_cam7.npy
scissors,scissors,scissors (164),train,./dataset/skeleton_final_v2/scissors/scissors (164).npy,./dataset/skeleton_final_v2/scissors/scissors (164).npy,8,8,./renders_scissors/scissors (164)/scissors (164)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (164)_cam0.npy,./renders_scissors/scissors (164)/scissors (164)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (164)_cam1.npy,./renders_scissors/scissors (164)/scissors (164)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (164)_cam2.npy,./renders_scissors/scissors (164)/scissors (164)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (164)_cam3.npy,./renders_scissors/scissors (164)/scissors (164)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (164)_cam4.npy,./renders_scissors/scissors (164)/scissors (164)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (164)_cam5.npy,./renders_scissors/scissors (164)/scissors (164)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (164)_cam6.npy,./renders_scissors/scissors (164)/scissors (164)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (164)_cam7.npy
scissors,scissors,scissors (249),train,./dataset/skeleton_final_v2/scissors/scissors (249).npy,./dataset/skeleton_final_v2/scissors/scissors (249).npy,8,8,./renders_scissors/scissors (249)/scissors (249)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (249)_cam0.npy,./renders_scissors/scissors (249)/scissors (249)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (249)_cam1.npy,./renders_scissors/scissors (249)/scissors (249)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (249)_cam2.npy,./renders_scissors/scissors (249)/scissors (249)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (249)_cam3.npy,./renders_scissors/scissors (249)/scissors (249)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (249)_cam4.npy,./renders_scissors/scissors (249)/scissors (249)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (249)_cam5.npy,./renders_scissors/scissors (249)/scissors (249)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (249)_cam6.npy,./renders_scissors/scissors (249)/scissors (249)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (249)_cam7.npy
scissors,scissors,scissors (108),train,./dataset/skeleton_final_v2/scissors/scissors (108).npy,./dataset/skeleton_final_v2/scissors/scissors (108).npy,8,8,./renders_scissors/scissors (108)/scissors (108)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (108)_cam0.npy,./renders_scissors/scissors (108)/scissors (108)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (108)_cam1.npy,./renders_scissors/scissors (108)/scissors (108)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (108)_cam2.npy,./renders_scissors/scissors (108)/scissors (108)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (108)_cam3.npy,./renders_scissors/scissors (108)/scissors (108)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (108)_cam4.npy,./renders_scissors/scissors (108)/scissors (108)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (108)_cam5.npy,./renders_scissors/scissors (108)/scissors (108)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (108)_cam6.npy,./renders_scissors/scissors (108)/scissors (108)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (108)_cam7.npy
scissors,scissors,scissors (345),train,./dataset/skeleton_final_v2/scissors/scissors (345).npy,./dataset/skeleton_final_v2/scissors/scissors (345).npy,8,8,./renders_scissors/scissors (345)/scissors (345)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (345)_cam0.npy,./renders_scissors/scissors (345)/scissors (345)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (345)_cam1.npy,./renders_scissors/scissors (345)/scissors (345)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (345)_cam2.npy,./renders_scissors/scissors (345)/scissors (345)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (345)_cam3.npy,./renders_scissors/scissors (345)/scissors (345)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (345)_cam4.npy,./renders_scissors/scissors (345)/scissors (345)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (345)_cam5.npy,./renders_scissors/scissors (345)/scissors (345)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (345)_cam6.npy,./renders_scissors/scissors (345)/scissors (345)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (345)_cam7.npy
scissors,scissors,scissors (11),train,./dataset/skeleton_final_v2/scissors/scissors (11).npy,./dataset/skeleton_final_v2/scissors/scissors (11).npy,8,8,./renders_scissors/scissors (11)/scissors (11)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (11)_cam0.npy,./renders_scissors/scissors (11)/scissors (11)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (11)_cam1.npy,./renders_scissors/scissors (11)/scissors (11)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (11)_cam2.npy,./renders_scissors/scissors (11)/scissors (11)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (11)_cam3.npy,./renders_scissors/scissors (11)/scissors (11)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (11)_cam4.npy,./renders_scissors/scissors (11)/scissors (11)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (11)_cam5.npy,./renders_scissors/scissors (11)/scissors (11)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (11)_cam6.npy,./renders_scissors/scissors (11)/scissors (11)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (11)_cam7.npy
scissors,scissors,scissors (102),train,./dataset/skeleton_final_v2/scissors/scissors (102).npy,./dataset/skeleton_final_v2/scissors/scissors (102).npy,8,8,./renders_scissors/scissors (102)/scissors (102)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (102)_cam0.npy,./renders_scissors/scissors (102)/scissors (102)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (102)_cam1.npy,./renders_scissors/scissors (102)/scissors (102)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (102)_cam2.npy,./renders_scissors/scissors (102)/scissors (102)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (102)_cam3.npy,./renders_scissors/scissors (102)/scissors (102)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (102)_cam4.npy,./renders_scissors/scissors (102)/scissors (102)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (102)_cam5.npy,./renders_scissors/scissors (102)/scissors (102)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (102)_cam6.npy,./renders_scissors/scissors (102)/scissors (102)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (102)_cam7.npy
scissors,scissors,scissors (303),train,./dataset/skeleton_final_v2/scissors/scissors (303).npy,./dataset/skeleton_final_v2/scissors/scissors (303).npy,8,8,./renders_scissors/scissors (303)/scissors (303)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (303)_cam0.npy,./renders_scissors/scissors (303)/scissors (303)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (303)_cam1.npy,./renders_scissors/scissors (303)/scissors (303)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (303)_cam2.npy,./renders_scissors/scissors (303)/scissors (303)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (303)_cam3.npy,./renders_scissors/scissors (303)/scissors (303)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (303)_cam4.npy,./renders_scissors/scissors (303)/scissors (303)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (303)_cam5.npy,./renders_scissors/scissors (303)/scissors (303)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (303)_cam6.npy,./renders_scissors/scissors (303)/scissors (303)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (303)_cam7.npy
scissors,scissors,scissors (263),train,./dataset/skeleton_final_v2/scissors/scissors (263).npy,./dataset/skeleton_final_v2/scissors/scissors (263).npy,8,8,./renders_scissors/scissors (263)/scissors (263)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (263)_cam0.npy,./renders_scissors/scissors (263)/scissors (263)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (263)_cam1.npy,./renders_scissors/scissors (263)/scissors (263)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (263)_cam2.npy,./renders_scissors/scissors (263)/scissors (263)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (263)_cam3.npy,./renders_scissors/scissors (263)/scissors (263)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (263)_cam4.npy,./renders_scissors/scissors (263)/scissors (263)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (263)_cam5.npy,./renders_scissors/scissors (263)/scissors (263)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (263)_cam6.npy,./renders_scissors/scissors (263)/scissors (263)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (263)_cam7.npy
scissors,scissors,scissors (140),train,./dataset/skeleton_final_v2/scissors/scissors (140).npy,./dataset/skeleton_final_v2/scissors/scissors (140).npy,8,8,./renders_scissors/scissors (140)/scissors (140)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (140)_cam0.npy,./renders_scissors/scissors (140)/scissors (140)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (140)_cam1.npy,./renders_scissors/scissors (140)/scissors (140)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (140)_cam2.npy,./renders_scissors/scissors (140)/scissors (140)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (140)_cam3.npy,./renders_scissors/scissors (140)/scissors (140)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (140)_cam4.npy,./renders_scissors/scissors (140)/scissors (140)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (140)_cam5.npy,./renders_scissors/scissors (140)/scissors (140)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (140)_cam6.npy,./renders_scissors/scissors (140)/scissors (140)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (140)_cam7.npy
scissors,scissors,scissors (361),train,./dataset/skeleton_final_v2/scissors/scissors (361).npy,./dataset/skeleton_final_v2/scissors/scissors (361).npy,8,8,./renders_scissors/scissors (361)/scissors (361)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (361)_cam0.npy,./renders_scissors/scissors (361)/scissors (361)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (361)_cam1.npy,./renders_scissors/scissors (361)/scissors (361)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (361)_cam2.npy,./renders_scissors/scissors (361)/scissors (361)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (361)_cam3.npy,./renders_scissors/scissors (361)/scissors (361)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (361)_cam4.npy,./renders_scissors/scissors (361)/scissors (361)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (361)_cam5.npy,./renders_scissors/scissors (361)/scissors (361)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (361)_cam6.npy,./renders_scissors/scissors (361)/scissors (361)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (361)_cam7.npy
scissors,scissors,scissors (311),train,./dataset/skeleton_final_v2/scissors/scissors (311).npy,./dataset/skeleton_final_v2/scissors/scissors (311).npy,8,8,./renders_scissors/scissors (311)/scissors (311)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (311)_cam0.npy,./renders_scissors/scissors (311)/scissors (311)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (311)_cam1.npy,./renders_scissors/scissors (311)/scissors (311)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (311)_cam2.npy,./renders_scissors/scissors (311)/scissors (311)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (311)_cam3.npy,./renders_scissors/scissors (311)/scissors (311)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (311)_cam4.npy,./renders_scissors/scissors (311)/scissors (311)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (311)_cam5.npy,./renders_scissors/scissors (311)/scissors (311)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (311)_cam6.npy,./renders_scissors/scissors (311)/scissors (311)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (311)_cam7.npy
scissors,scissors,scissors (125),train,./dataset/skeleton_final_v2/scissors/scissors (125).npy,./dataset/skeleton_final_v2/scissors/scissors (125).npy,8,8,./renders_scissors/scissors (125)/scissors (125)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (125)_cam0.npy,./renders_scissors/scissors (125)/scissors (125)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (125)_cam1.npy,./renders_scissors/scissors (125)/scissors (125)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (125)_cam2.npy,./renders_scissors/scissors (125)/scissors (125)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (125)_cam3.npy,./renders_scissors/scissors (125)/scissors (125)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (125)_cam4.npy,./renders_scissors/scissors (125)/scissors (125)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (125)_cam5.npy,./renders_scissors/scissors (125)/scissors (125)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (125)_cam6.npy,./renders_scissors/scissors (125)/scissors (125)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (125)_cam7.npy
scissors,scissors,scissors (15),train,./dataset/skeleton_final_v2/scissors/scissors (15).npy,./dataset/skeleton_final_v2/scissors/scissors (15).npy,8,8,./renders_scissors/scissors (15)/scissors (15)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (15)_cam0.npy,./renders_scissors/scissors (15)/scissors (15)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (15)_cam1.npy,./renders_scissors/scissors (15)/scissors (15)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (15)_cam2.npy,./renders_scissors/scissors (15)/scissors (15)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (15)_cam3.npy,./renders_scissors/scissors (15)/scissors (15)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (15)_cam4.npy,./renders_scissors/scissors (15)/scissors (15)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (15)_cam5.npy,./renders_scissors/scissors (15)/scissors (15)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (15)_cam6.npy,./renders_scissors/scissors (15)/scissors (15)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (15)_cam7.npy
