action,sample_id,split,image_path,skeleton_path,mphand_bbox_x1,mphand_bbox_y1,mphand_bbox_x2,mphand_bbox_y2
ok,ok (219),test,./data/raw/FullLabelled/ok/ok (219).jpg,./dataset/skeleton_final_v2/ok/ok (219).npy,0.0683889389038086,0.09537634253501892,0.8129100799560547,0.8453429341316223
ok,ok_Set2_ (31),test,./data/raw/FullLabelled/ok/ok_Set2_ (31).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (31).npy,0.20875318348407745,0.14051198959350586,0.8072553873062134,0.7899212837219238
scissors,scissors-set2 (33),test,./data/raw/FullLabelled/scissors/scissors-set2 (33).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (33).npy,0.1345551609992981,0.15217792987823486,0.764097273349762,0.8942067623138428
scissors,scissors (405),test,./data/raw/FullLabelled/scissors/scissors (405).jpg,./dataset/skeleton_final_v2/scissors/scissors (405).npy,0.08008632063865662,0.11237820982933044,0.7676371335983276,0.9091801643371582
paper,paper (15),test,./data/raw/FullLabelled/paper/paper (15).jpg,./dataset/skeleton_final_v2/paper/paper (15).npy,0.12317675352096558,0.07924097776412964,0.8576346635818481,0.9268504977226257
paper,paper (152),test,./data/raw/FullLabelled/paper/paper (152).jpg,./dataset/skeleton_final_v2/paper/paper (152).npy,0.03506988286972046,0.06884190440177917,0.8343843221664429,0.8913260698318481
scissors,scissors-set2 (396),test,./data/raw/FullLabelled/scissors/scissors-set2 (396).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (396).npy,0.21325445175170898,0.07385551929473877,0.7529563903808594,1.0
ok,ok_3971,test,./data/raw/FullLabelled/ok/ok_3971.jpg,./dataset/skeleton_final_v2/ok/ok_3971.npy,0.0449143648147583,0.07638546824455261,0.9325302839279175,0.9092050790786743
paper,paper_6123,test,./data/raw/FullLabelled/paper/paper_6123.jpg,./dataset/skeleton_final_v2/paper/paper_6123.npy,0.10347017645835876,0.0665162205696106,0.9396151304244995,0.933761477470398
scissors,scissors_7166,test,./data/raw/FullLabelled/scissors/scissors_7166.jpg,./dataset/skeleton_final_v2/scissors/scissors_7166.npy,0.1332237422466278,0.06254765391349792,0.8905974626541138,0.9621461629867554
paper,paper (9),test,./data/raw/FullLabelled/paper/paper (9).jpg,./dataset/skeleton_final_v2/paper/paper (9).npy,0.0638977587223053,0.08668437600135803,0.8947988748550415,0.8968524932861328
paper,paper-set2 (421),test,./data/raw/FullLabelled/paper/paper-set2 (421).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (421).npy,0.05439159274101257,0.08583155274391174,0.8699172735214233,0.9225727319717407
scissors,scissors-set2 (541),test,./data/raw/FullLabelled/scissors/scissors-set2 (541).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (541).npy,0.15420547127723694,0.03191229701042175,0.7783453464508057,0.9303326606750488
paper,paper-set2 (255),test,./data/raw/FullLabelled/paper/paper-set2 (255).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (255).npy,0.05828312039375305,0.06690758466720581,0.8220272064208984,0.8910529017448425
scissors,scissors-set2 (152),test,./data/raw/FullLabelled/scissors/scissors-set2 (152).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (152).npy,0.18804073333740234,0.08631289005279541,0.8054783344268799,0.8565104007720947
scissors,scissors-set2 (711),test,./data/raw/FullLabelled/scissors/scissors-set2 (711).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (711).npy,0.17819470167160034,0.15574470162391663,0.7632443904876709,0.902389407157898
rock,rock_6499,test,./data/raw/FullLabelled/rock/rock_6499.jpg,./dataset/skeleton_final_v2/rock/rock_6499.npy,0.14910663664340973,0.19973061978816986,0.7346655130386353,0.7140364646911621
paper,paper_9164,test,./data/raw/FullLabelled/paper/paper_9164.jpg,./dataset/skeleton_final_v2/paper/paper_9164.npy,0.1271677017211914,0.007853150367736816,0.9112086296081543,0.904941201210022
paper,paper (88),test,./data/raw/FullLabelled/paper/paper (88).jpg,./dataset/skeleton_final_v2/paper/paper (88).npy,0.03866085410118103,0.05943155288696289,0.8978732824325562,0.8998793363571167
ok,ok_7001,test,./data/raw/FullLabelled/ok/ok_7001.jpg,./dataset/skeleton_final_v2/ok/ok_7001.npy,0.1130724847316742,0.09255203604698181,0.9658036231994629,0.9612334966659546
scissors,scissors (370),test,./data/raw/FullLabelled/scissors/scissors (370).jpg,./dataset/skeleton_final_v2/scissors/scissors (370).npy,0.09861502051353455,0.08151468634605408,0.7873386144638062,0.889988899230957
rock,rock_704,test,./data/raw/FullLabelled/rock/rock_704.jpg,./dataset/skeleton_final_v2/rock/rock_704.npy,0.16493549942970276,0.09063353389501572,0.6526642441749573,0.5426380634307861
ok,ok (70),test,./data/raw/FullLabelled/ok/ok (70).jpg,./dataset/skeleton_final_v2/ok/ok (70).npy,0.09213447570800781,0.09629780054092407,0.8315568566322327,0.9088708162307739
ok,ok_Set2_ (500),test,./data/raw/FullLabelled/ok/ok_Set2_ (500).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (500).npy,0.06506919860839844,0.1265735924243927,0.7123109698295593,0.951557457447052
ok,ok_Set2_ (367),test,./data/raw/FullLabelled/ok/ok_Set2_ (367).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (367).npy,0.13661441206932068,0.09788000583648682,0.8624899387359619,0.8753888607025146
ok,ok_2862,test,./data/raw/FullLabelled/ok/ok_2862.jpg,./dataset/skeleton_final_v2/ok/ok_2862.npy,0.22083812952041626,0.10154387354850769,0.8121775984764099,0.9013253450393677
ok,ok_Set2_ (262),test,./data/raw/FullLabelled/ok/ok_Set2_ (262).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (262).npy,0.07539978623390198,0.1666814088821411,0.7534385919570923,0.8381409049034119
paper,paper_7585,test,./data/raw/FullLabelled/paper/paper_7585.jpg,./dataset/skeleton_final_v2/paper/paper_7585.npy,0.09087046980857849,0.07813835144042969,0.9043105244636536,0.9466191530227661
the-finger,the-finger_233,test,./data/raw/FullLabelled/the-finger/the-finger_233.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_233.npy,0.2667127847671509,0.11323294043540955,0.8052895069122314,0.8644825220108032
the-finger,the-finger-set2 (208),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (208).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (208).npy,0.11089128255844116,0.1180872917175293,0.7266210317611694,0.8608806133270264
ok,ok_Set2_ (270),test,./data/raw/FullLabelled/ok/ok_Set2_ (270).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (270).npy,0.12358278036117554,0.13563793897628784,0.7376103401184082,0.6623544692993164
paper,paper-set2 (329),test,./data/raw/FullLabelled/paper/paper-set2 (329).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (329).npy,0.04286158084869385,0.05656823515892029,0.7956476211547852,0.8856654167175293
ok,ok_Set2_ (321),test,./data/raw/FullLabelled/ok/ok_Set2_ (321).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (321).npy,0.22014307975769043,0.06969654560089111,0.834334135055542,0.8789691925048828
paper,paper_4586,test,./data/raw/FullLabelled/paper/paper_4586.jpg,./dataset/skeleton_final_v2/paper/paper_4586.npy,0.10739204287528992,0.07384529709815979,0.9430190324783325,0.9879084229469299
paper,paper (228),test,./data/raw/FullLabelled/paper/paper (228).jpg,./dataset/skeleton_final_v2/paper/paper (228).npy,0.005299746990203857,3.7223100662231445e-05,0.8646528124809265,0.9247876405715942
ok,ok_Set2_ (164),test,./data/raw/FullLabelled/ok/ok_Set2_ (164).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (164).npy,0.2388315498828888,0.13829633593559265,0.675519585609436,0.7965090870857239
ok,ok (254),test,./data/raw/FullLabelled/ok/ok (254).jpg,./dataset/skeleton_final_v2/ok/ok (254).npy,0.13762664794921875,0.12445381283760071,0.7814591526985168,0.8404613733291626
ok,ok_Set2_ (324),test,./data/raw/FullLabelled/ok/ok_Set2_ (324).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (324).npy,0.16697818040847778,0.11062094569206238,0.832566499710083,0.8681353330612183
ok,ok (138),test,./data/raw/FullLabelled/ok/ok (138).jpg,./dataset/skeleton_final_v2/ok/ok (138).npy,0.15200525522232056,0.1224580705165863,0.7217791080474854,0.7957955598831177
rock,rock-set2 (52),test,./data/raw/FullLabelled/rock/rock-set2 (52).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (52).npy,0.21554777026176453,0.14116394519805908,0.7297601699829102,0.8015244007110596
ok,ok_2524,test,./data/raw/FullLabelled/ok/ok_2524.jpg,./dataset/skeleton_final_v2/ok/ok_2524.npy,0.10576945543289185,0.056833475828170776,0.9512838125228882,0.922042727470398
ok,ok_Set2_ (401),test,./data/raw/FullLabelled/ok/ok_Set2_ (401).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (401).npy,0.08388447761535645,0.0746205747127533,0.7976601123809814,0.9046339392662048
ok,ok_Set2_ (37),test,./data/raw/FullLabelled/ok/ok_Set2_ (37).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (37).npy,0.15767590701580048,0.12715330719947815,0.749962568283081,0.9172099828720093
the-finger,the-finger (145),test,./data/raw/FullLabelled/the-finger/the-finger (145).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (145).npy,0.11695826053619385,0.17573320865631104,0.8757210969924927,0.8562496900558472
the-finger,the-finger-set2 (95),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (95).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (95).npy,0.1292792558670044,0.10361436009407043,0.7913225889205933,0.9356933832168579
scissors,scissors (393),test,./data/raw/FullLabelled/scissors/scissors (393).jpg,./dataset/skeleton_final_v2/scissors/scissors (393).npy,0.1953013837337494,0.10665148496627808,0.637245237827301,0.7537242770195007
ok,ok_5778,test,./data/raw/FullLabelled/ok/ok_5778.jpg,./dataset/skeleton_final_v2/ok/ok_5778.npy,0.056721389293670654,0.05631938576698303,0.9239253997802734,0.9853673577308655
paper,paper_6518,test,./data/raw/FullLabelled/paper/paper_6518.jpg,./dataset/skeleton_final_v2/paper/paper_6518.npy,0.07788187265396118,0.04424870014190674,0.948372483253479,0.9059468507766724
the-finger,the-finger_7267,test,./data/raw/FullLabelled/the-finger/the-finger_7267.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7267.npy,0.11017224192619324,0.055126845836639404,0.8709782361984253,0.9196540117263794
paper,paper (249),test,./data/raw/FullLabelled/paper/paper (249).jpg,./dataset/skeleton_final_v2/paper/paper (249).npy,0.004302322864532471,0.09787744283676147,0.8674421310424805,0.896154522895813
ok,ok_6194,test,./data/raw/FullLabelled/ok/ok_6194.jpg,./dataset/skeleton_final_v2/ok/ok_6194.npy,0.10541707277297974,0.07975396513938904,0.9138095378875732,0.8186895251274109
scissors,scissors-set2 (598),test,./data/raw/FullLabelled/scissors/scissors-set2 (598).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (598).npy,0.14968359470367432,0.09843412041664124,0.751480221748352,0.8966574668884277
the-finger,the-finger-set2 (1),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (1).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (1).npy,0.4865173399448395,0.09320017695426941,0.6246528625488281,0.7884180545806885
ok,ok_Set2_ (415),test,./data/raw/FullLabelled/ok/ok_Set2_ (415).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (415).npy,0.1454145908355713,0.12977683544158936,0.7621937990188599,0.771391749382019
scissors,scissors-set2 (113),test,./data/raw/FullLabelled/scissors/scissors-set2 (113).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (113).npy,0.20527958869934082,0.047039031982421875,0.7767370343208313,0.987471342086792
scissors,scissors-set2 (722),test,./data/raw/FullLabelled/scissors/scissors-set2 (722).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (722).npy,0.18356812000274658,0.09302523732185364,0.7457582354545593,0.9148747324943542
paper,paper_5154,test,./data/raw/FullLabelled/paper/paper_5154.jpg,./dataset/skeleton_final_v2/paper/paper_5154.npy,0.08947676420211792,0.08859938383102417,0.9349504709243774,0.9386669397354126
ok,ok_Set2_ (6),test,./data/raw/FullLabelled/ok/ok_Set2_ (6).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (6).npy,0.061736851930618286,0.12774065136909485,0.8469161987304688,0.9302045106887817
rock,rock-set2 (563),test,./data/raw/FullLabelled/rock/rock-set2 (563).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (563).npy,0.1883811056613922,0.12763863801956177,0.7022821307182312,0.7378800511360168
scissors,scissors-set2 (116),test,./data/raw/FullLabelled/scissors/scissors-set2 (116).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (116).npy,0.17071643471717834,0.08520996570587158,0.768345832824707,0.9644964337348938
rock,rock_678,test,./data/raw/FullLabelled/rock/rock_678.jpg,./dataset/skeleton_final_v2/rock/rock_678.npy,0.15905246138572693,0.14476493000984192,0.6525276899337769,0.6279650926589966
ok,ok_6585,test,./data/raw/FullLabelled/ok/ok_6585.jpg,./dataset/skeleton_final_v2/ok/ok_6585.npy,0.054318636655807495,0.08496055006980896,0.9255751967430115,0.9149457216262817
paper,paper (195),test,./data/raw/FullLabelled/paper/paper (195).jpg,./dataset/skeleton_final_v2/paper/paper (195).npy,0.07436910271644592,0.0920083224773407,0.8184064030647278,0.8730065822601318
ok,ok_Set2_ (335),test,./data/raw/FullLabelled/ok/ok_Set2_ (335).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (335).npy,0.13766419887542725,0.05247661471366882,0.825775146484375,0.8887238502502441
rock,rock-set2 (307),test,./data/raw/FullLabelled/rock/rock-set2 (307).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (307).npy,0.13261640071868896,0.15067733824253082,0.6830090284347534,0.695144772529602
the-finger,the-finger_6297,test,./data/raw/FullLabelled/the-finger/the-finger_6297.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_6297.npy,0.10479408502578735,0.04035314917564392,0.9117896556854248,0.8959544897079468
scissors,scissors-set2 (554),test,./data/raw/FullLabelled/scissors/scissors-set2 (554).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (554).npy,0.17119556665420532,0.09619370102882385,0.7808536291122437,0.9228113889694214
scissors,scissors (186),test,./data/raw/FullLabelled/scissors/scissors (186).jpg,./dataset/skeleton_final_v2/scissors/scissors (186).npy,0.10367555916309357,0.1431247889995575,0.6397591233253479,0.7711690068244934
scissors,scissors-set2 (691),test,./data/raw/FullLabelled/scissors/scissors-set2 (691).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (691).npy,0.13827374577522278,0.10960978269577026,0.8379116654396057,0.962371826171875
ok,ok_Set2_ (434),test,./data/raw/FullLabelled/ok/ok_Set2_ (434).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (434).npy,0.17915433645248413,0.09643048048019409,0.7897709608078003,0.7242030501365662
scissors,scissors_3905,test,./data/raw/FullLabelled/scissors/scissors_3905.jpg,./dataset/skeleton_final_v2/scissors/scissors_3905.npy,0.16695305705070496,0.07271537184715271,0.8590847253799438,0.9278415441513062
scissors,scissors (433),test,./data/raw/FullLabelled/scissors/scissors (433).jpg,./dataset/skeleton_final_v2/scissors/scissors (433).npy,0.11835378408432007,0.10400307178497314,0.8143696784973145,0.8804781436920166
the-finger,the-finger (54),test,./data/raw/FullLabelled/the-finger/the-finger (54).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (54).npy,0.1255348026752472,0.06265497207641602,0.8097161054611206,0.9570388793945312
paper,paper_5450,test,./data/raw/FullLabelled/paper/paper_5450.jpg,./dataset/skeleton_final_v2/paper/paper_5450.npy,0.09374788403511047,0.06590133905410767,0.9611053466796875,0.9127596616744995
paper,paper-set2 (316),test,./data/raw/FullLabelled/paper/paper-set2 (316).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (316).npy,0.0,0.04656675457954407,0.8428431749343872,1.0
rock,rock-set2 (564),test,./data/raw/FullLabelled/rock/rock-set2 (564).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (564).npy,0.20467709004878998,0.13482564687728882,0.7033101916313171,0.7314112782478333
paper,paper-set2 (414),test,./data/raw/FullLabelled/paper/paper-set2 (414).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (414).npy,0.08314052224159241,0.09982940554618835,0.8490107655525208,0.9189133644104004
paper,paper-set2 (356),test,./data/raw/FullLabelled/paper/paper-set2 (356).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (356).npy,0.012287706136703491,0.07774719595909119,0.8317491412162781,0.8840305209159851
ok,ok_Set2_ (573),test,./data/raw/FullLabelled/ok/ok_Set2_ (573).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (573).npy,0.13762664794921875,0.12445381283760071,0.7814591526985168,0.8404613733291626
paper,paper_4602,test,./data/raw/FullLabelled/paper/paper_4602.jpg,./dataset/skeleton_final_v2/paper/paper_4602.npy,0.07276421785354614,0.08950033783912659,0.9233627319335938,0.9193698167800903
paper,paper-set2 (416),test,./data/raw/FullLabelled/paper/paper-set2 (416).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (416).npy,0.07889306545257568,0.10668355226516724,0.8658484220504761,0.9183005094528198
scissors,scissors-set2 (508),test,./data/raw/FullLabelled/scissors/scissors-set2 (508).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (508).npy,0.08355012536048889,0.07709509134292603,0.7736221551895142,0.9534614086151123
ok,ok_Set2_ (526),test,./data/raw/FullLabelled/ok/ok_Set2_ (526).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (526).npy,0.0822208821773529,0.12700924277305603,0.815430760383606,0.8664562702178955
ok,ok_Set2_ (175),test,./data/raw/FullLabelled/ok/ok_Set2_ (175).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (175).npy,0.162660613656044,0.06249880790710449,0.7398069500923157,0.7992222309112549
paper,paper-set2 (52),test,./data/raw/FullLabelled/paper/paper-set2 (52).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (52).npy,0.1147991418838501,0.10389253497123718,0.8825405240058899,0.7962437868118286
rock,rock (240),test,./data/raw/FullLabelled/rock/rock (240).jpg,./dataset/skeleton_final_v2/rock/rock (240).npy,0.2022293210029602,0.13594837486743927,0.6961890459060669,0.7508989572525024
the-finger,the-finger_2254,test,./data/raw/FullLabelled/the-finger/the-finger_2254.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_2254.npy,0.2903960347175598,0.2139562964439392,0.8365988731384277,0.8654592037200928
paper,paper_7153,test,./data/raw/FullLabelled/paper/paper_7153.jpg,./dataset/skeleton_final_v2/paper/paper_7153.npy,0.06522512435913086,0.08012023568153381,0.9220770001411438,0.964340090751648
scissors,scissors-set2 (92),test,./data/raw/FullLabelled/scissors/scissors-set2 (92).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (92).npy,0.16507405042648315,0.055848509073257446,0.7395036816596985,0.920715868473053
ok,ok_1173,test,./data/raw/FullLabelled/ok/ok_1173.jpg,./dataset/skeleton_final_v2/ok/ok_1173.npy,0.1412915587425232,0.11962002515792847,0.8076156377792358,0.7725211381912231
the-finger,the-finger-set2 (135),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (135).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (135).npy,0.2446061372756958,0.13051626086235046,0.8558286428451538,0.9327354431152344
the-finger,the-finger-set2 (316),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (316).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (316).npy,0.10685297846794128,0.10159438848495483,0.708855152130127,0.8592362999916077
scissors,scissors-set2 (441),test,./data/raw/FullLabelled/scissors/scissors-set2 (441).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (441).npy,0.18402159214019775,0.12780040502548218,0.7994617223739624,0.8632926344871521
paper,paper_5458,test,./data/raw/FullLabelled/paper/paper_5458.jpg,./dataset/skeleton_final_v2/paper/paper_5458.npy,0.12027540802955627,0.08809024095535278,0.8933078050613403,0.9181037545204163
ok,ok_6980,test,./data/raw/FullLabelled/ok/ok_6980.jpg,./dataset/skeleton_final_v2/ok/ok_6980.npy,0.07254678010940552,0.06950470805168152,0.9659094214439392,0.9712077379226685
scissors,scissors-set2 (171),test,./data/raw/FullLabelled/scissors/scissors-set2 (171).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (171).npy,0.1848546415567398,0.09895551204681396,0.7179594039916992,0.873054027557373
ok,ok_8034,test,./data/raw/FullLabelled/ok/ok_8034.jpg,./dataset/skeleton_final_v2/ok/ok_8034.npy,0.1435922384262085,0.1074536144733429,0.9125257730484009,0.8390014171600342
scissors,scissors-set2 (494),test,./data/raw/FullLabelled/scissors/scissors-set2 (494).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (494).npy,0.1679803431034088,0.14022284746170044,0.7559139728546143,0.8927616477012634
paper,paper-set2 (348),test,./data/raw/FullLabelled/paper/paper-set2 (348).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (348).npy,0.0,0.06103110313415527,0.887270450592041,0.947868824005127
scissors,scissors_8010,test,./data/raw/FullLabelled/scissors/scissors_8010.jpg,./dataset/skeleton_final_v2/scissors/scissors_8010.npy,0.17055368423461914,0.1724424958229065,0.7801059484481812,0.80431067943573
ok,ok_Set2_ (468),test,./data/raw/FullLabelled/ok/ok_Set2_ (468).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (468).npy,0.16451966762542725,0.08741700649261475,0.7756524085998535,0.768431544303894
paper,paper_5156,test,./data/raw/FullLabelled/paper/paper_5156.jpg,./dataset/skeleton_final_v2/paper/paper_5156.npy,0.09294655919075012,0.08277088403701782,0.9307140111923218,0.9268382787704468
the-finger,the-finger (13),test,./data/raw/FullLabelled/the-finger/the-finger (13).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (13).npy,0.13625052571296692,0.10479754209518433,0.8105800747871399,0.878305196762085
paper,paper_3647,test,./data/raw/FullLabelled/paper/paper_3647.jpg,./dataset/skeleton_final_v2/paper/paper_3647.npy,0.08580020070075989,0.029604822397232056,0.9375962615013123,0.9762604236602783
ok,ok (162),test,./data/raw/FullLabelled/ok/ok (162).jpg,./dataset/skeleton_final_v2/ok/ok (162).npy,0.12290674448013306,0.11966335773468018,0.768284797668457,0.8981883525848389
paper,paper-set2 (275),test,./data/raw/FullLabelled/paper/paper-set2 (275).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (275).npy,0.06263279914855957,0.08697506785392761,0.8096234798431396,0.9074596166610718
scissors,scissors-set2 (665),test,./data/raw/FullLabelled/scissors/scissors-set2 (665).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (665).npy,0.13881289958953857,0.06574434041976929,0.8089534044265747,0.9230161905288696
scissors,scissors-set2 (4),test,./data/raw/FullLabelled/scissors/scissors-set2 (4).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (4).npy,0.0682750940322876,0.10904708504676819,0.7572914361953735,0.8549230098724365
scissors,scissors-set2 (657),test,./data/raw/FullLabelled/scissors/scissors-set2 (657).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (657).npy,0.15078482031822205,0.10649538040161133,0.8259141445159912,0.8828741908073425
scissors,scissors_6718,test,./data/raw/FullLabelled/scissors/scissors_6718.jpg,./dataset/skeleton_final_v2/scissors/scissors_6718.npy,0.15586769580841064,0.09874299168586731,0.8705611228942871,0.9198917746543884
ok,ok_2526,test,./data/raw/FullLabelled/ok/ok_2526.jpg,./dataset/skeleton_final_v2/ok/ok_2526.npy,0.09456583857536316,0.07072743773460388,0.9311345815658569,1.0
ok,ok_Set2_ (36),test,./data/raw/FullLabelled/ok/ok_Set2_ (36).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (36).npy,0.36271652579307556,0.10783998668193817,0.7953484058380127,0.5587211847305298
scissors,scissors (325),test,./data/raw/FullLabelled/scissors/scissors (325).jpg,./dataset/skeleton_final_v2/scissors/scissors (325).npy,0.1628415733575821,0.03964656591415405,0.7948441505432129,0.9200314283370972
ok,ok_Set2_ (285),test,./data/raw/FullLabelled/ok/ok_Set2_ (285).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (285).npy,0.207380473613739,0.1473461091518402,0.7132434248924255,0.8943530321121216
the-finger,the-finger-set2 (436),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (436).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (436).npy,0.12661752104759216,0.1142071783542633,0.8279302716255188,0.901674211025238
rock,rock (189),test,./data/raw/FullLabelled/rock/rock (189).jpg,./dataset/skeleton_final_v2/rock/rock (189).npy,0.080132395029068,0.15159133076667786,0.7608659863471985,0.7398920059204102
ok,ok_6403,test,./data/raw/FullLabelled/ok/ok_6403.jpg,./dataset/skeleton_final_v2/ok/ok_6403.npy,0.09162449836730957,0.0798063576221466,0.909770131111145,0.9583370685577393
paper,paper_7621,test,./data/raw/FullLabelled/paper/paper_7621.jpg,./dataset/skeleton_final_v2/paper/paper_7621.npy,0.11338552832603455,0.07885324954986572,0.8949205875396729,0.9104160070419312
rock,rock-set2 (220),test,./data/raw/FullLabelled/rock/rock-set2 (220).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (220).npy,0.08410310745239258,0.18701428174972534,0.9018299579620361,0.9303679466247559
the-finger,the-finger-set2 (383),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (383).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (383).npy,0.15709760785102844,0.03906327486038208,0.7538244724273682,0.9267380237579346
ok,ok_5248,test,./data/raw/FullLabelled/ok/ok_5248.jpg,./dataset/skeleton_final_v2/ok/ok_5248.npy,0.0965871810913086,0.10779455304145813,0.8443440198898315,0.922715425491333
scissors,scissors-set2 (605),test,./data/raw/FullLabelled/scissors/scissors-set2 (605).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (605).npy,0.07979074120521545,0.08089020848274231,0.7566573023796082,0.857831597328186
scissors,scissors-set2 (261),test,./data/raw/FullLabelled/scissors/scissors-set2 (261).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (261).npy,0.12930533289909363,0.14788410067558289,0.8297654390335083,0.8822028636932373
the-finger,the-finger-set2 (297),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (297).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (297).npy,0.1660338044166565,0.03031638264656067,0.7577469348907471,0.8913342952728271
scissors,scissors_6720,test,./data/raw/FullLabelled/scissors/scissors_6720.jpg,./dataset/skeleton_final_v2/scissors/scissors_6720.npy,0.13579615950584412,0.07183077931404114,0.862375020980835,0.9113078117370605
scissors,scissors-set2 (151),test,./data/raw/FullLabelled/scissors/scissors-set2 (151).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (151).npy,0.20761080086231232,0.11075305938720703,0.8085229396820068,0.8525336980819702
ok,ok_Set2_ (354),test,./data/raw/FullLabelled/ok/ok_Set2_ (354).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (354).npy,0.09807884693145752,0.07925352454185486,0.8744567036628723,0.9513025283813477
paper,paper (188),test,./data/raw/FullLabelled/paper/paper (188).jpg,./dataset/skeleton_final_v2/paper/paper (188).npy,0.084937185049057,0.11605784296989441,0.7867874503135681,0.8425390720367432
scissors,scissors (327),test,./data/raw/FullLabelled/scissors/scissors (327).jpg,./dataset/skeleton_final_v2/scissors/scissors (327).npy,0.21156255900859833,0.08446285128593445,0.813174307346344,0.9290854930877686
