action,sample_id,split,image_path,skeleton_path
ok,ok_5546,test,./data/raw/FullLabelled/ok/ok_5546.jpg,./dataset/skeleton_final_v2/ok/ok_5546.npy
scissors,scissors-set2 (19),test,./data/raw/FullLabelled/scissors/scissors-set2 (19).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (19).npy
paper,paper-set2 (266),test,./data/raw/FullLabelled/paper/paper-set2 (266).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (266).npy
the-finger,the-finger (119),test,./data/raw/FullLabelled/the-finger/the-finger (119).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (119).npy
the-finger,the-finger_6274,test,./data/raw/FullLabelled/the-finger/the-finger_6274.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_6274.npy
rock,rock_8418,test,./data/raw/FullLabelled/rock/rock_8418.jpg,./dataset/skeleton_final_v2/rock/rock_8418.npy
ok,ok_71,test,./data/raw/FullLabelled/ok/ok_71.jpg,./dataset/skeleton_final_v2/ok/ok_71.npy
scissors,scissors-set2 (620),test,./data/raw/FullLabelled/scissors/scissors-set2 (620).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (620).npy
paper,paper_1013,test,./data/raw/FullLabelled/paper/paper_1013.jpg,./dataset/skeleton_final_v2/paper/paper_1013.npy
paper,paper (67),test,./data/raw/FullLabelled/paper/paper (67).jpg,./dataset/skeleton_final_v2/paper/paper (67).npy
scissors,scissors_6969,test,./data/raw/FullLabelled/scissors/scissors_6969.jpg,./dataset/skeleton_final_v2/scissors/scissors_6969.npy
paper,paper_3687,test,./data/raw/FullLabelled/paper/paper_3687.jpg,./dataset/skeleton_final_v2/paper/paper_3687.npy
ok,ok_Set2_ (323),test,./data/raw/FullLabelled/ok/ok_Set2_ (323).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (323).npy
scissors,scissors_2609,test,./data/raw/FullLabelled/scissors/scissors_2609.jpg,./dataset/skeleton_final_v2/scissors/scissors_2609.npy
scissors,scissors_5753,test,./data/raw/FullLabelled/scissors/scissors_5753.jpg,./dataset/skeleton_final_v2/scissors/scissors_5753.npy
ok,ok_Set2_ (26),test,./data/raw/FullLabelled/ok/ok_Set2_ (26).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (26).npy
the-finger,the-finger_7270,test,./data/raw/FullLabelled/the-finger/the-finger_7270.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7270.npy
paper,paper_6709,test,./data/raw/FullLabelled/paper/paper_6709.jpg,./dataset/skeleton_final_v2/paper/paper_6709.npy
the-finger,the-finger (59),test,./data/raw/FullLabelled/the-finger/the-finger (59).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (59).npy
scissors,scissors-set2 (710),test,./data/raw/FullLabelled/scissors/scissors-set2 (710).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (710).npy
paper,paper-set2 (360),test,./data/raw/FullLabelled/paper/paper-set2 (360).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (360).npy
the-finger,the-finger_7273,test,./data/raw/FullLabelled/the-finger/the-finger_7273.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7273.npy
the-finger,the-finger-set2 (71),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (71).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (71).npy
rock,rock_302,test,./data/raw/FullLabelled/rock/rock_302.jpg,./dataset/skeleton_final_v2/rock/rock_302.npy
paper,paper_3693,test,./data/raw/FullLabelled/paper/paper_3693.jpg,./dataset/skeleton_final_v2/paper/paper_3693.npy
paper,paper-set2 (391),test,./data/raw/FullLabelled/paper/paper-set2 (391).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (391).npy
scissors,scissors (36),test,./data/raw/FullLabelled/scissors/scissors (36).jpg,./dataset/skeleton_final_v2/scissors/scissors (36).npy
ok,ok_791,test,./data/raw/FullLabelled/ok/ok_791.jpg,./dataset/skeleton_final_v2/ok/ok_791.npy
paper,paper-set2 (90),test,./data/raw/FullLabelled/paper/paper-set2 (90).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (90).npy
paper,paper-set2 (486),test,./data/raw/FullLabelled/paper/paper-set2 (486).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (486).npy
rock,rock (99),test,./data/raw/FullLabelled/rock/rock (99).jpg,./dataset/skeleton_final_v2/rock/rock (99).npy
scissors,scissors (24),test,./data/raw/FullLabelled/scissors/scissors (24).jpg,./dataset/skeleton_final_v2/scissors/scissors (24).npy
the-finger,the-finger-set2 (408),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (408).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (408).npy
ok,ok_Set2_ (509),test,./data/raw/FullLabelled/ok/ok_Set2_ (509).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (509).npy
scissors,scissors_8776,test,./data/raw/FullLabelled/scissors/scissors_8776.jpg,./dataset/skeleton_final_v2/scissors/scissors_8776.npy
paper,paper-set2 (226),test,./data/raw/FullLabelled/paper/paper-set2 (226).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (226).npy
paper,paper-set2 (7),test,./data/raw/FullLabelled/paper/paper-set2 (7).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (7).npy
ok,ok_2027,test,./data/raw/FullLabelled/ok/ok_2027.jpg,./dataset/skeleton_final_v2/ok/ok_2027.npy
rock,rock_8372,test,./data/raw/FullLabelled/rock/rock_8372.jpg,./dataset/skeleton_final_v2/rock/rock_8372.npy
the-finger,the-finger-set2 (318),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (318).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (318).npy
ok,ok_Set2_ (349),test,./data/raw/FullLabelled/ok/ok_Set2_ (349).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (349).npy
ok,ok_Set2_ (28),test,./data/raw/FullLabelled/ok/ok_Set2_ (28).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (28).npy
scissors,scissors (387),test,./data/raw/FullLabelled/scissors/scissors (387).jpg,./dataset/skeleton_final_v2/scissors/scissors (387).npy
scissors,scissors-set2 (327),test,./data/raw/FullLabelled/scissors/scissors-set2 (327).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (327).npy
scissors,scissors_6559,test,./data/raw/FullLabelled/scissors/scissors_6559.jpg,./dataset/skeleton_final_v2/scissors/scissors_6559.npy
the-finger,the-finger (15),test,./data/raw/FullLabelled/the-finger/the-finger (15).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (15).npy
the-finger,the-finger_6471,test,./data/raw/FullLabelled/the-finger/the-finger_6471.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_6471.npy
the-finger,the-finger (71),test,./data/raw/FullLabelled/the-finger/the-finger (71).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (71).npy
the-finger,the-finger-set2 (249),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (249).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (249).npy
ok,ok_Set2_ (8),test,./data/raw/FullLabelled/ok/ok_Set2_ (8).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (8).npy
scissors,scissors-set2 (156),test,./data/raw/FullLabelled/scissors/scissors-set2 (156).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (156).npy
paper,paper-set2 (452),test,./data/raw/FullLabelled/paper/paper-set2 (452).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (452).npy
ok,ok_Set2_ (554),test,./data/raw/FullLabelled/ok/ok_Set2_ (554).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (554).npy
the-finger,the-finger_7810,test,./data/raw/FullLabelled/the-finger/the-finger_7810.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7810.npy
the-finger,the-finger-set2 (222),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (222).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (222).npy
paper,paper (269),test,./data/raw/FullLabelled/paper/paper (269).jpg,./dataset/skeleton_final_v2/paper/paper (269).npy
the-finger,the-finger-set2 (165),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (165).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (165).npy
scissors,scissors-set2 (636),test,./data/raw/FullLabelled/scissors/scissors-set2 (636).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (636).npy
the-finger,the-finger_6877,test,./data/raw/FullLabelled/the-finger/the-finger_6877.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_6877.npy
ok,ok_Set2_ (236),test,./data/raw/FullLabelled/ok/ok_Set2_ (236).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (236).npy
paper,paper-set2 (484),test,./data/raw/FullLabelled/paper/paper-set2 (484).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (484).npy
scissors,scissors_5175,test,./data/raw/FullLabelled/scissors/scissors_5175.jpg,./dataset/skeleton_final_v2/scissors/scissors_5175.npy
paper,paper-set2 (87),test,./data/raw/FullLabelled/paper/paper-set2 (87).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (87).npy
the-finger,the-finger_3517,test,./data/raw/FullLabelled/the-finger/the-finger_3517.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_3517.npy
scissors,scissors-set2 (687),test,./data/raw/FullLabelled/scissors/scissors-set2 (687).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (687).npy
paper,paper_1444,test,./data/raw/FullLabelled/paper/paper_1444.jpg,./dataset/skeleton_final_v2/paper/paper_1444.npy
scissors,scissors_8810,test,./data/raw/FullLabelled/scissors/scissors_8810.jpg,./dataset/skeleton_final_v2/scissors/scissors_8810.npy
scissors,scissors (289),test,./data/raw/FullLabelled/scissors/scissors (289).jpg,./dataset/skeleton_final_v2/scissors/scissors (289).npy
scissors,scissors-set2 (253),test,./data/raw/FullLabelled/scissors/scissors-set2 (253).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (253).npy
rock,rock-set2 (110),test,./data/raw/FullLabelled/rock/rock-set2 (110).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (110).npy
paper,paper (155),test,./data/raw/FullLabelled/paper/paper (155).jpg,./dataset/skeleton_final_v2/paper/paper (155).npy
rock,rock-set2 (576),test,./data/raw/FullLabelled/rock/rock-set2 (576).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (576).npy
the-finger,the-finger-set2 (389),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (389).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (389).npy
paper,paper_3636,test,./data/raw/FullLabelled/paper/paper_3636.jpg,./dataset/skeleton_final_v2/paper/paper_3636.npy
paper,paper (42),test,./data/raw/FullLabelled/paper/paper (42).jpg,./dataset/skeleton_final_v2/paper/paper (42).npy
scissors,scissors (31),test,./data/raw/FullLabelled/scissors/scissors (31).jpg,./dataset/skeleton_final_v2/scissors/scissors (31).npy
scissors,scissors-set2 (656),test,./data/raw/FullLabelled/scissors/scissors-set2 (656).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (656).npy
scissors,scissors-set2 (391),test,./data/raw/FullLabelled/scissors/scissors-set2 (391).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (391).npy
ok,ok_Set2_ (83),test,./data/raw/FullLabelled/ok/ok_Set2_ (83).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (83).npy
ok,ok_5266,test,./data/raw/FullLabelled/ok/ok_5266.jpg,./dataset/skeleton_final_v2/ok/ok_5266.npy
paper,paper_1858,test,./data/raw/FullLabelled/paper/paper_1858.jpg,./dataset/skeleton_final_v2/paper/paper_1858.npy
the-finger,the-finger-set2 (40),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (40).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (40).npy
ok,ok_Set2_ (172),test,./data/raw/FullLabelled/ok/ok_Set2_ (172).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (172).npy
scissors,scissors-set2 (689),test,./data/raw/FullLabelled/scissors/scissors-set2 (689).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (689).npy
scissors,scissors-set2 (345),test,./data/raw/FullLabelled/scissors/scissors-set2 (345).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (345).npy
rock,rock-set2 (309),test,./data/raw/FullLabelled/rock/rock-set2 (309).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (309).npy
rock,rock (16),test,./data/raw/FullLabelled/rock/rock (16).jpg,./dataset/skeleton_final_v2/rock/rock (16).npy
scissors,scissors_7178,test,./data/raw/FullLabelled/scissors/scissors_7178.jpg,./dataset/skeleton_final_v2/scissors/scissors_7178.npy
the-finger,the-finger-set2 (177),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (177).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (177).npy
the-finger,the-finger (70),test,./data/raw/FullLabelled/the-finger/the-finger (70).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (70).npy
scissors,scissors_7972,test,./data/raw/FullLabelled/scissors/scissors_7972.jpg,./dataset/skeleton_final_v2/scissors/scissors_7972.npy
paper,paper_2467,test,./data/raw/FullLabelled/paper/paper_2467.jpg,./dataset/skeleton_final_v2/paper/paper_2467.npy
paper,paper_3806,test,./data/raw/FullLabelled/paper/paper_3806.jpg,./dataset/skeleton_final_v2/paper/paper_3806.npy
ok,ok_5780,test,./data/raw/FullLabelled/ok/ok_5780.jpg,./dataset/skeleton_final_v2/ok/ok_5780.npy
scissors,scissors-set2 (727),test,./data/raw/FullLabelled/scissors/scissors-set2 (727).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (727).npy
rock,rock-set2 (148),test,./data/raw/FullLabelled/rock/rock-set2 (148).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (148).npy
rock,rock (200),test,./data/raw/FullLabelled/rock/rock (200).jpg,./dataset/skeleton_final_v2/rock/rock (200).npy
paper,paper (35),test,./data/raw/FullLabelled/paper/paper (35).jpg,./dataset/skeleton_final_v2/paper/paper (35).npy
scissors,scissors-set2 (65),test,./data/raw/FullLabelled/scissors/scissors-set2 (65).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (65).npy
ok,ok_5552,test,./data/raw/FullLabelled/ok/ok_5552.jpg,./dataset/skeleton_final_v2/ok/ok_5552.npy
the-finger,the-finger-set2 (90),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (90).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (90).npy
scissors,scissors_3874,test,./data/raw/FullLabelled/scissors/scissors_3874.jpg,./dataset/skeleton_final_v2/scissors/scissors_3874.npy
rock,rock-set2 (221),test,./data/raw/FullLabelled/rock/rock-set2 (221).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (221).npy
scissors,scissors (465),test,./data/raw/FullLabelled/scissors/scissors (465).jpg,./dataset/skeleton_final_v2/scissors/scissors (465).npy
ok,ok_2750,test,./data/raw/FullLabelled/ok/ok_2750.jpg,./dataset/skeleton_final_v2/ok/ok_2750.npy
paper,paper_716,test,./data/raw/FullLabelled/paper/paper_716.jpg,./dataset/skeleton_final_v2/paper/paper_716.npy
the-finger,the-finger-set2 (178),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (178).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (178).npy
scissors,scissors (375),test,./data/raw/FullLabelled/scissors/scissors (375).jpg,./dataset/skeleton_final_v2/scissors/scissors (375).npy
paper,paper-set2 (284),test,./data/raw/FullLabelled/paper/paper-set2 (284).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (284).npy
scissors,scissors-set2 (316),test,./data/raw/FullLabelled/scissors/scissors-set2 (316).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (316).npy
the-finger,the-finger_7846,test,./data/raw/FullLabelled/the-finger/the-finger_7846.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7846.npy
scissors,scissors-set2 (204),test,./data/raw/FullLabelled/scissors/scissors-set2 (204).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (204).npy
paper,paper_6353,test,./data/raw/FullLabelled/paper/paper_6353.jpg,./dataset/skeleton_final_v2/paper/paper_6353.npy
scissors,scissors-set2 (323),test,./data/raw/FullLabelled/scissors/scissors-set2 (323).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (323).npy
paper,paper_8752,test,./data/raw/FullLabelled/paper/paper_8752.jpg,./dataset/skeleton_final_v2/paper/paper_8752.npy
scissors,scissors (200),test,./data/raw/FullLabelled/scissors/scissors (200).jpg,./dataset/skeleton_final_v2/scissors/scissors (200).npy
paper,paper_7944,test,./data/raw/FullLabelled/paper/paper_7944.jpg,./dataset/skeleton_final_v2/paper/paper_7944.npy
paper,paper_7322,test,./data/raw/FullLabelled/paper/paper_7322.jpg,./dataset/skeleton_final_v2/paper/paper_7322.npy
ok,ok (250),test,./data/raw/FullLabelled/ok/ok (250).jpg,./dataset/skeleton_final_v2/ok/ok (250).npy
scissors,scissors_3841,test,./data/raw/FullLabelled/scissors/scissors_3841.jpg,./dataset/skeleton_final_v2/scissors/scissors_3841.npy
scissors,scissors-set2 (64),test,./data/raw/FullLabelled/scissors/scissors-set2 (64).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (64).npy
the-finger,the-finger_5366,test,./data/raw/FullLabelled/the-finger/the-finger_5366.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_5366.npy
paper,paper-set2 (370),test,./data/raw/FullLabelled/paper/paper-set2 (370).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (370).npy
scissors,scissors (442),test,./data/raw/FullLabelled/scissors/scissors (442).jpg,./dataset/skeleton_final_v2/scissors/scissors (442).npy
the-finger,the-finger-set2 (423),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (423).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (423).npy
paper,paper-set2 (204),test,./data/raw/FullLabelled/paper/paper-set2 (204).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (204).npy
paper,paper-set2 (170),test,./data/raw/FullLabelled/paper/paper-set2 (170).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (170).npy
paper,paper (74),test,./data/raw/FullLabelled/paper/paper (74).jpg,./dataset/skeleton_final_v2/paper/paper (74).npy
the-finger,the-finger_7079,test,./data/raw/FullLabelled/the-finger/the-finger_7079.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7079.npy
scissors,scissors-set2 (524),test,./data/raw/FullLabelled/scissors/scissors-set2 (524).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (524).npy
scissors,scissors (371),test,./data/raw/FullLabelled/scissors/scissors (371).jpg,./dataset/skeleton_final_v2/scissors/scissors (371).npy
scissors,scissors (133),test,./data/raw/FullLabelled/scissors/scissors (133).jpg,./dataset/skeleton_final_v2/scissors/scissors (133).npy
scissors,scissors (451),test,./data/raw/FullLabelled/scissors/scissors (451).jpg,./dataset/skeleton_final_v2/scissors/scissors (451).npy
ok,ok_2774,test,./data/raw/FullLabelled/ok/ok_2774.jpg,./dataset/skeleton_final_v2/ok/ok_2774.npy
scissors,scissors-set2 (302),test,./data/raw/FullLabelled/scissors/scissors-set2 (302).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (302).npy
ok,ok_Set2_ (552),test,./data/raw/FullLabelled/ok/ok_Set2_ (552).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (552).npy
the-finger,the-finger-set2 (262),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (262).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (262).npy
paper,paper_6348,test,./data/raw/FullLabelled/paper/paper_6348.jpg,./dataset/skeleton_final_v2/paper/paper_6348.npy
ok,ok_Set2_ (156),test,./data/raw/FullLabelled/ok/ok_Set2_ (156).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (156).npy
the-finger,the-finger_7258,test,./data/raw/FullLabelled/the-finger/the-finger_7258.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7258.npy
scissors,scissors-set2 (420),test,./data/raw/FullLabelled/scissors/scissors-set2 (420).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (420).npy
the-finger,the-finger-set2 (67),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (67).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (67).npy
scissors,scissors_6722,test,./data/raw/FullLabelled/scissors/scissors_6722.jpg,./dataset/skeleton_final_v2/scissors/scissors_6722.npy
ok,ok_Set2_ (184),test,./data/raw/FullLabelled/ok/ok_Set2_ (184).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (184).npy
the-finger,the-finger_6071,test,./data/raw/FullLabelled/the-finger/the-finger_6071.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_6071.npy
paper,paper_1031,test,./data/raw/FullLabelled/paper/paper_1031.jpg,./dataset/skeleton_final_v2/paper/paper_1031.npy
paper,paper_5902,test,./data/raw/FullLabelled/paper/paper_5902.jpg,./dataset/skeleton_final_v2/paper/paper_5902.npy
paper,paper-set2 (198),test,./data/raw/FullLabelled/paper/paper-set2 (198).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (198).npy
ok,ok_Set2_ (120),test,./data/raw/FullLabelled/ok/ok_Set2_ (120).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (120).npy
the-finger,the-finger-set2 (156),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (156).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (156).npy
paper,paper-set2 (473),test,./data/raw/FullLabelled/paper/paper-set2 (473).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (473).npy
paper,paper_7954,test,./data/raw/FullLabelled/paper/paper_7954.jpg,./dataset/skeleton_final_v2/paper/paper_7954.npy
scissors,scissors-set2 (61),test,./data/raw/FullLabelled/scissors/scissors-set2 (61).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (61).npy
the-finger,the-finger_6469,test,./data/raw/FullLabelled/the-finger/the-finger_6469.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_6469.npy
scissors,scissors-set2 (224),test,./data/raw/FullLabelled/scissors/scissors-set2 (224).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (224).npy
ok,ok_7688,test,./data/raw/FullLabelled/ok/ok_7688.jpg,./dataset/skeleton_final_v2/ok/ok_7688.npy
scissors,scissors_5193,test,./data/raw/FullLabelled/scissors/scissors_5193.jpg,./dataset/skeleton_final_v2/scissors/scissors_5193.npy
the-finger,the-finger (143),test,./data/raw/FullLabelled/the-finger/the-finger (143).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (143).npy
rock,rock_3155,test,./data/raw/FullLabelled/rock/rock_3155.jpg,./dataset/skeleton_final_v2/rock/rock_3155.npy
the-finger,the-finger_634,test,./data/raw/FullLabelled/the-finger/the-finger_634.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_634.npy
ok,ok_2652,test,./data/raw/FullLabelled/ok/ok_2652.jpg,./dataset/skeleton_final_v2/ok/ok_2652.npy
ok,ok_Set2_ (121),test,./data/raw/FullLabelled/ok/ok_Set2_ (121).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (121).npy
paper,paper_5890,test,./data/raw/FullLabelled/paper/paper_5890.jpg,./dataset/skeleton_final_v2/paper/paper_5890.npy
paper,paper_5465,test,./data/raw/FullLabelled/paper/paper_5465.jpg,./dataset/skeleton_final_v2/paper/paper_5465.npy
paper,paper-set2 (187),test,./data/raw/FullLabelled/paper/paper-set2 (187).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (187).npy
the-finger,the-finger-set2 (420),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (420).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (420).npy
paper,paper_6346,test,./data/raw/FullLabelled/paper/paper_6346.jpg,./dataset/skeleton_final_v2/paper/paper_6346.npy
scissors,scissors-set2 (618),test,./data/raw/FullLabelled/scissors/scissors-set2 (618).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (618).npy
the-finger,the-finger (85),test,./data/raw/FullLabelled/the-finger/the-finger (85).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (85).npy
ok,ok (24),test,./data/raw/FullLabelled/ok/ok (24).jpg,./dataset/skeleton_final_v2/ok/ok (24).npy
the-finger,the-finger-set2 (330),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (330).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (330).npy
ok,ok_6750,test,./data/raw/FullLabelled/ok/ok_6750.jpg,./dataset/skeleton_final_v2/ok/ok_6750.npy
paper,paper_7143,test,./data/raw/FullLabelled/paper/paper_7143.jpg,./dataset/skeleton_final_v2/paper/paper_7143.npy
scissors,scissors-set2 (257),test,./data/raw/FullLabelled/scissors/scissors-set2 (257).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (257).npy
paper,paper-set2 (239),test,./data/raw/FullLabelled/paper/paper-set2 (239).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (239).npy
scissors,scissors (188),test,./data/raw/FullLabelled/scissors/scissors (188).jpg,./dataset/skeleton_final_v2/scissors/scissors (188).npy
scissors,scissors-set2 (15),test,./data/raw/FullLabelled/scissors/scissors-set2 (15).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (15).npy
scissors,scissors-set2 (207),test,./data/raw/FullLabelled/scissors/scissors-set2 (207).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (207).npy
the-finger,the-finger-set2 (387),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (387).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (387).npy
scissors,scissors_5484,test,./data/raw/FullLabelled/scissors/scissors_5484.jpg,./dataset/skeleton_final_v2/scissors/scissors_5484.npy
the-finger,the-finger_6081,test,./data/raw/FullLabelled/the-finger/the-finger_6081.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_6081.npy
scissors,scissors-set2 (371),test,./data/raw/FullLabelled/scissors/scissors-set2 (371).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (371).npy
the-finger,the-finger_1366,test,./data/raw/FullLabelled/the-finger/the-finger_1366.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_1366.npy
ok,ok_Set2_ (562),test,./data/raw/FullLabelled/ok/ok_Set2_ (562).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (562).npy
scissors,scissors-set2 (744),test,./data/raw/FullLabelled/scissors/scissors-set2 (744).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (744).npy
scissors,scissors-set2 (685),test,./data/raw/FullLabelled/scissors/scissors-set2 (685).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (685).npy
rock,rock-set2 (196),test,./data/raw/FullLabelled/rock/rock-set2 (196).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (196).npy
scissors,scissors-set2 (59),test,./data/raw/FullLabelled/scissors/scissors-set2 (59).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (59).npy
scissors,scissors-set2 (639),test,./data/raw/FullLabelled/scissors/scissors-set2 (639).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (639).npy
scissors,scissors-set2 (105),test,./data/raw/FullLabelled/scissors/scissors-set2 (105).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (105).npy
paper,paper_6526,test,./data/raw/FullLabelled/paper/paper_6526.jpg,./dataset/skeleton_final_v2/paper/paper_6526.npy
paper,paper (144),test,./data/raw/FullLabelled/paper/paper (144).jpg,./dataset/skeleton_final_v2/paper/paper (144).npy
