action,sample_id,split,mediapipe_path,refined_path
scissors,scissors (228),train,./dataset/skeleton_final_v2/scissors/scissors (228).npy,./batch_scissors/fitted/scissors (228).npy
scissors,scissors (230),train,./dataset/skeleton_final_v2/scissors/scissors (230).npy,./batch_scissors/fitted/scissors (230).npy
scissors,scissors (231),train,./dataset/skeleton_final_v2/scissors/scissors (231).npy,./batch_scissors/fitted/scissors (231).npy
scissors,scissors (232),train,./dataset/skeleton_final_v2/scissors/scissors (232).npy,./batch_scissors/fitted/scissors (232).npy
scissors,scissors (234),train,./dataset/skeleton_final_v2/scissors/scissors (234).npy,./batch_scissors/fitted/scissors (234).npy
scissors,scissors (235),train,./dataset/skeleton_final_v2/scissors/scissors (235).npy,./batch_scissors/fitted/scissors (235).npy
scissors,scissors (236),train,./dataset/skeleton_final_v2/scissors/scissors (236).npy,./batch_scissors/fitted/scissors (236).npy
scissors,scissors (237),train,./dataset/skeleton_final_v2/scissors/scissors (237).npy,./batch_scissors/fitted/scissors (237).npy
scissors,scissors (240),train,./dataset/skeleton_final_v2/scissors/scissors (240).npy,./batch_scissors/fitted/scissors (240).npy
scissors,scissors (241),train,./dataset/skeleton_final_v2/scissors/scissors (241).npy,./batch_scissors/fitted/scissors (241).npy
scissors,scissors (242),train,./dataset/skeleton_final_v2/scissors/scissors (242).npy,./batch_scissors/fitted/scissors (242).npy
scissors,scissors (243),train,./dataset/skeleton_final_v2/scissors/scissors (243).npy,./batch_scissors/fitted/scissors (243).npy
scissors,scissors (246),train,./dataset/skeleton_final_v2/scissors/scissors (246).npy,./batch_scissors/fitted/scissors (246).npy
scissors,scissors (247),train,./dataset/skeleton_final_v2/scissors/scissors (247).npy,./batch_scissors/fitted/scissors (247).npy
scissors,scissors (248),train,./dataset/skeleton_final_v2/scissors/scissors (248).npy,./batch_scissors/fitted/scissors (248).npy
scissors,scissors (249),train,./dataset/skeleton_final_v2/scissors/scissors (249).npy,./batch_scissors/fitted/scissors (249).npy
scissors,scissors (25),train,./dataset/skeleton_final_v2/scissors/scissors (25).npy,./batch_scissors/fitted/scissors (25).npy
scissors,scissors (250),train,./dataset/skeleton_final_v2/scissors/scissors (250).npy,./batch_scissors/fitted/scissors (250).npy
scissors,scissors (251),train,./dataset/skeleton_final_v2/scissors/scissors (251).npy,./batch_scissors/fitted/scissors (251).npy
scissors,scissors (252),train,./dataset/skeleton_final_v2/scissors/scissors (252).npy,./batch_scissors/fitted/scissors (252).npy
scissors,scissors (257),train,./dataset/skeleton_final_v2/scissors/scissors (257).npy,./batch_scissors/fitted/scissors (257).npy
scissors,scissors (26),train,./dataset/skeleton_final_v2/scissors/scissors (26).npy,./batch_scissors/fitted/scissors (26).npy
scissors,scissors (260),train,./dataset/skeleton_final_v2/scissors/scissors (260).npy,./batch_scissors/fitted/scissors (260).npy
scissors,scissors (261),train,./dataset/skeleton_final_v2/scissors/scissors (261).npy,./batch_scissors/fitted/scissors (261).npy
scissors,scissors (263),train,./dataset/skeleton_final_v2/scissors/scissors (263).npy,./batch_scissors/fitted/scissors (263).npy
scissors,scissors (264),train,./dataset/skeleton_final_v2/scissors/scissors (264).npy,./batch_scissors/fitted/scissors (264).npy
scissors,scissors (266),train,./dataset/skeleton_final_v2/scissors/scissors (266).npy,./batch_scissors/fitted/scissors (266).npy
scissors,scissors (268),train,./dataset/skeleton_final_v2/scissors/scissors (268).npy,./batch_scissors/fitted/scissors (268).npy
scissors,scissors (270),train,./dataset/skeleton_final_v2/scissors/scissors (270).npy,./batch_scissors/fitted/scissors (270).npy
scissors,scissors (271),train,./dataset/skeleton_final_v2/scissors/scissors (271).npy,./batch_scissors/fitted/scissors (271).npy
scissors,scissors (273),train,./dataset/skeleton_final_v2/scissors/scissors (273).npy,./batch_scissors/fitted/scissors (273).npy
scissors,scissors (274),train,./dataset/skeleton_final_v2/scissors/scissors (274).npy,./batch_scissors/fitted/scissors (274).npy
scissors,scissors (275),train,./dataset/skeleton_final_v2/scissors/scissors (275).npy,./batch_scissors/fitted/scissors (275).npy
scissors,scissors (276),train,./dataset/skeleton_final_v2/scissors/scissors (276).npy,./batch_scissors/fitted/scissors (276).npy
scissors,scissors (278),train,./dataset/skeleton_final_v2/scissors/scissors (278).npy,./batch_scissors/fitted/scissors (278).npy
scissors,scissors (279),train,./dataset/skeleton_final_v2/scissors/scissors (279).npy,./batch_scissors/fitted/scissors (279).npy
scissors,scissors (284),train,./dataset/skeleton_final_v2/scissors/scissors (284).npy,./batch_scissors/fitted/scissors (284).npy
scissors,scissors (285),train,./dataset/skeleton_final_v2/scissors/scissors (285).npy,./batch_scissors/fitted/scissors (285).npy
scissors,scissors (286),train,./dataset/skeleton_final_v2/scissors/scissors (286).npy,./batch_scissors/fitted/scissors (286).npy
scissors,scissors (287),train,./dataset/skeleton_final_v2/scissors/scissors (287).npy,./batch_scissors/fitted/scissors (287).npy
scissors,scissors (29),train,./dataset/skeleton_final_v2/scissors/scissors (29).npy,./batch_scissors/fitted/scissors (29).npy
scissors,scissors (291),train,./dataset/skeleton_final_v2/scissors/scissors (291).npy,./batch_scissors/fitted/scissors (291).npy
scissors,scissors (292),train,./dataset/skeleton_final_v2/scissors/scissors (292).npy,./batch_scissors/fitted/scissors (292).npy
scissors,scissors (295),train,./dataset/skeleton_final_v2/scissors/scissors (295).npy,./batch_scissors/fitted/scissors (295).npy
scissors,scissors (296),train,./dataset/skeleton_final_v2/scissors/scissors (296).npy,./batch_scissors/fitted/scissors (296).npy
scissors,scissors (298),train,./dataset/skeleton_final_v2/scissors/scissors (298).npy,./batch_scissors/fitted/scissors (298).npy
scissors,scissors (3),train,./dataset/skeleton_final_v2/scissors/scissors (3).npy,./batch_scissors/fitted/scissors (3).npy
scissors,scissors (300),train,./dataset/skeleton_final_v2/scissors/scissors (300).npy,./batch_scissors/fitted/scissors (300).npy
scissors,scissors (301),train,./dataset/skeleton_final_v2/scissors/scissors (301).npy,./batch_scissors/fitted/scissors (301).npy
scissors,scissors (303),train,./dataset/skeleton_final_v2/scissors/scissors (303).npy,./batch_scissors/fitted/scissors (303).npy
scissors,scissors (304),train,./dataset/skeleton_final_v2/scissors/scissors (304).npy,./batch_scissors/fitted/scissors (304).npy
scissors,scissors (305),train,./dataset/skeleton_final_v2/scissors/scissors (305).npy,./batch_scissors/fitted/scissors (305).npy
scissors,scissors (308),train,./dataset/skeleton_final_v2/scissors/scissors (308).npy,./batch_scissors/fitted/scissors (308).npy
scissors,scissors (311),train,./dataset/skeleton_final_v2/scissors/scissors (311).npy,./batch_scissors/fitted/scissors (311).npy
scissors,scissors (318),train,./dataset/skeleton_final_v2/scissors/scissors (318).npy,./batch_scissors/fitted/scissors (318).npy
scissors,scissors (32),train,./dataset/skeleton_final_v2/scissors/scissors (32).npy,./batch_scissors/fitted/scissors (32).npy
scissors,scissors (322),train,./dataset/skeleton_final_v2/scissors/scissors (322).npy,./batch_scissors/fitted/scissors (322).npy
scissors,scissors (328),train,./dataset/skeleton_final_v2/scissors/scissors (328).npy,./batch_scissors/fitted/scissors (328).npy
scissors,scissors (329),train,./dataset/skeleton_final_v2/scissors/scissors (329).npy,./batch_scissors/fitted/scissors (329).npy
scissors,scissors (33),train,./dataset/skeleton_final_v2/scissors/scissors (33).npy,./batch_scissors/fitted/scissors (33).npy
scissors,scissors (330),train,./dataset/skeleton_final_v2/scissors/scissors (330).npy,./batch_scissors/fitted/scissors (330).npy
scissors,scissors (332),train,./dataset/skeleton_final_v2/scissors/scissors (332).npy,./batch_scissors/fitted/scissors (332).npy
scissors,scissors (333),train,./dataset/skeleton_final_v2/scissors/scissors (333).npy,./batch_scissors/fitted/scissors (333).npy
scissors,scissors (335),train,./dataset/skeleton_final_v2/scissors/scissors (335).npy,./batch_scissors/fitted/scissors (335).npy
scissors,scissors (337),train,./dataset/skeleton_final_v2/scissors/scissors (337).npy,./batch_scissors/fitted/scissors (337).npy
scissors,scissors (338),train,./dataset/skeleton_final_v2/scissors/scissors (338).npy,./batch_scissors/fitted/scissors (338).npy
scissors,scissors (339),train,./dataset/skeleton_final_v2/scissors/scissors (339).npy,./batch_scissors/fitted/scissors (339).npy
scissors,scissors (341),train,./dataset/skeleton_final_v2/scissors/scissors (341).npy,./batch_scissors/fitted/scissors (341).npy
scissors,scissors (342),train,./dataset/skeleton_final_v2/scissors/scissors (342).npy,./batch_scissors/fitted/scissors (342).npy
scissors,scissors (344),train,./dataset/skeleton_final_v2/scissors/scissors (344).npy,./batch_scissors/fitted/scissors (344).npy
scissors,scissors (345),train,./dataset/skeleton_final_v2/scissors/scissors (345).npy,./batch_scissors/fitted/scissors (345).npy
scissors,scissors (347),train,./dataset/skeleton_final_v2/scissors/scissors (347).npy,./batch_scissors/fitted/scissors (347).npy
scissors,scissors (350),train,./dataset/skeleton_final_v2/scissors/scissors (350).npy,./batch_scissors/fitted/scissors (350).npy
scissors,scissors (353),train,./dataset/skeleton_final_v2/scissors/scissors (353).npy,./batch_scissors/fitted/scissors (353).npy
scissors,scissors (355),train,./dataset/skeleton_final_v2/scissors/scissors (355).npy,./batch_scissors/fitted/scissors (355).npy
scissors,scissors (356),train,./dataset/skeleton_final_v2/scissors/scissors (356).npy,./batch_scissors/fitted/scissors (356).npy
scissors,scissors (359),train,./dataset/skeleton_final_v2/scissors/scissors (359).npy,./batch_scissors/fitted/scissors (359).npy
scissors,scissors (361),train,./dataset/skeleton_final_v2/scissors/scissors (361).npy,./batch_scissors/fitted/scissors (361).npy
scissors,scissors (362),train,./dataset/skeleton_final_v2/scissors/scissors (362).npy,./batch_scissors/fitted/scissors (362).npy
scissors,scissors (364),train,./dataset/skeleton_final_v2/scissors/scissors (364).npy,./batch_scissors/fitted/scissors (364).npy
scissors,scissors (366),train,./dataset/skeleton_final_v2/scissors/scissors (366).npy,./batch_scissors/fitted/scissors (366).npy
scissors,scissors (37),train,./dataset/skeleton_final_v2/scissors/scissors (37).npy,./batch_scissors/fitted/scissors (37).npy
scissors,scissors (372),train,./dataset/skeleton_final_v2/scissors/scissors (372).npy,./batch_scissors/fitted/scissors (372).npy
scissors,scissors (378),train,./dataset/skeleton_final_v2/scissors/scissors (378).npy,./batch_scissors/fitted/scissors (378).npy
scissors,scissors (380),train,./dataset/skeleton_final_v2/scissors/scissors (380).npy,./batch_scissors/fitted/scissors (380).npy
scissors,scissors (381),train,./dataset/skeleton_final_v2/scissors/scissors (381).npy,./batch_scissors/fitted/scissors (381).npy
scissors,scissors (383),train,./dataset/skeleton_final_v2/scissors/scissors (383).npy,./batch_scissors/fitted/scissors (383).npy
scissors,scissors (390),train,./dataset/skeleton_final_v2/scissors/scissors (390).npy,./batch_scissors/fitted/scissors (390).npy
scissors,scissors (394),train,./dataset/skeleton_final_v2/scissors/scissors (394).npy,./batch_scissors/fitted/scissors (394).npy
scissors,scissors (397),train,./dataset/skeleton_final_v2/scissors/scissors (397).npy,./batch_scissors/fitted/scissors (397).npy
scissors,scissors (399),train,./dataset/skeleton_final_v2/scissors/scissors (399).npy,./batch_scissors/fitted/scissors (399).npy
scissors,scissors (4),train,./dataset/skeleton_final_v2/scissors/scissors (4).npy,./batch_scissors/fitted/scissors (4).npy
scissors,scissors (403),train,./dataset/skeleton_final_v2/scissors/scissors (403).npy,./batch_scissors/fitted/scissors (403).npy
scissors,scissors (406),train,./dataset/skeleton_final_v2/scissors/scissors (406).npy,./batch_scissors/fitted/scissors (406).npy
scissors,scissors (407),train,./dataset/skeleton_final_v2/scissors/scissors (407).npy,./batch_scissors/fitted/scissors (407).npy
scissors,scissors (408),train,./dataset/skeleton_final_v2/scissors/scissors (408).npy,./batch_scissors/fitted/scissors (408).npy
scissors,scissors (409),train,./dataset/skeleton_final_v2/scissors/scissors (409).npy,./batch_scissors/fitted/scissors (409).npy
scissors,scissors (410),train,./dataset/skeleton_final_v2/scissors/scissors (410).npy,./batch_scissors/fitted/scissors (410).npy
scissors,scissors (411),train,./dataset/skeleton_final_v2/scissors/scissors (411).npy,./batch_scissors/fitted/scissors (411).npy
scissors,scissors (412),train,./dataset/skeleton_final_v2/scissors/scissors (412).npy,./batch_scissors/fitted/scissors (412).npy
scissors,scissors (414),train,./dataset/skeleton_final_v2/scissors/scissors (414).npy,./batch_scissors/fitted/scissors (414).npy
scissors,scissors (415),train,./dataset/skeleton_final_v2/scissors/scissors (415).npy,./batch_scissors/fitted/scissors (415).npy
scissors,scissors (417),train,./dataset/skeleton_final_v2/scissors/scissors (417).npy,./batch_scissors/fitted/scissors (417).npy
scissors,scissors (418),train,./dataset/skeleton_final_v2/scissors/scissors (418).npy,./batch_scissors/fitted/scissors (418).npy
scissors,scissors (419),train,./dataset/skeleton_final_v2/scissors/scissors (419).npy,./batch_scissors/fitted/scissors (419).npy
scissors,scissors (421),train,./dataset/skeleton_final_v2/scissors/scissors (421).npy,./batch_scissors/fitted/scissors (421).npy
scissors,scissors (422),train,./dataset/skeleton_final_v2/scissors/scissors (422).npy,./batch_scissors/fitted/scissors (422).npy
scissors,scissors (423),train,./dataset/skeleton_final_v2/scissors/scissors (423).npy,./batch_scissors/fitted/scissors (423).npy
scissors,scissors (425),train,./dataset/skeleton_final_v2/scissors/scissors (425).npy,./batch_scissors/fitted/scissors (425).npy
scissors,scissors (428),train,./dataset/skeleton_final_v2/scissors/scissors (428).npy,./batch_scissors/fitted/scissors (428).npy
scissors,scissors (429),train,./dataset/skeleton_final_v2/scissors/scissors (429).npy,./batch_scissors/fitted/scissors (429).npy
scissors,scissors (431),train,./dataset/skeleton_final_v2/scissors/scissors (431).npy,./batch_scissors/fitted/scissors (431).npy
scissors,scissors (434),train,./dataset/skeleton_final_v2/scissors/scissors (434).npy,./batch_scissors/fitted/scissors (434).npy
scissors,scissors (436),train,./dataset/skeleton_final_v2/scissors/scissors (436).npy,./batch_scissors/fitted/scissors (436).npy
scissors,scissors (44),train,./dataset/skeleton_final_v2/scissors/scissors (44).npy,./batch_scissors/fitted/scissors (44).npy
scissors,scissors (441),train,./dataset/skeleton_final_v2/scissors/scissors (441).npy,./batch_scissors/fitted/scissors (441).npy
scissors,scissors (443),train,./dataset/skeleton_final_v2/scissors/scissors (443).npy,./batch_scissors/fitted/scissors (443).npy
scissors,scissors (444),train,./dataset/skeleton_final_v2/scissors/scissors (444).npy,./batch_scissors/fitted/scissors (444).npy
scissors,scissors (445),train,./dataset/skeleton_final_v2/scissors/scissors (445).npy,./batch_scissors/fitted/scissors (445).npy
scissors,scissors (447),train,./dataset/skeleton_final_v2/scissors/scissors (447).npy,./batch_scissors/fitted/scissors (447).npy
scissors,scissors (452),train,./dataset/skeleton_final_v2/scissors/scissors (452).npy,./batch_scissors/fitted/scissors (452).npy
scissors,scissors (454),train,./dataset/skeleton_final_v2/scissors/scissors (454).npy,./batch_scissors/fitted/scissors (454).npy
scissors,scissors (455),train,./dataset/skeleton_final_v2/scissors/scissors (455).npy,./batch_scissors/fitted/scissors (455).npy
scissors,scissors (458),train,./dataset/skeleton_final_v2/scissors/scissors (458).npy,./batch_scissors/fitted/scissors (458).npy
scissors,scissors (459),train,./dataset/skeleton_final_v2/scissors/scissors (459).npy,./batch_scissors/fitted/scissors (459).npy
scissors,scissors (464),train,./dataset/skeleton_final_v2/scissors/scissors (464).npy,./batch_scissors/fitted/scissors (464).npy
scissors,scissors (467),train,./dataset/skeleton_final_v2/scissors/scissors (467).npy,./batch_scissors/fitted/scissors (467).npy
scissors,scissors (469),train,./dataset/skeleton_final_v2/scissors/scissors (469).npy,./batch_scissors/fitted/scissors (469).npy
scissors,scissors (47),train,./dataset/skeleton_final_v2/scissors/scissors (47).npy,./batch_scissors/fitted/scissors (47).npy
scissors,scissors (472),train,./dataset/skeleton_final_v2/scissors/scissors (472).npy,./batch_scissors/fitted/scissors (472).npy
scissors,scissors (474),train,./dataset/skeleton_final_v2/scissors/scissors (474).npy,./batch_scissors/fitted/scissors (474).npy
scissors,scissors (478),train,./dataset/skeleton_final_v2/scissors/scissors (478).npy,./batch_scissors/fitted/scissors (478).npy
scissors,scissors (481),train,./dataset/skeleton_final_v2/scissors/scissors (481).npy,./batch_scissors/fitted/scissors (481).npy
scissors,scissors (483),train,./dataset/skeleton_final_v2/scissors/scissors (483).npy,./batch_scissors/fitted/scissors (483).npy
scissors,scissors (484),train,./dataset/skeleton_final_v2/scissors/scissors (484).npy,./batch_scissors/fitted/scissors (484).npy
scissors,scissors (486),train,./dataset/skeleton_final_v2/scissors/scissors (486).npy,./batch_scissors/fitted/scissors (486).npy
scissors,scissors (487),train,./dataset/skeleton_final_v2/scissors/scissors (487).npy,./batch_scissors/fitted/scissors (487).npy
scissors,scissors (489),train,./dataset/skeleton_final_v2/scissors/scissors (489).npy,./batch_scissors/fitted/scissors (489).npy
scissors,scissors (49),train,./dataset/skeleton_final_v2/scissors/scissors (49).npy,./batch_scissors/fitted/scissors (49).npy
scissors,scissors (490),train,./dataset/skeleton_final_v2/scissors/scissors (490).npy,./batch_scissors/fitted/scissors (490).npy
scissors,scissors (491),train,./dataset/skeleton_final_v2/scissors/scissors (491).npy,./batch_scissors/fitted/scissors (491).npy
scissors,scissors (492),train,./dataset/skeleton_final_v2/scissors/scissors (492).npy,./batch_scissors/fitted/scissors (492).npy
scissors,scissors (493),train,./dataset/skeleton_final_v2/scissors/scissors (493).npy,./batch_scissors/fitted/scissors (493).npy
scissors,scissors (494),train,./dataset/skeleton_final_v2/scissors/scissors (494).npy,./batch_scissors/fitted/scissors (494).npy
scissors,scissors (497),train,./dataset/skeleton_final_v2/scissors/scissors (497).npy,./batch_scissors/fitted/scissors (497).npy
scissors,scissors (499),train,./dataset/skeleton_final_v2/scissors/scissors (499).npy,./batch_scissors/fitted/scissors (499).npy
scissors,scissors (500),train,./dataset/skeleton_final_v2/scissors/scissors (500).npy,./batch_scissors/fitted/scissors (500).npy
scissors,scissors (51),train,./dataset/skeleton_final_v2/scissors/scissors (51).npy,./batch_scissors/fitted/scissors (51).npy
scissors,scissors (52),train,./dataset/skeleton_final_v2/scissors/scissors (52).npy,./batch_scissors/fitted/scissors (52).npy
scissors,scissors (54),train,./dataset/skeleton_final_v2/scissors/scissors (54).npy,./batch_scissors/fitted/scissors (54).npy
scissors,scissors (56),train,./dataset/skeleton_final_v2/scissors/scissors (56).npy,./batch_scissors/fitted/scissors (56).npy
scissors,scissors (57),train,./dataset/skeleton_final_v2/scissors/scissors (57).npy,./batch_scissors/fitted/scissors (57).npy
scissors,scissors (58),train,./dataset/skeleton_final_v2/scissors/scissors (58).npy,./batch_scissors/fitted/scissors (58).npy
scissors,scissors (59),train,./dataset/skeleton_final_v2/scissors/scissors (59).npy,./batch_scissors/fitted/scissors (59).npy
scissors,scissors (6),train,./dataset/skeleton_final_v2/scissors/scissors (6).npy,./batch_scissors/fitted/scissors (6).npy
scissors,scissors (60),train,./dataset/skeleton_final_v2/scissors/scissors (60).npy,./batch_scissors/fitted/scissors (60).npy
scissors,scissors (64),train,./dataset/skeleton_final_v2/scissors/scissors (64).npy,./batch_scissors/fitted/scissors (64).npy
scissors,scissors (65),train,./dataset/skeleton_final_v2/scissors/scissors (65).npy,./batch_scissors/fitted/scissors (65).npy
scissors,scissors (66),train,./dataset/skeleton_final_v2/scissors/scissors (66).npy,./batch_scissors/fitted/scissors (66).npy
scissors,scissors (67),train,./dataset/skeleton_final_v2/scissors/scissors (67).npy,./batch_scissors/fitted/scissors (67).npy
scissors,scissors (69),train,./dataset/skeleton_final_v2/scissors/scissors (69).npy,./batch_scissors/fitted/scissors (69).npy
scissors,scissors (71),train,./dataset/skeleton_final_v2/scissors/scissors (71).npy,./batch_scissors/fitted/scissors (71).npy
scissors,scissors (74),train,./dataset/skeleton_final_v2/scissors/scissors (74).npy,./batch_scissors/fitted/scissors (74).npy
scissors,scissors (75),train,./dataset/skeleton_final_v2/scissors/scissors (75).npy,./batch_scissors/fitted/scissors (75).npy
scissors,scissors (76),train,./dataset/skeleton_final_v2/scissors/scissors (76).npy,./batch_scissors/fitted/scissors (76).npy
scissors,scissors (77),train,./dataset/skeleton_final_v2/scissors/scissors (77).npy,./batch_scissors/fitted/scissors (77).npy
scissors,scissors (78),train,./dataset/skeleton_final_v2/scissors/scissors (78).npy,./batch_scissors/fitted/scissors (78).npy
scissors,scissors (80),train,./dataset/skeleton_final_v2/scissors/scissors (80).npy,./batch_scissors/fitted/scissors (80).npy
scissors,scissors (84),train,./dataset/skeleton_final_v2/scissors/scissors (84).npy,./batch_scissors/fitted/scissors (84).npy
scissors,scissors (86),train,./dataset/skeleton_final_v2/scissors/scissors (86).npy,./batch_scissors/fitted/scissors (86).npy
scissors,scissors (88),train,./dataset/skeleton_final_v2/scissors/scissors (88).npy,./batch_scissors/fitted/scissors (88).npy
scissors,scissors (89),train,./dataset/skeleton_final_v2/scissors/scissors (89).npy,./batch_scissors/fitted/scissors (89).npy
scissors,scissors (9),train,./dataset/skeleton_final_v2/scissors/scissors (9).npy,./batch_scissors/fitted/scissors (9).npy
scissors,scissors (92),train,./dataset/skeleton_final_v2/scissors/scissors (92).npy,./batch_scissors/fitted/scissors (92).npy
scissors,scissors (95),train,./dataset/skeleton_final_v2/scissors/scissors (95).npy,./batch_scissors/fitted/scissors (95).npy
scissors,scissors (97),train,./dataset/skeleton_final_v2/scissors/scissors (97).npy,./batch_scissors/fitted/scissors (97).npy
scissors,scissors (98),train,./dataset/skeleton_final_v2/scissors/scissors (98).npy,./batch_scissors/fitted/scissors (98).npy
scissors,scissors (99),train,./dataset/skeleton_final_v2/scissors/scissors (99).npy,./batch_scissors/fitted/scissors (99).npy
scissors,scissors-set2 (1),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (1).npy,./batch_scissors/fitted/scissors-set2 (1).npy
scissors,scissors-set2 (10),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (10).npy,./batch_scissors/fitted/scissors-set2 (10).npy
scissors,scissors-set2 (106),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (106).npy,./batch_scissors/fitted/scissors-set2 (106).npy
scissors,scissors-set2 (107),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (107).npy,./batch_scissors/fitted/scissors-set2 (107).npy
scissors,scissors-set2 (108),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (108).npy,./batch_scissors/fitted/scissors-set2 (108).npy
scissors,scissors-set2 (109),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (109).npy,./batch_scissors/fitted/scissors-set2 (109).npy
scissors,scissors-set2 (11),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (11).npy,./batch_scissors/fitted/scissors-set2 (11).npy
scissors,scissors-set2 (110),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (110).npy,./batch_scissors/fitted/scissors-set2 (110).npy
scissors,scissors-set2 (111),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (111).npy,./batch_scissors/fitted/scissors-set2 (111).npy
scissors,scissors-set2 (112),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (112).npy,./batch_scissors/fitted/scissors-set2 (112).npy
scissors,scissors-set2 (114),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (114).npy,./batch_scissors/fitted/scissors-set2 (114).npy
scissors,scissors-set2 (115),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (115).npy,./batch_scissors/fitted/scissors-set2 (115).npy
scissors,scissors-set2 (117),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (117).npy,./batch_scissors/fitted/scissors-set2 (117).npy
scissors,scissors-set2 (118),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (118).npy,./batch_scissors/fitted/scissors-set2 (118).npy
scissors,scissors-set2 (119),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (119).npy,./batch_scissors/fitted/scissors-set2 (119).npy
scissors,scissors-set2 (12),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (12).npy,./batch_scissors/fitted/scissors-set2 (12).npy
scissors,scissors-set2 (120),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (120).npy,./batch_scissors/fitted/scissors-set2 (120).npy
scissors,scissors-set2 (121),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (121).npy,./batch_scissors/fitted/scissors-set2 (121).npy
scissors,scissors-set2 (122),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (122).npy,./batch_scissors/fitted/scissors-set2 (122).npy
scissors,scissors-set2 (123),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (123).npy,./batch_scissors/fitted/scissors-set2 (123).npy
scissors,scissors-set2 (124),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (124).npy,./batch_scissors/fitted/scissors-set2 (124).npy
scissors,scissors-set2 (126),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (126).npy,./batch_scissors/fitted/scissors-set2 (126).npy
scissors,scissors-set2 (127),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (127).npy,./batch_scissors/fitted/scissors-set2 (127).npy
scissors,scissors-set2 (128),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (128).npy,./batch_scissors/fitted/scissors-set2 (128).npy
scissors,scissors-set2 (13),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (13).npy,./batch_scissors/fitted/scissors-set2 (13).npy
scissors,scissors-set2 (131),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (131).npy,./batch_scissors/fitted/scissors-set2 (131).npy
scissors,scissors-set2 (132),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (132).npy,./batch_scissors/fitted/scissors-set2 (132).npy
scissors,scissors-set2 (133),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (133).npy,./batch_scissors/fitted/scissors-set2 (133).npy
scissors,scissors-set2 (134),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (134).npy,./batch_scissors/fitted/scissors-set2 (134).npy
scissors,scissors-set2 (136),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (136).npy,./batch_scissors/fitted/scissors-set2 (136).npy
scissors,scissors-set2 (137),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (137).npy,./batch_scissors/fitted/scissors-set2 (137).npy
scissors,scissors-set2 (139),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (139).npy,./batch_scissors/fitted/scissors-set2 (139).npy
scissors,scissors-set2 (14),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (14).npy,./batch_scissors/fitted/scissors-set2 (14).npy
scissors,scissors-set2 (140),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (140).npy,./batch_scissors/fitted/scissors-set2 (140).npy
scissors,scissors-set2 (150),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (150).npy,./batch_scissors/fitted/scissors-set2 (150).npy
scissors,scissors-set2 (153),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (153).npy,./batch_scissors/fitted/scissors-set2 (153).npy
scissors,scissors-set2 (154),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (154).npy,./batch_scissors/fitted/scissors-set2 (154).npy
scissors,scissors-set2 (155),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (155).npy,./batch_scissors/fitted/scissors-set2 (155).npy
scissors,scissors-set2 (158),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (158).npy,./batch_scissors/fitted/scissors-set2 (158).npy
scissors,scissors-set2 (16),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (16).npy,./batch_scissors/fitted/scissors-set2 (16).npy
scissors,scissors-set2 (161),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (161).npy,./batch_scissors/fitted/scissors-set2 (161).npy
scissors,scissors-set2 (162),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (162).npy,./batch_scissors/fitted/scissors-set2 (162).npy
