action,sample_id,split,image_path,skeleton_path
scissors,scissors_5220,train,./data/raw/FullLabelled/scissors/scissors_5220.jpg,./dataset/skeleton_final_v2/scissors/scissors_5220.npy
scissors,scissors_49,train,./data/raw/FullLabelled/scissors/scissors_49.jpg,./dataset/skeleton_final_v2/scissors/scissors_49.npy
ok,ok_4989,train,./data/raw/FullLabelled/ok/ok_4989.jpg,./dataset/skeleton_final_v2/ok/ok_4989.npy
paper,paper_9142,train,./data/raw/FullLabelled/paper/paper_9142.jpg,./dataset/skeleton_final_v2/paper/paper_9142.npy
paper,paper-set2 (120),train,./data/raw/FullLabelled/paper/paper-set2 (120).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (120).npy
paper,paper_7591,train,./data/raw/FullLabelled/paper/paper_7591.jpg,./dataset/skeleton_final_v2/paper/paper_7591.npy
paper,paper (172),train,./data/raw/FullLabelled/paper/paper (172).jpg,./dataset/skeleton_final_v2/paper/paper (172).npy
ok,ok_6994,train,./data/raw/FullLabelled/ok/ok_6994.jpg,./dataset/skeleton_final_v2/ok/ok_6994.npy
paper,paper_7324,train,./data/raw/FullLabelled/paper/paper_7324.jpg,./dataset/skeleton_final_v2/paper/paper_7324.npy
paper,paper-set2 (445),train,./data/raw/FullLabelled/paper/paper-set2 (445).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (445).npy
the-finger,the-finger_604,train,./data/raw/FullLabelled/the-finger/the-finger_604.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_604.npy
scissors,scissors_2718,train,./data/raw/FullLabelled/scissors/scissors_2718.jpg,./dataset/skeleton_final_v2/scissors/scissors_2718.npy
ok,ok_7009,train,./data/raw/FullLabelled/ok/ok_7009.jpg,./dataset/skeleton_final_v2/ok/ok_7009.npy
scissors,scissors-set2 (629),train,./data/raw/FullLabelled/scissors/scissors-set2 (629).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (629).npy
ok,ok_Set2_ (514),train,./data/raw/FullLabelled/ok/ok_Set2_ (514).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (514).npy
paper,paper_5469,train,./data/raw/FullLabelled/paper/paper_5469.jpg,./dataset/skeleton_final_v2/paper/paper_5469.npy
paper,paper_5152,train,./data/raw/FullLabelled/paper/paper_5152.jpg,./dataset/skeleton_final_v2/paper/paper_5152.npy
paper,paper-set2 (146),train,./data/raw/FullLabelled/paper/paper-set2 (146).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (146).npy
rock,rock (92),train,./data/raw/FullLabelled/rock/rock (92).jpg,./dataset/skeleton_final_v2/rock/rock (92).npy
paper,paper-set2 (199),train,./data/raw/FullLabelled/paper/paper-set2 (199).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (199).npy
the-finger,the-finger_6457,train,./data/raw/FullLabelled/the-finger/the-finger_6457.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_6457.npy
rock,rock (98),train,./data/raw/FullLabelled/rock/rock (98).jpg,./dataset/skeleton_final_v2/rock/rock (98).npy
paper,paper-set2 (258),train,./data/raw/FullLabelled/paper/paper-set2 (258).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (258).npy
scissors,scissors_2647,train,./data/raw/FullLabelled/scissors/scissors_2647.jpg,./dataset/skeleton_final_v2/scissors/scissors_2647.npy
the-finger,the-finger_7836,train,./data/raw/FullLabelled/the-finger/the-finger_7836.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7836.npy
scissors,scissors (285),train,./data/raw/FullLabelled/scissors/scissors (285).jpg,./dataset/skeleton_final_v2/scissors/scissors (285).npy
scissors,scissors_5920,train,./data/raw/FullLabelled/scissors/scissors_5920.jpg,./dataset/skeleton_final_v2/scissors/scissors_5920.npy
rock,rock-set2 (48),train,./data/raw/FullLabelled/rock/rock-set2 (48).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (48).npy
the-finger,the-finger (79),train,./data/raw/FullLabelled/the-finger/the-finger (79).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (79).npy
the-finger,the-finger_5841,train,./data/raw/FullLabelled/the-finger/the-finger_5841.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_5841.npy
scissors,scissors_5494,train,./data/raw/FullLabelled/scissors/scissors_5494.jpg,./dataset/skeleton_final_v2/scissors/scissors_5494.npy
ok,ok_Set2_ (442),train,./data/raw/FullLabelled/ok/ok_Set2_ (442).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (442).npy
the-finger,the-finger-set2 (203),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (203).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (203).npy
scissors,scissors_2655,train,./data/raw/FullLabelled/scissors/scissors_2655.jpg,./dataset/skeleton_final_v2/scissors/scissors_2655.npy
scissors,scissors-set2 (77),train,./data/raw/FullLabelled/scissors/scissors-set2 (77).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (77).npy
scissors,scissors_6556,train,./data/raw/FullLabelled/scissors/scissors_6556.jpg,./dataset/skeleton_final_v2/scissors/scissors_6556.npy
paper,paper-set2 (162),train,./data/raw/FullLabelled/paper/paper-set2 (162).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (162).npy
scissors,scissors-set2 (27),train,./data/raw/FullLabelled/scissors/scissors-set2 (27).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (27).npy
ok,ok_Set2_ (70),train,./data/raw/FullLabelled/ok/ok_Set2_ (70).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (70).npy
rock,rock-set2 (55),train,./data/raw/FullLabelled/rock/rock-set2 (55).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (55).npy
scissors,scissors (214),train,./data/raw/FullLabelled/scissors/scissors (214).jpg,./dataset/skeleton_final_v2/scissors/scissors (214).npy
ok,ok_781,train,./data/raw/FullLabelled/ok/ok_781.jpg,./dataset/skeleton_final_v2/ok/ok_781.npy
rock,rock-set2 (347),train,./data/raw/FullLabelled/rock/rock-set2 (347).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (347).npy
ok,ok_Set2_ (422),train,./data/raw/FullLabelled/ok/ok_Set2_ (422).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (422).npy
rock,rock-set2 (218),train,./data/raw/FullLabelled/rock/rock-set2 (218).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (218).npy
scissors,scissors-set2 (246),train,./data/raw/FullLabelled/scissors/scissors-set2 (246).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (246).npy
rock,rock-set2 (434),train,./data/raw/FullLabelled/rock/rock-set2 (434).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (434).npy
scissors,scissors (232),train,./data/raw/FullLabelled/scissors/scissors (232).jpg,./dataset/skeleton_final_v2/scissors/scissors (232).npy
scissors,scissors (60),train,./data/raw/FullLabelled/scissors/scissors (60).jpg,./dataset/skeleton_final_v2/scissors/scissors (60).npy
ok,ok_Set2_ (540),train,./data/raw/FullLabelled/ok/ok_Set2_ (540).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (540).npy
paper,paper-set2 (206),train,./data/raw/FullLabelled/paper/paper-set2 (206).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (206).npy
rock,rock-set2 (168),train,./data/raw/FullLabelled/rock/rock-set2 (168).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (168).npy
paper,paper_708,train,./data/raw/FullLabelled/paper/paper_708.jpg,./dataset/skeleton_final_v2/paper/paper_708.npy
paper,paper-set2 (140),train,./data/raw/FullLabelled/paper/paper-set2 (140).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (140).npy
ok,ok_Set2_ (475),train,./data/raw/FullLabelled/ok/ok_Set2_ (475).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (475).npy
ok,ok_2497,train,./data/raw/FullLabelled/ok/ok_2497.jpg,./dataset/skeleton_final_v2/ok/ok_2497.npy
scissors,scissors-set2 (622),train,./data/raw/FullLabelled/scissors/scissors-set2 (622).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (622).npy
ok,ok_1983,train,./data/raw/FullLabelled/ok/ok_1983.jpg,./dataset/skeleton_final_v2/ok/ok_1983.npy
ok,ok (17),train,./data/raw/FullLabelled/ok/ok (17).jpg,./dataset/skeleton_final_v2/ok/ok (17).npy
scissors,scissors (252),train,./data/raw/FullLabelled/scissors/scissors (252).jpg,./dataset/skeleton_final_v2/scissors/scissors (252).npy
ok,ok (247),train,./data/raw/FullLabelled/ok/ok (247).jpg,./dataset/skeleton_final_v2/ok/ok (247).npy
scissors,scissors-set2 (446),train,./data/raw/FullLabelled/scissors/scissors-set2 (446).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (446).npy
the-finger,the-finger-set2 (187),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (187).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (187).npy
scissors,scissors_410,train,./data/raw/FullLabelled/scissors/scissors_410.jpg,./dataset/skeleton_final_v2/scissors/scissors_410.npy
the-finger,the-finger-set2 (238),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (238).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (238).npy
ok,ok_2656,train,./data/raw/FullLabelled/ok/ok_2656.jpg,./dataset/skeleton_final_v2/ok/ok_2656.npy
scissors,scissors-set2 (42),train,./data/raw/FullLabelled/scissors/scissors-set2 (42).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (42).npy
the-finger,the-finger-set2 (270),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (270).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (270).npy
paper,paper-set2 (462),train,./data/raw/FullLabelled/paper/paper-set2 (462).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (462).npy
paper,paper_5140,train,./data/raw/FullLabelled/paper/paper_5140.jpg,./dataset/skeleton_final_v2/paper/paper_5140.npy
paper,paper-set2 (470),train,./data/raw/FullLabelled/paper/paper-set2 (470).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (470).npy
the-finger,the-finger_5846,train,./data/raw/FullLabelled/the-finger/the-finger_5846.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_5846.npy
paper,paper_7940,train,./data/raw/FullLabelled/paper/paper_7940.jpg,./dataset/skeleton_final_v2/paper/paper_7940.npy
rock,rock (232),train,./data/raw/FullLabelled/rock/rock (232).jpg,./dataset/skeleton_final_v2/rock/rock (232).npy
paper,paper_6702,train,./data/raw/FullLabelled/paper/paper_6702.jpg,./dataset/skeleton_final_v2/paper/paper_6702.npy
the-finger,the-finger-set2 (14),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (14).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (14).npy
paper,paper-set2 (40),train,./data/raw/FullLabelled/paper/paper-set2 (40).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (40).npy
scissors,scissors (243),train,./data/raw/FullLabelled/scissors/scissors (243).jpg,./dataset/skeleton_final_v2/scissors/scissors (243).npy
ok,ok_Set2_ (94),train,./data/raw/FullLabelled/ok/ok_Set2_ (94).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (94).npy
scissors,scissors-set2 (226),train,./data/raw/FullLabelled/scissors/scissors-set2 (226).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (226).npy
paper,paper-set2 (138),train,./data/raw/FullLabelled/paper/paper-set2 (138).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (138).npy
the-finger,the-finger-set2 (350),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (350).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (350).npy
ok,ok (62),train,./data/raw/FullLabelled/ok/ok (62).jpg,./dataset/skeleton_final_v2/ok/ok (62).npy
scissors,scissors-set2 (40),train,./data/raw/FullLabelled/scissors/scissors-set2 (40).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (40).npy
ok,ok_7019,train,./data/raw/FullLabelled/ok/ok_7019.jpg,./dataset/skeleton_final_v2/ok/ok_7019.npy
paper,paper_7311,train,./data/raw/FullLabelled/paper/paper_7311.jpg,./dataset/skeleton_final_v2/paper/paper_7311.npy
scissors,scissors_6952,train,./data/raw/FullLabelled/scissors/scissors_6952.jpg,./dataset/skeleton_final_v2/scissors/scissors_6952.npy
scissors,scissors-set2 (212),train,./data/raw/FullLabelled/scissors/scissors-set2 (212).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (212).npy
ok,ok_4084,train,./data/raw/FullLabelled/ok/ok_4084.jpg,./dataset/skeleton_final_v2/ok/ok_4084.npy
the-finger,the-finger_8652,train,./data/raw/FullLabelled/the-finger/the-finger_8652.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_8652.npy
scissors,scissors-set2 (565),train,./data/raw/FullLabelled/scissors/scissors-set2 (565).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (565).npy
scissors,scissors-set2 (365),train,./data/raw/FullLabelled/scissors/scissors-set2 (365).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (365).npy
scissors,scissors-set2 (341),train,./data/raw/FullLabelled/scissors/scissors-set2 (341).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (341).npy
scissors,scissors_9190,train,./data/raw/FullLabelled/scissors/scissors_9190.jpg,./dataset/skeleton_final_v2/scissors/scissors_9190.npy
paper,paper_3642,train,./data/raw/FullLabelled/paper/paper_3642.jpg,./dataset/skeleton_final_v2/paper/paper_3642.npy
paper,paper_6131,train,./data/raw/FullLabelled/paper/paper_6131.jpg,./dataset/skeleton_final_v2/paper/paper_6131.npy
ok,ok_1931,train,./data/raw/FullLabelled/ok/ok_1931.jpg,./dataset/skeleton_final_v2/ok/ok_1931.npy
scissors,scissors-set2 (106),train,./data/raw/FullLabelled/scissors/scissors-set2 (106).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (106).npy
paper,paper_5172,train,./data/raw/FullLabelled/paper/paper_5172.jpg,./dataset/skeleton_final_v2/paper/paper_5172.npy
ok,ok_6173,train,./data/raw/FullLabelled/ok/ok_6173.jpg,./dataset/skeleton_final_v2/ok/ok_6173.npy
paper,paper-set2 (405),train,./data/raw/FullLabelled/paper/paper-set2 (405).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (405).npy
paper,paper-set2 (336),train,./data/raw/FullLabelled/paper/paper-set2 (336).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (336).npy
rock,rock-set2 (526),train,./data/raw/FullLabelled/rock/rock-set2 (526).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (526).npy
scissors,scissors (172),train,./data/raw/FullLabelled/scissors/scissors (172).jpg,./dataset/skeleton_final_v2/scissors/scissors (172).npy
scissors,scissors_6728,train,./data/raw/FullLabelled/scissors/scissors_6728.jpg,./dataset/skeleton_final_v2/scissors/scissors_6728.npy
ok,ok_Set2_ (569),train,./data/raw/FullLabelled/ok/ok_Set2_ (569).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (569).npy
paper,paper-set2 (483),train,./data/raw/FullLabelled/paper/paper-set2 (483).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (483).npy
the-finger,the-finger_2284,train,./data/raw/FullLabelled/the-finger/the-finger_2284.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_2284.npy
the-finger,the-finger-set2 (164),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (164).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (164).npy
ok,ok_2876,train,./data/raw/FullLabelled/ok/ok_2876.jpg,./dataset/skeleton_final_v2/ok/ok_2876.npy
the-finger,the-finger-set2 (180),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (180).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (180).npy
rock,rock-set2 (58),train,./data/raw/FullLabelled/rock/rock-set2 (58).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (58).npy
the-finger,the-finger_7840,train,./data/raw/FullLabelled/the-finger/the-finger_7840.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7840.npy
scissors,scissors-set2 (482),train,./data/raw/FullLabelled/scissors/scissors-set2 (482).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (482).npy
ok,ok_5291,train,./data/raw/FullLabelled/ok/ok_5291.jpg,./dataset/skeleton_final_v2/ok/ok_5291.npy
ok,ok_Set2_ (337),train,./data/raw/FullLabelled/ok/ok_Set2_ (337).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (337).npy
ok,ok (82),train,./data/raw/FullLabelled/ok/ok (82).jpg,./dataset/skeleton_final_v2/ok/ok (82).npy
paper,paper_6937,train,./data/raw/FullLabelled/paper/paper_6937.jpg,./dataset/skeleton_final_v2/paper/paper_6937.npy
paper,paper_3681,train,./data/raw/FullLabelled/paper/paper_3681.jpg,./dataset/skeleton_final_v2/paper/paper_3681.npy
rock,rock-set2 (6),train,./data/raw/FullLabelled/rock/rock-set2 (6).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (6).npy
paper,paper_5134,train,./data/raw/FullLabelled/paper/paper_5134.jpg,./dataset/skeleton_final_v2/paper/paper_5134.npy
scissors,scissors (152),train,./data/raw/FullLabelled/scissors/scissors (152).jpg,./dataset/skeleton_final_v2/scissors/scissors (152).npy
scissors,scissors-set2 (210),train,./data/raw/FullLabelled/scissors/scissors-set2 (210).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (210).npy
paper,paper-set2 (151),train,./data/raw/FullLabelled/paper/paper-set2 (151).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (151).npy
ok,ok_2882,train,./data/raw/FullLabelled/ok/ok_2882.jpg,./dataset/skeleton_final_v2/ok/ok_2882.npy
ok,ok (29),train,./data/raw/FullLabelled/ok/ok (29).jpg,./dataset/skeleton_final_v2/ok/ok (29).npy
the-finger,the-finger-set2 (300),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (300).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (300).npy
ok,ok_1961,train,./data/raw/FullLabelled/ok/ok_1961.jpg,./dataset/skeleton_final_v2/ok/ok_1961.npy
scissors,scissors (304),train,./data/raw/FullLabelled/scissors/scissors (304).jpg,./dataset/skeleton_final_v2/scissors/scissors (304).npy
paper,paper (84),train,./data/raw/FullLabelled/paper/paper (84).jpg,./dataset/skeleton_final_v2/paper/paper (84).npy
the-finger,the-finger_9050,train,./data/raw/FullLabelled/the-finger/the-finger_9050.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_9050.npy
ok,ok (185),train,./data/raw/FullLabelled/ok/ok (185).jpg,./dataset/skeleton_final_v2/ok/ok (185).npy
scissors,scissors-set2 (140),train,./data/raw/FullLabelled/scissors/scissors-set2 (140).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (140).npy
the-finger,the-finger-set2 (374),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (374).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (374).npy
scissors,scissors-set2 (678),train,./data/raw/FullLabelled/scissors/scissors-set2 (678).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (678).npy
ok,ok_Set2_ (448),train,./data/raw/FullLabelled/ok/ok_Set2_ (448).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (448).npy
ok,ok_5775,train,./data/raw/FullLabelled/ok/ok_5775.jpg,./dataset/skeleton_final_v2/ok/ok_5775.npy
paper,paper (267),train,./data/raw/FullLabelled/paper/paper (267).jpg,./dataset/skeleton_final_v2/paper/paper (267).npy
scissors,scissors_5747,train,./data/raw/FullLabelled/scissors/scissors_5747.jpg,./dataset/skeleton_final_v2/scissors/scissors_5747.npy
scissors,scissors_6946,train,./data/raw/FullLabelled/scissors/scissors_6946.jpg,./dataset/skeleton_final_v2/scissors/scissors_6946.npy
scissors,scissors-set2 (640),train,./data/raw/FullLabelled/scissors/scissors-set2 (640).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (640).npy
paper,paper_8748,train,./data/raw/FullLabelled/paper/paper_8748.jpg,./dataset/skeleton_final_v2/paper/paper_8748.npy
ok,ok (236),train,./data/raw/FullLabelled/ok/ok (236).jpg,./dataset/skeleton_final_v2/ok/ok (236).npy
paper,paper (75),train,./data/raw/FullLabelled/paper/paper (75).jpg,./dataset/skeleton_final_v2/paper/paper (75).npy
ok,ok (258),train,./data/raw/FullLabelled/ok/ok (258).jpg,./dataset/skeleton_final_v2/ok/ok (258).npy
the-finger,the-finger-set2 (213),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (213).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (213).npy
the-finger,the-finger-set2 (64),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (64).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (64).npy
ok,ok_Set2_ (390),train,./data/raw/FullLabelled/ok/ok_Set2_ (390).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (390).npy
scissors,scissors_2622,train,./data/raw/FullLabelled/scissors/scissors_2622.jpg,./dataset/skeleton_final_v2/scissors/scissors_2622.npy
paper,paper_736,train,./data/raw/FullLabelled/paper/paper_736.jpg,./dataset/skeleton_final_v2/paper/paper_736.npy
rock,rock-set2 (525),train,./data/raw/FullLabelled/rock/rock-set2 (525).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (525).npy
the-finger,the-finger-set2 (434),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (434).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (434).npy
paper,paper-set2 (430),train,./data/raw/FullLabelled/paper/paper-set2 (430).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (430).npy
scissors,scissors-set2 (390),train,./data/raw/FullLabelled/scissors/scissors-set2 (390).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (390).npy
ok,ok_Set2_ (558),train,./data/raw/FullLabelled/ok/ok_Set2_ (558).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (558).npy
scissors,scissors-set2 (732),train,./data/raw/FullLabelled/scissors/scissors-set2 (732).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (732).npy
scissors,scissors-set2 (385),train,./data/raw/FullLabelled/scissors/scissors-set2 (385).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (385).npy
paper,paper_9168,train,./data/raw/FullLabelled/paper/paper_9168.jpg,./dataset/skeleton_final_v2/paper/paper_9168.npy
ok,ok_Set2_ (370),train,./data/raw/FullLabelled/ok/ok_Set2_ (370).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (370).npy
paper,paper (148),train,./data/raw/FullLabelled/paper/paper (148).jpg,./dataset/skeleton_final_v2/paper/paper (148).npy
scissors,scissors-set2 (240),train,./data/raw/FullLabelled/scissors/scissors-set2 (240).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (240).npy
scissors,scissors (20),train,./data/raw/FullLabelled/scissors/scissors (20).jpg,./dataset/skeleton_final_v2/scissors/scissors (20).npy
scissors,scissors (489),train,./data/raw/FullLabelled/scissors/scissors (489).jpg,./dataset/skeleton_final_v2/scissors/scissors (489).npy
scissors,scissors-set2 (436),train,./data/raw/FullLabelled/scissors/scissors-set2 (436).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (436).npy
ok,ok (259),train,./data/raw/FullLabelled/ok/ok (259).jpg,./dataset/skeleton_final_v2/ok/ok (259).npy
scissors,scissors (119),train,./data/raw/FullLabelled/scissors/scissors (119).jpg,./dataset/skeleton_final_v2/scissors/scissors (119).npy
paper,paper_999,train,./data/raw/FullLabelled/paper/paper_999.jpg,./dataset/skeleton_final_v2/paper/paper_999.npy
scissors,scissors (429),train,./data/raw/FullLabelled/scissors/scissors (429).jpg,./dataset/skeleton_final_v2/scissors/scissors (429).npy
paper,paper (105),train,./data/raw/FullLabelled/paper/paper (105).jpg,./dataset/skeleton_final_v2/paper/paper (105).npy
scissors,scissors-set2 (662),train,./data/raw/FullLabelled/scissors/scissors-set2 (662).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (662).npy
rock,rock-set2 (9),train,./data/raw/FullLabelled/rock/rock-set2 (9).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (9).npy
ok,ok_Set2_ (334),train,./data/raw/FullLabelled/ok/ok_Set2_ (334).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (334).npy
paper,paper_26,train,./data/raw/FullLabelled/paper/paper_26.jpg,./dataset/skeleton_final_v2/paper/paper_26.npy
paper,paper_3645,train,./data/raw/FullLabelled/paper/paper_3645.jpg,./dataset/skeleton_final_v2/paper/paper_3645.npy
ok,ok_Set2_ (528),train,./data/raw/FullLabelled/ok/ok_Set2_ (528).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (528).npy
paper,paper (204),train,./data/raw/FullLabelled/paper/paper (204).jpg,./dataset/skeleton_final_v2/paper/paper (204).npy
paper,paper_7164,train,./data/raw/FullLabelled/paper/paper_7164.jpg,./dataset/skeleton_final_v2/paper/paper_7164.npy
paper,paper_5899,train,./data/raw/FullLabelled/paper/paper_5899.jpg,./dataset/skeleton_final_v2/paper/paper_5899.npy
ok,ok_Set2_ (329),train,./data/raw/FullLabelled/ok/ok_Set2_ (329).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (329).npy
scissors,scissors-set2 (133),train,./data/raw/FullLabelled/scissors/scissors-set2 (133).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (133).npy
paper,paper_5727,train,./data/raw/FullLabelled/paper/paper_5727.jpg,./dataset/skeleton_final_v2/paper/paper_5727.npy
ok,ok_2838,train,./data/raw/FullLabelled/ok/ok_2838.jpg,./dataset/skeleton_final_v2/ok/ok_2838.npy
paper,paper_6920,train,./data/raw/FullLabelled/paper/paper_6920.jpg,./dataset/skeleton_final_v2/paper/paper_6920.npy
ok,ok (12),train,./data/raw/FullLabelled/ok/ok (12).jpg,./dataset/skeleton_final_v2/ok/ok (12).npy
ok,ok_2922,train,./data/raw/FullLabelled/ok/ok_2922.jpg,./dataset/skeleton_final_v2/ok/ok_2922.npy
paper,paper_5897,train,./data/raw/FullLabelled/paper/paper_5897.jpg,./dataset/skeleton_final_v2/paper/paper_5897.npy
paper,paper-set2 (256),train,./data/raw/FullLabelled/paper/paper-set2 (256).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (256).npy
ok,ok_8864,train,./data/raw/FullLabelled/ok/ok_8864.jpg,./dataset/skeleton_final_v2/ok/ok_8864.npy
the-finger,the-finger_7826,train,./data/raw/FullLabelled/the-finger/the-finger_7826.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7826.npy
scissors,scissors-set2 (73),train,./data/raw/FullLabelled/scissors/scissors-set2 (73).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (73).npy
the-finger,the-finger_8654,train,./data/raw/FullLabelled/the-finger/the-finger_8654.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_8654.npy
paper,paper_748,train,./data/raw/FullLabelled/paper/paper_748.jpg,./dataset/skeleton_final_v2/paper/paper_748.npy
the-finger,the-finger (108),train,./data/raw/FullLabelled/the-finger/the-finger (108).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (108).npy
the-finger,the-finger (130),train,./data/raw/FullLabelled/the-finger/the-finger (130).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (130).npy
rock,rock_7902,train,./data/raw/FullLabelled/rock/rock_7902.jpg,./dataset/skeleton_final_v2/rock/rock_7902.npy
scissors,scissors_2700,train,./data/raw/FullLabelled/scissors/scissors_2700.jpg,./dataset/skeleton_final_v2/scissors/scissors_2700.npy
